# File generated by CMD 3.3 (http://stev.oapd.inaf.it/cmd) on Tue Apr  7 15:57:22 CEST 2020
# isochrones based on PARSEC release v1.2S +  COLIBRI S_35
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Photometric system: Gaia's DR2 G, G_BP and G_RP (Vegamags, Gaia passbands from Evans et al. 2018)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0 period1 pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Gmag    G_BPmag  G_RPmag
0.009 -0.22295 10.00000 0.0900000036 1.0816895962    0.090 -3.378  3.3826  5.253    1  0.000  0.545     0.00     0.00 -1 -4.15e-17      0.00 7.245e-01 2.664e-01 1.628e-03 4.393e-04 3.984e-03 -1.000 9.056e-03 13.216 15.033 18.101 13.676
0.009 -0.22295 10.00000 0.1000000015 1.1711064577    0.100 -3.181  3.4113  5.216    1  0.000  0.545     0.00     0.00 -1 -6.47e-17      0.00 7.240e-01 2.670e-01 1.628e-03 4.393e-04 3.984e-03 -1.000 9.056e-03 12.722 14.539 17.592 13.184
0.009 -0.22295 10.00000 0.1200000048 1.3193155527    0.120 -2.915  3.4446  5.163    1  0.000  0.545     0.00     0.00 -1 -1.16e-16      0.00 7.230e-01 2.680e-01 1.628e-03 4.393e-04 3.984e-03 -1.000 9.056e-03 12.058 13.572 16.057 12.273
0.009 -0.22295 10.00000 0.1400000006 1.4384527206    0.140 -2.733  3.4638  5.124    1  0.000  0.545     0.00     0.00 -1 -1.71e-16      0.00 7.221e-01 2.688e-01 1.628e-03 4.393e-04 3.984e-03 -1.000 9.056e-03 11.602 12.912 15.038 11.660
0.009 -0.22295 10.00000 0.1460597366 1.4702475071    0.146 -2.687  3.4682  5.114    1  0.000  0.545     0.00     0.00 -1 -1.87e-16      0.00 7.219e-01 2.691e-01 1.628e-03 4.393e-04 3.984e-03 -1.000 9.056e-03 11.488 12.755 14.807 11.515
0.009 -0.22295 10.00000 0.1599999964 1.5372931957    0.160 -2.590  3.4775  5.093    1  0.000  0.545     0.00     0.00 -1  -2.3e-16      0.00 7.213e-01 2.696e-01 1.628e-03 4.393e-04 3.984e-03 -1.000 9.056e-03 11.244 12.418 14.317 11.205
0.009 -0.22295 10.00000 0.1768723577 1.6089427471    0.177 -2.490  3.4857  5.071    1  0.000  0.545     0.00     0.00 -1 -2.82e-16      0.00 7.207e-01 2.702e-01 1.628e-03 4.393e-04 3.984e-03 -1.000 9.056e-03 10.996 12.087 13.852 10.899
0.009 -0.22295 10.00000 0.2000000030 1.6938791275    0.200 -2.369  3.4959  5.043    1  0.000  0.545     0.00     0.00 -1 -3.62e-16      0.00 7.200e-01 2.709e-01 1.628e-03 4.393e-04 3.984e-03 -1.000 9.056e-03 10.691 11.690 13.311 10.533
0.009 -0.22295 10.00000 0.2212826461 1.7614612579    0.221 -2.274  3.5025  5.018    1  0.000  0.545     0.00     0.00 -1  -4.4e-16      0.00 7.197e-01 2.713e-01 1.628e-03 4.393e-04 3.984e-03 -1.000 9.056e-03 10.454 11.396 12.936 10.259
0.009 -0.22295 10.00000 0.2500000000 1.8403258324    0.250 -2.159  3.5105  4.989    1  0.000  0.545     0.00     0.00 -1 -5.58e-16      0.00 7.192e-01 2.717e-01 1.628e-03 4.393e-04 3.984e-03 -1.000 9.056e-03 10.167 11.045 12.495 9.932
