# File generated by CMD 3.4 (http://stev.oapd.inaf.it/cmd) on Fri Jan 22 17:12:30 CET 2021
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# Photometric system: Gaia's DR2 G, G_BP and G_RP (Vegamags, Gaia passbands from Evans et al. 2018)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Gmag    G_BPmag  G_RPmag
0.0135 -0.03932 10.00000 0.7072242498 2.3813211918    0.707 -0.692  3.6688  4.607    1  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -1.51e-14      0.00 7.471e-01 2.407e-01 2.178e-03 5.892e-04 5.349e-03 -1.000 1.219e-02 6.501 6.580 7.162 5.873
0.0135 -0.03932 10.00000 0.7240891457 2.3889431953    0.724 -0.634  3.6787  4.599    1  0.000  0.540     0.00     0.00     0.00     0.00     0.00 -1 -1.72e-14      0.00 7.482e-01 2.396e-01 2.159e-03 5.866e-04 5.328e-03 -1.000 1.215e-02 6.355 6.396 6.942 5.716
0.0135 -0.03932 10.00000 0.7398239970 2.3956954479    0.740 -0.580  3.6877  4.590    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.95e-14      0.00 7.493e-01 2.386e-01 2.142e-03 5.842e-04 5.309e-03 -1.000 1.208e-02 6.220 6.231 6.749 5.573
0.0135 -0.03932 10.00000 0.7500000000 2.3998889923    0.750 -0.545  3.6934  4.584    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -2.11e-14      0.00 7.500e-01 2.379e-01 2.131e-03 5.826e-04 5.297e-03 -1.000 1.204e-02 6.132 6.127 6.627 5.483
0.0135 -0.03932 10.00000 0.7576560974 2.4029588699    0.757 -0.519  3.6971  4.577    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -2.24e-14      0.00 7.508e-01 2.372e-01 2.126e-03 5.812e-04 5.284e-03 -1.000 1.200e-02 6.068 6.052 6.541 5.418
0.0135 -0.03932 10.00000 0.7762337923 2.4101195335    0.776 -0.457  3.7060  4.561    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -2.61e-14      0.00 7.525e-01 2.356e-01 2.113e-03 5.778e-04 5.253e-03 -1.000 1.191e-02 5.912 5.873 6.337 5.260
0.0135 -0.03932 10.00000 0.7926861048 2.4161396027    0.792 -0.402  3.7136  4.545    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -2.98e-14      0.00 7.540e-01 2.341e-01 2.102e-03 5.747e-04 5.226e-03 -1.000 1.186e-02 5.774 5.717 6.161 5.121
0.0135 -0.03932 10.00000 0.7997649908 2.4186422825    0.799 -0.378  3.7168  4.538    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -3.16e-14      0.00 7.547e-01 2.335e-01 2.097e-03 5.735e-04 5.215e-03 -1.000 1.185e-02 5.714 5.650 6.086 5.062
0.0135 -0.03932 10.00000 0.8081301451 2.4215350151    0.808 -0.350  3.7205  4.529    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -3.39e-14      0.00 7.556e-01 2.326e-01 2.090e-03 5.717e-04 5.199e-03 -1.000 1.183e-02 5.644 5.572 5.998 4.992
0.0135 -0.03932 10.00000 0.8222727776 2.4262719154    0.822 -0.301  3.7265  4.512    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -3.83e-14      0.00 7.571e-01 2.311e-01 2.079e-03 5.686e-04 5.171e-03 -1.000 1.177e-02 5.524 5.441 5.853 4.874
0.0135 -0.03932 10.00000 0.8354849815 2.4305307865    0.835 -0.256  3.7319  4.495    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -4.29e-14      0.00 7.586e-01 2.297e-01 2.068e-03 5.657e-04 5.146e-03 -1.000 1.172e-02 5.411 5.319 5.718 4.763
0.0135 -0.03932 10.00000 0.8478463888 2.4343776703    0.847 -0.214  3.7368  4.479    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -4.79e-14      0.00 7.600e-01 2.284e-01 2.058e-03 5.631e-04 5.122e-03 -1.000 1.168e-02 5.304 5.204 5.591 4.660
0.0135 -0.03932 10.00000 0.8495301008 2.4348917007    0.849 -0.208  3.7375  4.476    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -4.87e-14      0.00 7.602e-01 2.282e-01 2.057e-03 5.627e-04 5.119e-03 -1.000 1.167e-02 5.289 5.189 5.574 4.646
0.0135 -0.03932 10.00000 0.8514753580 2.4354827404    0.851 -0.201  3.7382  4.474    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -4.95e-14      0.00 7.604e-01 2.279e-01 2.055e-03 5.622e-04 5.114e-03 -1.000 1.166e-02 5.273 5.171 5.554 4.630
0.0135 -0.03932 10.00000 0.8648142815 2.4394526482    0.864 -0.154  3.7430  4.452    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -5.61e-14      0.00 7.622e-01 2.262e-01 2.042e-03 5.586e-04 5.082e-03 -1.000 1.158e-02 5.155 5.047 5.418 4.517
0.0135 -0.03932 10.00000 0.8780041337 2.4432423115    0.877 -0.107  3.7476  4.430    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -6.37e-14      0.00 7.640e-01 2.245e-01 2.029e-03 5.551e-04 5.051e-03 -1.000 1.147e-02 5.036 4.924 5.283 4.405
0.0135 -0.03932 10.00000 0.8901927471 2.4466297626    0.889 -0.062  3.7515  4.407    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1  -7.2e-14      0.00 7.656e-01 2.230e-01 2.017e-03 5.519e-04 5.022e-03 -1.000 1.142e-02 4.924 4.808 5.158 4.298
0.0135 -0.03932 10.00000 0.8992950916 2.4490904808    0.898 -0.028  3.7543  4.389    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1  -7.9e-14      0.00 7.668e-01 2.218e-01 2.008e-03 5.495e-04 5.001e-03 -1.000 1.142e-02 4.840 4.722 5.065 4.218
0.0135 -0.03932 10.00000 0.9008877277 2.4495153427    0.900 -0.022  3.7548  4.385    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -8.04e-14      0.00 7.671e-01 2.215e-01 2.006e-03 5.490e-04 4.996e-03 -1.000 1.142e-02 4.825 4.707 5.049 4.204
0.0135 -0.03932 10.00000 0.9175280929 2.4538514614    0.916  0.042  3.7591  4.347    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -9.63e-14      0.00 7.699e-01 2.189e-01 1.985e-03 5.436e-04 4.947e-03 -1.000 1.126e-02 4.666 4.544 4.876 4.052
0.0135 -0.03932 10.00000 0.9331856370 2.4577696323    0.932  0.101  3.7622  4.307    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -1.15e-13      0.00 7.721e-01 2.168e-01 1.970e-03 5.393e-04 4.909e-03 -1.000 1.113e-02 4.517 4.393 4.717 3.908
0.0135 -0.03932 10.00000 0.9452790618 2.4606938362    0.944  0.150  3.7641  4.272    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -1.33e-13      0.00 7.727e-01 2.161e-01 1.965e-03 5.382e-04 4.899e-03 -1.000 1.112e-02 4.396 4.271 4.590 3.791
0.0135 -0.03932 10.00000 0.9490600824 2.4615907669    0.948  0.165  3.7647  4.260    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1  -1.4e-13      0.00 7.726e-01 2.163e-01 1.966e-03 5.385e-04 4.902e-03 -1.000 1.113e-02 4.356 4.231 4.549 3.753
0.0135 -0.03932 10.00000 0.9503369331 2.4618916512    0.949  0.171  3.7648  4.256    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -1.42e-13      0.00 7.726e-01 2.163e-01 1.967e-03 5.386e-04 4.903e-03 -1.000 1.112e-02 4.343 4.217 4.535 3.739
0.0135 -0.03932 10.00000 0.9555945396 2.4631211758    0.954  0.194  3.7653  4.237    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -1.53e-13      0.00 7.724e-01 2.165e-01 1.970e-03 5.393e-04 4.909e-03 -1.000 1.115e-02 4.285 4.159 4.476 3.682
0.0135 -0.03932 10.00000 0.9642246962 2.4651060104    0.963  0.233  3.7656  4.203    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -1.72e-13      0.00 7.717e-01 2.171e-01 1.976e-03 5.411e-04 4.926e-03 -1.000 1.122e-02 4.187 4.061 4.377 3.586
0.0135 -0.03932 10.00000 0.9738638401 2.4672751427    0.973  0.279  3.7648  4.159    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1    -2e-13      0.00 7.699e-01 2.187e-01 1.993e-03 5.457e-04 4.968e-03 -1.000 1.132e-02 4.073 3.948 4.265 3.471
0.0135 -0.03932 10.00000 0.9802241325 2.4686796665    0.979  0.310  3.7635  4.125    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -2.23e-13      0.00 7.679e-01 2.207e-01 2.011e-03 5.509e-04 5.016e-03 -1.000 1.142e-02 3.996 3.871 4.191 3.392
0.0135 -0.03932 10.00000 0.9820156693 2.4690713882    0.981  0.319  3.7629  4.114    2  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -2.31e-13      0.00 7.667e-01 2.218e-01 2.022e-03 5.538e-04 5.043e-03 -1.000 1.150e-02 3.974 3.850 4.170 3.368
0.0135 -0.03932 10.00000 0.9893375635 2.4706559181    0.988  0.355  3.7592  4.066    2  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -2.63e-13      0.00 7.603e-01 2.279e-01 2.075e-03 5.683e-04 5.174e-03 -1.000 1.179e-02 3.882 3.761 4.089 3.272
0.0135 -0.03932 10.00000 0.9968336225 2.4722502232    0.996  0.389  3.7507  4.002    2  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -3.05e-13      0.00 7.500e-01 2.378e-01 2.155e-03 5.900e-04 5.370e-03 -1.000 1.220e-02 3.798 3.685 4.033 3.177
0.0135 -0.03932 10.00000 0.9988251925 2.4726693630    0.998  0.394  3.7459  3.979    2  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -3.18e-13      0.00 7.462e-01 2.415e-01 2.183e-03 5.974e-04 5.435e-03 -1.000 1.235e-02 3.786 3.678 4.036 3.160
0.0135 -0.03932 10.00000 1.0008502007 2.4730932713    1.000  0.399  3.7408  3.955    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1  -3.3e-13      0.00 7.423e-01 2.452e-01 2.211e-03 6.049e-04 5.502e-03 -1.000 1.251e-02 3.774 3.671 4.040 3.143
0.0135 -0.03932 10.00000 1.0033257008 2.4736089706    1.002  0.398  3.7309  3.916    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -3.43e-13      0.00 7.369e-01 2.504e-01 2.248e-03 6.148e-04 5.591e-03 -1.000 1.271e-02 3.774 3.687 4.078 3.138
0.0135 -0.03932 10.00000 1.0054060221 2.4740402699    1.004  0.398  3.7199  3.873    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -3.59e-13      0.00 7.324e-01 2.548e-01 2.279e-03 6.230e-04 5.664e-03 -1.000 1.283e-02 3.774 3.706 4.123 3.135
0.0135 -0.03932 10.00000 1.0073974133 2.4744510651    1.006  0.413  3.7093  3.817    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -3.94e-13      0.00 7.283e-01 2.587e-01 2.304e-03 6.299e-04 5.725e-03 -1.000 1.301e-02 3.737 3.693 4.134 3.099
0.0135 -0.03932 10.00000 1.0091378689 2.4748084545    1.008  0.449  3.7021  3.753    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -4.56e-13      0.00 7.247e-01 2.622e-01 2.324e-03 6.350e-04 5.771e-03 -1.000 1.311e-02 3.649 3.622 4.081 3.012
0.0135 -0.03932 10.00000 1.0098191500 2.4749479294    1.008  0.468  3.6999  3.725    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -4.93e-13      0.00 7.233e-01 2.636e-01 2.330e-03 6.368e-04 5.786e-03 -1.000 1.311e-02 3.601 3.579 4.044 2.965
0.0135 -0.03932 10.00000 1.0106471777 2.4751174450    1.009  0.497  3.6978  3.689    3  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -5.49e-13      0.00 7.214e-01 2.654e-01 2.337e-03 6.387e-04 5.802e-03 -1.000 1.319e-02 3.528 3.512 3.983 2.894
0.0135 -0.03932 10.00000 1.0118265152 2.4753580093    1.010  0.543  3.6954  3.633    3  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -6.47e-13      0.00 7.186e-01 2.682e-01 2.342e-03 6.419e-04 5.824e-03 -1.000 1.323e-02 3.413 3.404 3.880 2.780
0.0135 -0.03932 10.00000 1.0128086805 2.4755578041    1.011  0.586  3.6937  3.583    3  0.000  0.534     0.00     0.00     0.00     0.00     0.00 -1 -7.56e-13      0.00 7.158e-01 2.709e-01 2.337e-03 6.475e-04 5.839e-03 -1.000 1.328e-02 3.304 3.301 3.781 2.673
0.0135 -0.03932 10.00000 1.0139250755 2.4757845402    1.012  0.641  3.6921  3.523    3  0.000  0.525     0.00     0.00     0.00     0.00     0.00 -1 -9.17e-13      0.00 7.122e-01 2.744e-01 2.305e-03 6.759e-04 5.853e-03 -1.000 1.333e-02 3.167 3.168 3.652 2.538
0.0135 -0.03932 10.00000 1.0146869421 2.4759387970    1.013  0.682  3.6910  3.478    3  0.000  0.515     0.00     0.00     0.00     0.00     0.00 -1 -1.06e-12      0.00 7.097e-01 2.769e-01 2.263e-03 7.187e-04 5.862e-03 -1.000 1.337e-02 3.066 3.070 3.556 2.438
0.0135 -0.03932 10.00000 1.0154232979 2.4760878086    1.014  0.724  3.6899  3.432    3  0.000  0.502     0.00     0.00     0.00     0.00     0.00 -1 -1.23e-12      0.00 7.074e-01 2.792e-01 2.210e-03 7.812e-04 5.868e-03 -1.000 1.338e-02 2.960 2.967 3.456 2.332
0.0135 -0.03932 10.00000 1.0161093473 2.4762263298    1.014  0.767  3.6889  3.385    3  0.000  0.490     0.00     0.00     0.00     0.00     0.00 -1 -1.43e-12      0.00 7.052e-01 2.815e-01 2.158e-03 8.461e-04 5.874e-03 -1.000 1.339e-02 2.854 2.864 3.356 2.227
0.0135 -0.03932 10.00000 1.0167115927 2.4763476849    1.015  0.807  3.6878  3.341    3  0.000  0.481     0.00     0.00     0.00     0.00     0.00 -1 -1.65e-12      0.00 7.033e-01 2.833e-01 2.118e-03 8.973e-04 5.879e-03 -1.000 1.339e-02 2.753 2.766 3.261 2.127
0.0135 -0.03932 10.00000 1.0172860622 2.4764635563    1.016  0.848  3.6867  3.295    3  0.000  0.474     0.00     0.00     0.00     0.00     0.00 -1 -1.91e-12      0.00 7.018e-01 2.848e-01 2.089e-03 9.342e-04 5.882e-03 -1.000 1.340e-02 2.649 2.666 3.165 2.024
0.0135 -0.03932 10.00000 1.0178261995 2.4765720367    1.016  0.890  3.6854  3.249    3  0.000  0.468     0.00     0.00     0.00     0.00     0.00 -1 -2.22e-12      0.00 7.005e-01 2.861e-01 2.066e-03 9.653e-04 5.885e-03 -1.000 1.346e-02 2.545 2.565 3.067 1.921
0.0135 -0.03932 10.00000 1.0183352232 2.4766743183    1.017  0.933  3.6841  3.201    3  0.000  0.464     0.00     0.00     0.00     0.00     0.00 -1 -2.58e-12      0.00 6.995e-01 2.871e-01 2.049e-03 9.868e-04 5.887e-03 -1.000 1.346e-02 2.438 2.463 2.968 1.815
0.0135 -0.03932 10.00000 1.0187791586 2.4767634869    1.017  0.973  3.6829  3.156    3  0.000  0.461     0.00     0.00     0.00     0.00     0.00 -1 -2.98e-12      0.00 6.987e-01 2.878e-01 2.037e-03 1.002e-03 5.888e-03 -1.000 1.342e-02 2.337 2.366 2.875 1.715
0.0135 -0.03932 10.00000 1.0191972256 2.4768471718    1.017  1.014  3.6815  3.109    3  0.000  0.459     0.00     0.00     0.00     0.00     0.00 -1 -3.45e-12      0.00 6.981e-01 2.884e-01 2.028e-03 1.015e-03 5.890e-03 -1.000 1.342e-02 2.235 2.268 2.781 1.614
0.0135 -0.03932 10.00000 1.0195689201 2.4769215584    1.018  1.053  3.6800  3.065    3  0.000  0.457     0.00     0.00     0.00     0.00     0.00 -1 -3.97e-12      0.00 6.977e-01 2.889e-01 2.021e-03 1.023e-03 5.891e-03 -1.000 1.342e-02 2.138 2.175 2.692 1.518
0.0135 -0.03932 10.00000 1.0200258493 2.4770131111    1.018  1.105  3.6781  3.005    3  0.000  0.456     0.00     0.00     0.00     0.00     0.00 -1  -4.8e-12      0.00 6.973e-01 2.893e-01 2.015e-03 1.031e-03 5.891e-03 -1.000 1.342e-02 2.007 2.051 2.574 1.390
0.0135 -0.03932 10.00000 1.0204238892 2.4770927429    1.018  1.156  3.6760  2.946    3  0.000  0.455     0.00     0.00     0.00     0.00     0.00 -1 -5.76e-12      0.00 6.972e-01 2.894e-01 2.013e-03 1.034e-03 5.892e-03 -1.000 1.342e-02 1.880 1.932 2.461 1.266
0.0135 -0.03932 10.00000 1.0207796097 2.4771637917    1.019  1.206  3.6739  2.888    3  0.000  0.455     0.00     0.00     0.00     0.00     0.00 -1  -6.9e-12      0.00 6.971e-01 2.895e-01 2.012e-03 1.035e-03 5.892e-03 -1.000 1.342e-02 1.756 1.815 2.349 1.144
0.0135 -0.03932 10.00000 1.0211082697 2.4772293568    1.019  1.256  3.6716  2.829    3  0.000  0.455     0.00     0.00     0.00     0.00     0.00 -1  -8.3e-12      0.00 6.971e-01 2.895e-01 2.011e-03 1.036e-03 5.892e-03 -1.000 1.342e-02 1.630 1.696 2.237 1.021
0.0135 -0.03932 10.00000 1.0213967562 2.4772868156    1.019  1.305  3.6694  2.771    3  0.000  0.455     0.00     0.00     0.00     0.00     0.00 -1  -9.9e-12      0.00 6.971e-01 2.895e-01 2.011e-03 1.036e-03 5.893e-03 -1.000 1.342e-02 1.509 1.583 2.130 0.903
0.0135 -0.03932 10.00000 1.0216637850 2.4773399830    1.019  1.353  3.6671  2.713    3  0.000  0.455     0.00     0.00     0.00     0.00     0.00 -1 -1.18e-11      0.00 6.971e-01 2.895e-01 2.011e-03 1.036e-03 5.893e-03 -1.000 1.342e-02 1.387 1.470 2.024 0.784
0.0135 -0.03932 10.00000 1.0219072104 2.4773886204    1.019  1.401  3.6647  2.656    3  0.000  0.455     0.00     0.00     0.00     0.00     0.00 -1 -1.41e-11      0.00 6.971e-01 2.895e-01 2.011e-03 1.037e-03 5.893e-03 -1.000 1.342e-02 1.267 1.359 1.920 0.668
0.0135 -0.03932 10.00000 1.0221282244 2.4774324894    1.019  1.447  3.6624  2.601    3  0.000  0.455     0.00     0.00     0.00     0.00     0.00 -1 -1.67e-11      0.00 6.971e-01 2.895e-01 2.010e-03 1.037e-03 5.893e-03 -1.000 1.342e-02 1.152 1.253 1.820 0.557
0.0135 -0.03932 10.00000 1.0223456621 2.4774758816    1.019  1.493  3.6600  2.546    3  0.000  0.455     0.00     0.00     0.00     0.00     0.00 -1 -1.98e-11      0.00 6.971e-01 2.895e-01 2.010e-03 1.037e-03 5.893e-03 -1.000 1.342e-02 1.039 1.149 1.723 0.448
