# File generated by CMD 3.3 (http://stev.oapd.inaf.it/cmd) on Wed Sep 18 16:25:49 CEST 2019
# isochrones based on PARSEC release v1.2S +  COLIBRI S_35
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0 period1 pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Umag    Bmag    Vmag    Rmag    Imag    Jmag    Hmag    Kmag
0.0152 0.01508 10.00000 0.5000000000 2.2374541759    0.500 -1.451  3.5504  4.742    1  0.000  0.545     0.00     0.00 -1 -2.68e-15      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 8.398 12.761 11.429 10.018 8.967 7.799 6.645 5.992 5.765
0.0152 0.01508 10.00000 0.5500000119 2.2836582661    0.550 -1.273  3.5707  4.686    1  0.000  0.545     0.00     0.00 -1  -4.1e-15      0.00 7.319e-01 2.540e-01 2.545e-03 6.868e-04 6.231e-03 -1.000 1.417e-02 7.952 12.068 10.718 9.327 8.338 7.309 6.255 5.587 5.378
0.0152 0.01508 10.00000 0.6000000238 2.3211214542    0.600 -1.098  3.5958  4.649    1  0.000  0.544     0.00     0.00 -1 -6.13e-15      0.00 7.352e-01 2.507e-01 2.517e-03 6.796e-04 6.166e-03 -1.000 1.404e-02 7.515 11.372 9.987 8.630 7.702 6.838 5.884 5.196 5.022
0.0152 0.01508 10.00000 0.6499999762 2.3520355225    0.650 -0.919  3.6267  4.628    1  0.000  0.544     0.00     0.00 -1 -9.12e-15      0.00 7.383e-01 2.478e-01 2.492e-03 6.729e-04 6.107e-03 -1.000 1.389e-02 7.066 10.598 9.174 7.909 7.057 6.363 5.507 4.822 4.696
0.0152 0.01508 10.00000 0.6599112749 2.3575270176    0.660 -0.883  3.6331  4.625    1  0.000  0.544     0.00     0.00 -1 -9.87e-15      0.00 7.389e-01 2.472e-01 2.488e-03 6.716e-04 6.095e-03 -1.000 1.387e-02 6.977 10.419 9.002 7.763 6.929 6.270 5.434 4.755 4.638
0.0152 0.01508 10.00000 0.7000000477 2.3779268265    0.700 -0.743  3.6579  4.610    1  0.000  0.544     0.00     0.00 -1 -1.34e-14      0.00 7.412e-01 2.450e-01 2.469e-03 6.666e-04 6.050e-03 -1.000 1.378e-02 6.628 9.574 8.317 7.195 6.448 5.906 5.154 4.527 4.437
0.0152 0.01508 10.00000 0.7199136615 2.3870944977    0.720 -0.674  3.6700  4.601    1  0.000  0.541     0.00     0.00 -1 -1.57e-14      0.00 7.425e-01 2.438e-01 2.444e-03 6.634e-04 6.025e-03 -1.000 1.370e-02 6.456 9.124 7.988 6.928 6.228 5.725 5.017 4.427 4.345
0.0152 0.01508 10.00000 0.7426754832 2.3968837261    0.743 -0.596  3.6833  4.590    1  0.000  0.538     0.00     0.00 -1 -1.87e-14      0.00 7.440e-01 2.423e-01 2.417e-03 6.597e-04 5.996e-03 -1.000 1.365e-02 6.261 8.624 7.635 6.639 5.993 5.524 4.864 4.320 4.243
0.0152 0.01508 10.00000 0.7500000000 2.3998889923    0.750 -0.571  3.6875  4.586    1  0.000  0.537     0.00     0.00 -1 -1.98e-14      0.00 7.445e-01 2.419e-01 2.409e-03 6.585e-04 5.986e-03 -1.000 1.359e-02 6.198 8.476 7.528 6.550 5.920 5.461 4.815 4.283 4.208
0.0152 0.01508 10.00000 0.7583735585 2.4032430649    0.758 -0.544  3.6915  4.579    1  0.000  0.536     0.00     0.00 -1 -2.11e-14      0.00 7.453e-01 2.412e-01 2.403e-03 6.568e-04 5.971e-03 -1.000 1.353e-02 6.129 8.324 7.416 6.457 5.841 5.391 4.758 4.238 4.166
