# File generated by CMD 3.3 (http://stev.oapd.inaf.it/cmd) on Wed Apr 22 15:27:57 CEST 2020
# isochrones based on PARSEC release v1.2S +  COLIBRI S_35
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Photometric system: Gaia's DR2 G, G_BP and G_RP (Vegamags, Gaia passbands from Evans et al. 2018)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0 period1 pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Gmag    G_BPmag  G_RPmag
0.04 0.47971 5.00000 0.1000000015 1.1711064577    0.100 -0.750  3.4157  2.803    0  0.000  0.545     0.00     0.00 -1 -2.84e-13      0.00 6.390e-01 3.210e-01 7.193e-03 1.940e-03 1.760e-02 -1.000 4.000e-02 6.644 8.720 11.165 7.406
0.04 0.47971 5.00000 0.1136803254 1.2761791945    0.114 -0.665  3.4230  2.803    0  0.000  0.545     0.00     0.00 -1 -3.24e-13      0.00 6.390e-01 3.210e-01 7.193e-03 1.940e-03 1.760e-02 -1.000 4.000e-02 6.433 8.478 10.880 7.169
0.04 0.47971 5.00000 0.1223990917 1.3349245787    0.122 -0.615  3.4281  2.805    0  0.000  0.545     0.00     0.00 -1 -3.49e-13      0.00 6.390e-01 3.210e-01 7.193e-03 1.940e-03 1.760e-02 -1.000 4.000e-02 6.309 8.322 10.682 7.018
0.04 0.47971 5.00000 0.1383198649 1.4293190241    0.138 -0.527  3.4409  2.821    0  0.000  0.545     0.00     0.00 -1 -3.95e-13      0.00 6.390e-01 3.210e-01 7.193e-03 1.940e-03 1.760e-02 -1.000 4.000e-02 6.086 8.049 10.331 6.755
0.04 0.47971 5.00000 0.1400000006 1.4384527206    0.140 -0.517  3.4423  2.822    0  0.000  0.545     0.00     0.00 -1 -4.01e-13      0.00 6.390e-01 3.210e-01 7.193e-03 1.940e-03 1.760e-02 -1.000 4.000e-02 6.062 8.020 10.295 6.728
0.04 0.47971 5.00000 0.1508061439 1.4939770699    0.151 -0.457  3.4525  2.836    0  0.000  0.545     0.00     0.00 -1 -4.36e-13      0.00 6.390e-01 3.210e-01 7.193e-03 1.940e-03 1.760e-02 -1.000 4.000e-02 5.913 7.840 10.058 6.555
0.04 0.47971 5.00000 0.1609094441 1.5414016247    0.161 -0.402  3.4619  2.846    0  0.000  0.545     0.00     0.00 -1 -4.74e-13      0.00 6.390e-01 3.210e-01 7.193e-03 1.940e-03 1.760e-02 -1.000 4.000e-02 5.775 7.675 9.843 6.398
0.04 0.47971 5.00000 0.1717733741 1.5882589817    0.172 -0.348  3.4711  2.857    0  0.000  0.545     0.00     0.00 -1 -5.14e-13      0.00 6.390e-01 3.210e-01 7.193e-03 1.940e-03 1.760e-02 -1.000 4.000e-02 5.639 7.513 9.642 6.242
0.04 0.47971 5.00000 0.1834854037 1.6346418858    0.183 -0.292  3.4804  2.867    0  0.000  0.545     0.00     0.00 -1 -5.59e-13      0.00 6.390e-01 3.210e-01 7.193e-03 1.940e-03 1.760e-02 -1.000 4.000e-02 5.500 7.348 9.436 6.084
0.04 0.47971 5.00000 0.1962208748 1.6808986664    0.196 -0.233  3.4898  2.875    0  0.000  0.545     0.00     0.00 -1 -6.13e-13      0.00 6.390e-01 3.210e-01 7.193e-03 1.940e-03 1.760e-02 -1.000 4.000e-02 5.353 7.172 9.203 5.917
