# File generated by CMD 3.6 (http://stev.oapd.inaf.it/cmd) on Wed Feb 23 16:05:01 CET 2022
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods are from Trabucchi et al. (2021)
# Photometric system: Gaia's DR2 G, G_BP and G_RP (Vegamags, Gaia passbands from Evans et al. 2018)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Gmag    G_BPmag  G_RPmag
0.0185 0.10606 10.00000 0.7500000000 2.3998889923    0.750 -0.613  3.6781  4.591    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.79e-14      0.00 7.343e-01 2.491e-01 2.946e-03 8.053e-04 7.321e-03 -1.000 1.665e-02 6.303 6.352 6.912 5.657
0.0185 0.10606 10.00000 0.7696613073 2.4076316357    0.769 -0.550  3.6873  4.575    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -2.08e-14      0.00 7.360e-01 2.475e-01 2.930e-03 8.009e-04 7.281e-03 -1.000 1.653e-02 6.144 6.162 6.692 5.491
0.0185 0.10606 10.00000 0.7894783020 2.4149885178    0.789 -0.486  3.6964  4.559    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -2.42e-14      0.00 7.377e-01 2.459e-01 2.913e-03 7.966e-04 7.242e-03 -1.000 1.648e-02 5.984 5.975 6.477 5.326
0.0185 0.10606 10.00000 0.7994896770 2.4185459614    0.799 -0.453  3.7010  4.550    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -2.62e-14      0.00 7.385e-01 2.451e-01 2.905e-03 7.944e-04 7.223e-03 -1.000 1.644e-02 5.904 5.882 6.370 5.244
0.0185 0.10606 10.00000 0.8072119355 2.4212207794    0.807 -0.428  3.7043  4.543    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -2.79e-14      0.00 7.393e-01 2.444e-01 2.898e-03 7.925e-04 7.205e-03 -1.000 1.639e-02 5.841 5.811 6.290 5.181
0.0185 0.10606 10.00000 0.8237199783 2.4267461300    0.823 -0.375  3.7115  4.526    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -3.18e-14      0.00 7.408e-01 2.429e-01 2.883e-03 7.883e-04 7.168e-03 -1.000 1.630e-02 5.706 5.658 6.118 5.045
0.0185 0.10606 10.00000 0.8390765190 2.4316620827    0.838 -0.324  3.7179  4.509    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -3.61e-14      0.00 7.423e-01 2.415e-01 2.869e-03 7.845e-04 7.134e-03 -1.000 1.622e-02 5.581 5.519 5.962 4.920
0.0185 0.10606 10.00000 0.8489793539 2.4347238541    0.848 -0.292  3.7219  4.498    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -3.92e-14      0.00 7.432e-01 2.406e-01 2.860e-03 7.821e-04 7.113e-03 -1.000 1.618e-02 5.499 5.429 5.862 4.839
0.0185 0.10606 10.00000 0.8566144109 2.4370291233    0.856 -0.266  3.7249  4.488    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -4.18e-14      0.00 7.441e-01 2.397e-01 2.851e-03 7.798e-04 7.092e-03 -1.000 1.614e-02 5.436 5.360 5.786 4.777
0.0185 0.10606 10.00000 0.8712187409 2.4413092136    0.870 -0.217  3.7304  4.469    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -4.74e-14      0.00 7.458e-01 2.381e-01 2.835e-03 7.755e-04 7.053e-03 -1.000 1.606e-02 5.313 5.228 5.640 4.656
0.0185 0.10606 10.00000 0.8851628304 2.4452447891    0.884 -0.170  3.7354  4.448    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -5.37e-14      0.00 7.474e-01 2.367e-01 2.820e-03 7.714e-04 7.017e-03 -1.000 1.595e-02 5.195 5.101 5.501 4.541
0.0185 0.10606 10.00000 0.8982411623 2.4488084316    0.897 -0.126  3.7399  4.428    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -6.02e-14      0.00 7.489e-01 2.353e-01 2.806e-03 7.676e-04 6.983e-03 -1.000 1.586e-02 5.084 4.983 5.371 4.432
0.0185 0.10606 10.00000 0.8984690309 2.4488694668    0.897 -0.125  3.7399  4.428    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -6.05e-14      0.00 7.489e-01 2.353e-01 2.805e-03 7.675e-04 6.982e-03 -1.000 1.586e-02 5.082 4.981 5.369 4.430
0.0185 0.10606 10.00000 0.8993512988 2.4491055012    0.898 -0.122  3.7402  4.426    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1  -6.1e-14      0.00 7.490e-01 2.351e-01 2.804e-03 7.672e-04 6.979e-03 -1.000 1.586e-02 5.074 4.973 5.361 4.423
0.0185 0.10606 10.00000 0.9182658195 2.4540395737    0.917 -0.055  3.7459  4.391    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -7.33e-14      0.00 7.516e-01 2.327e-01 2.780e-03 7.606e-04 6.920e-03 -1.000 1.573e-02 4.908 4.799 5.173 4.264
0.0185 0.10606 10.00000 0.9364083409 2.4585573673    0.935  0.010  3.7507  4.354    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -8.78e-14      0.00 7.539e-01 2.304e-01 2.757e-03 7.545e-04 6.865e-03 -1.000 1.563e-02 4.746 4.633 4.994 4.108
0.0185 0.10606 10.00000 0.9479587078 2.4613304138    0.947  0.051  3.7532  4.328    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -9.88e-14      0.00 7.553e-01 2.292e-01 2.744e-03 7.512e-04 6.836e-03 -1.000 1.558e-02 4.643 4.528 4.883 4.009
0.0185 0.10606 10.00000 0.9582250714 2.4637305737    0.957  0.088  3.7550  4.303    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1  -1.1e-13      0.00 7.566e-01 2.279e-01 2.731e-03 7.477e-04 6.805e-03 -1.000 1.550e-02 4.551 4.434 4.785 3.920
0.0185 0.10606 10.00000 0.9701800346 2.4664521217    0.969  0.134  3.7570  4.270    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -1.27e-13      0.00 7.566e-01 2.279e-01 2.733e-03 7.480e-04 6.808e-03 -1.000 1.549e-02 4.434 4.316 4.661 3.806
0.0185 0.10606 10.00000 0.9719036818 2.4668381214    0.971  0.141  3.7572  4.265    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1  -1.3e-13      0.00 7.565e-01 2.280e-01 2.733e-03 7.482e-04 6.810e-03 -1.000 1.550e-02 4.417 4.299 4.644 3.790
0.0185 0.10606 10.00000 0.9823158979 2.4691369534    0.981  0.184  3.7582  4.231    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -1.48e-13      0.00 7.555e-01 2.289e-01 2.745e-03 7.514e-04 6.838e-03 -1.000 1.560e-02 4.311 4.191 4.533 3.685
0.0185 0.10606 10.00000 0.9907134771 2.4709506035    0.990  0.219  3.7584  4.200    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -1.66e-13      0.00 7.545e-01 2.299e-01 2.758e-03 7.549e-04 6.871e-03 -1.000 1.567e-02 4.222 4.102 4.443 3.596
0.0185 0.10606 10.00000 0.9974483848 2.4723799229    0.997  0.249  3.7580  4.172    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -1.82e-13      0.00 7.531e-01 2.312e-01 2.774e-03 7.595e-04 6.913e-03 -1.000 1.574e-02 4.148 4.028 4.371 3.522
0.0185 0.10606 10.00000 1.0012626648 2.4731795788    1.000  0.266  3.7576  4.155    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -1.92e-13      0.00 7.523e-01 2.319e-01 2.784e-03 7.621e-04 6.936e-03 -1.000 1.576e-02 4.105 3.986 4.329 3.479
0.0185 0.10606 10.00000 1.0058656931 2.4741351604    1.005  0.287  3.7568  4.132    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -2.05e-13      0.00 7.510e-01 2.332e-01 2.799e-03 7.665e-04 6.976e-03 -1.000 1.581e-02 4.052 3.934 4.279 3.425
0.0185 0.10606 10.00000 1.0096274614 2.4749088287    1.009  0.305  3.7553  4.110    2  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -2.18e-13      0.00 7.479e-01 2.360e-01 2.833e-03 7.758e-04 7.061e-03 -1.000 1.607e-02 4.009 3.892 4.240 3.380
0.0185 0.10606 10.00000 1.0170053244 2.4764070511    1.016  0.338  3.7512  4.063    2  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -2.44e-13      0.00 7.420e-01 2.416e-01 2.897e-03 7.931e-04 7.218e-03 -1.000 1.641e-02 3.925 3.812 4.170 3.291
0.0185 0.10606 10.00000 1.0244842768 2.4779002666    1.023  0.367  3.7422  4.002    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -2.76e-13      0.00 7.329e-01 2.502e-01 2.988e-03 8.176e-04 7.438e-03 -1.000 1.691e-02 3.853 3.752 4.129 3.212
0.0185 0.10606 10.00000 1.0284333229 2.4786787033    1.027  0.374  3.7328  3.959    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -2.94e-13      0.00 7.265e-01 2.563e-01 3.049e-03 8.339e-04 7.585e-03 -1.000 1.728e-02 3.836 3.749 4.147 3.189
0.0185 0.10606 10.00000 1.0311952829 2.4792191982    1.030  0.372  3.7222  3.919    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -3.05e-13      0.00 7.211e-01 2.613e-01 3.097e-03 8.469e-04 7.701e-03 -1.000 1.752e-02 3.839 3.771 4.195 3.189
0.0185 0.10606 10.00000 1.0331592560 2.4796013832    1.032  0.374  3.7124  3.879    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -3.19e-13      0.00 7.173e-01 2.650e-01 3.132e-03 8.561e-04 7.782e-03 -1.000 1.770e-02 3.836 3.789 4.235 3.186
0.0185 0.10606 10.00000 1.0350540876 2.4799685478    1.033  0.390  3.7033  3.828    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -3.49e-13      0.00 7.136e-01 2.686e-01 3.162e-03 8.640e-04 7.853e-03 -1.000 1.788e-02 3.796 3.771 4.240 3.148
0.0185 0.10606 10.00000 1.0367596149 2.4802978039    1.035  0.422  3.6965  3.769    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -4e-13      0.00 7.102e-01 2.718e-01 3.185e-03 8.703e-04 7.909e-03 -1.000 1.798e-02 3.716 3.709 4.196 3.072
0.0185 0.10606 10.00000 1.0372321606 2.4803888798    1.036  0.433  3.6949  3.752    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -4.19e-13      0.00 7.092e-01 2.728e-01 3.192e-03 8.720e-04 7.923e-03 -1.000 1.802e-02 3.687 3.685 4.176 3.044
0.0185 0.10606 10.00000 1.0379437208 2.4805254936    1.036  0.456  3.6932  3.722    3  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -4.57e-13      0.00 7.077e-01 2.743e-01 3.199e-03 8.741e-04 7.942e-03 -1.000 1.806e-02 3.629 3.632 4.127 2.988
0.0185 0.10606 10.00000 1.0391340256 2.4807541370    1.037  0.500  3.6907  3.669    3  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -5.33e-13      0.00 7.049e-01 2.770e-01 3.205e-03 8.782e-04 7.970e-03 -1.000 1.813e-02 3.521 3.531 4.032 2.882
0.0185 0.10606 10.00000 1.0403777361 2.4809920788    1.039  0.551  3.6887  3.610    3  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1  -6.4e-13      0.00 7.015e-01 2.803e-01 3.193e-03 8.907e-04 7.995e-03 -1.000 1.819e-02 3.393 3.409 3.915 2.756
0.0185 0.10606 10.00000 1.0413842201 2.4811842442    1.040  0.597  3.6873  3.559    3  0.000  0.525     0.00     0.00     0.00     0.00     0.00 -1 -7.53e-13      0.00 6.985e-01 2.833e-01 3.153e-03 9.260e-04 8.013e-03 -1.000 1.825e-02 3.278 3.299 3.808 2.643
0.0185 0.10606 10.00000 1.0422279835 2.4813449383    1.040  0.639  3.6862  3.513    3  0.000  0.513     0.00     0.00     0.00     0.00     0.00 -1 -8.75e-13      0.00 6.959e-01 2.859e-01 3.088e-03 9.942e-04 8.025e-03 -1.000 1.828e-02 3.173 3.197 3.709 2.539
0.0185 0.10606 10.00000 1.0430339575 2.4814982414    1.041  0.682  3.6852  3.466    3  0.000  0.499     0.00     0.00     0.00     0.00     0.00 -1 -1.02e-12      0.00 6.933e-01 2.884e-01 3.007e-03 1.091e-03 8.035e-03 -1.000 1.829e-02 3.064 3.092 3.606 2.432
0.0185 0.10606 10.00000 1.0437899828 2.4816417694    1.042  0.726  3.6841  3.418    3  0.000  0.486     0.00     0.00     0.00     0.00     0.00 -1 -1.19e-12      0.00 6.909e-01 2.908e-01 2.930e-03 1.187e-03 8.044e-03 -1.000 1.834e-02 2.954 2.985 3.502 2.323
0.0185 0.10606 10.00000 1.0444967747 2.4817757607    1.043  0.771  3.6831  3.370    3  0.000  0.475     0.00     0.00     0.00     0.00     0.00 -1 -1.39e-12      0.00 6.888e-01 2.929e-01 2.868e-03 1.267e-03 8.050e-03 -1.000 1.836e-02 2.844 2.878 3.398 2.213
0.0185 0.10606 10.00000 1.0451024771 2.4818902016    1.043  0.812  3.6820  3.325    3  0.000  0.468     0.00     0.00     0.00     0.00     0.00 -1 -1.61e-12      0.00 6.872e-01 2.944e-01 2.828e-03 1.319e-03 8.055e-03 -1.000 1.836e-02 2.741 2.778 3.301 2.111
0.0185 0.10606 10.00000 1.0457240343 2.4820077419    1.044  0.857  3.6807  3.274    3  0.000  0.462     0.00     0.00     0.00     0.00     0.00 -1 -1.89e-12      0.00 6.858e-01 2.958e-01 2.794e-03 1.363e-03 8.059e-03 -1.000 1.836e-02 2.627 2.668 3.195 1.999
0.0185 0.10606 10.00000 1.0462555885 2.4821081161    1.044  0.900  3.6795  3.227    3  0.000  0.458     0.00     0.00     0.00     0.00     0.00 -1  -2.2e-12      0.00 6.848e-01 2.968e-01 2.771e-03 1.393e-03 8.062e-03 -1.000 1.838e-02 2.521 2.567 3.097 1.894
0.0185 0.10606 10.00000 1.0467476845 2.4822008610    1.045  0.942  3.6781  3.179    3  0.000  0.455     0.00     0.00     0.00     0.00     0.00 -1 -2.56e-12      0.00 6.840e-01 2.976e-01 2.754e-03 1.415e-03 8.064e-03 -1.000 1.838e-02 2.415 2.465 3.000 1.790
0.0185 0.10606 10.00000 1.0469380617 2.4822368622    1.045  0.959  3.6775  3.160    3  0.000  0.454     0.00     0.00     0.00     0.00     0.00 -1 -2.73e-12      0.00 6.837e-01 2.979e-01 2.749e-03 1.422e-03 8.065e-03 -1.000 1.838e-02 2.371 2.424 2.960 1.747
0.0185 0.10606 10.00000 1.0472736359 2.4823000431    1.045  0.992  3.6764  3.123    3  0.000  0.453     0.00     0.00     0.00     0.00     0.00 -1 -3.06e-12      0.00 6.833e-01 2.983e-01 2.740e-03 1.434e-03 8.066e-03 -1.000 1.838e-02 2.291 2.347 2.887 1.668
0.0185 0.10606 10.00000 1.0476645231 2.4823734760    1.046  1.032  3.6749  3.077    3  0.000  0.452     0.00     0.00     0.00     0.00     0.00 -1 -3.54e-12      0.00 6.829e-01 2.987e-01 2.732e-03 1.444e-03 8.067e-03 -1.000 1.840e-02 2.189 2.251 2.795 1.568
0.0185 0.10606 10.00000 1.0481293201 2.4824609756    1.046  1.085  3.6729  3.016    3  0.000  0.451     0.00     0.00     0.00     0.00     0.00 -1 -4.28e-12      0.00 6.826e-01 2.990e-01 2.727e-03 1.451e-03 8.068e-03 -1.000 1.846e-02 2.058 2.127 2.677 1.439
0.0185 0.10606 10.00000 1.0484533310 2.4825217724    1.046  1.125  3.6712  2.970    3  0.000  0.450     0.00     0.00     0.00     0.00     0.00 -1 -4.95e-12      0.00 6.825e-01 2.991e-01 2.723e-03 1.455e-03 8.068e-03 -1.000 1.841e-02 1.959 2.033 2.588 1.342
0.0185 0.10606 10.00000 1.0488318205 2.4825928211    1.047  1.176  3.6691  2.910    3  0.000  0.450     0.00     0.00     0.00     0.00     0.00 -1 -5.95e-12      0.00 6.824e-01 2.991e-01 2.723e-03 1.456e-03 8.068e-03 -1.000 1.841e-02 1.831 1.914 2.475 1.217
0.0185 0.10606 10.00000 1.0491061211 2.4826440811    1.047  1.216  3.6673  2.863    3  0.000  0.450     0.00     0.00     0.00     0.00     0.00 -1 -6.89e-12      0.00 6.824e-01 2.992e-01 2.722e-03 1.457e-03 8.068e-03 -1.000 1.841e-02 1.730 1.820 2.386 1.120
0.0185 0.10606 10.00000 1.0494253635 2.4827039242    1.047  1.267  3.6650  2.803    3  0.000  0.450     0.00     0.00     0.00     0.00     0.00 -1 -8.29e-12      0.00 6.824e-01 2.992e-01 2.722e-03 1.457e-03 8.069e-03 -1.000 1.841e-02 1.603 1.702 2.275 0.996
0.0185 0.10606 10.00000 1.0497149229 2.4827582836    1.047  1.317  3.6626  2.743    3  0.000  0.450     0.00     0.00     0.00     0.00     0.00 -1 -9.98e-12      0.00 6.824e-01 2.992e-01 2.722e-03 1.458e-03 8.069e-03 -1.000 1.841e-02 1.477 1.585 2.165 0.874
0.0185 0.10606 10.00000 1.0499851704 2.4828088284    1.047  1.368  3.6600  2.682    3  0.000  0.450     0.00     0.00     0.00     0.00     0.00 -1  -1.2e-11      0.00 6.824e-01 2.992e-01 2.721e-03 1.458e-03 8.069e-03 -1.000 1.841e-02 1.350 1.467 2.055 0.751
0.0185 0.10606 10.00000 1.0502328873 2.4828550816    1.047  1.417  3.6575  2.623    3  0.000  0.450     0.00     0.00     0.00     0.00     0.00 -1 -1.44e-11      0.00 6.824e-01 2.992e-01 2.721e-03 1.459e-03 8.069e-03 -1.000 1.841e-02 1.227 1.355 1.951 0.633
0.0185 0.10606 10.00000 1.0504870415 2.4829027653    1.048  1.466  3.6550  2.564    3  0.000  0.450     0.00     0.00     0.00     0.00     0.00 -1 -1.72e-11      0.00 6.824e-01 2.992e-01 2.721e-03 1.459e-03 8.069e-03 -1.000 1.841e-02 1.105 1.244 1.848 0.516
0.0185 0.10606 10.00000 1.0507359505 2.4829492569    1.048  1.495  3.6535  2.529    3  0.000  0.450     0.00     0.00     0.00     0.00     0.00 -1 -1.93e-11      0.00 6.824e-01 2.992e-01 2.720e-03 1.460e-03 8.069e-03 -1.000 1.841e-02 1.032 1.176 1.785 0.445
0.0185 0.10606 10.00000 1.0508998632 2.4829797745    1.048  1.474  3.6550  2.556    3  0.000  0.449     0.00     0.00     0.00     0.00     0.00 -1  -1.8e-11      0.00 6.824e-01 2.992e-01 2.720e-03 1.460e-03 8.069e-03 -1.000 1.841e-02 1.085 1.223 1.827 0.496
0.0185 0.10606 10.00000 1.0510375500 2.4830055237    1.048  1.432  3.6577  2.609    3  0.000  0.449     0.00     0.00     0.00     0.00     0.00 -1 -1.55e-11      0.00 6.824e-01 2.992e-01 2.720e-03 1.460e-03 8.069e-03 -1.000 1.841e-02 1.191 1.318 1.913 0.596
