# File generated by CMD 3.3 (http://stev.oapd.inaf.it/cmd) on Tue Apr  7 15:59:51 CEST 2020
# isochrones based on PARSEC release v1.2S +  COLIBRI S_35
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Photometric system: Gaia's DR2 G, G_BP and G_RP (Vegamags, Gaia passbands from Evans et al. 2018)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0 period1 pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Gmag    G_BPmag  G_RPmag
0.003 -0.70993 10.00000 0.0900000036 1.0816895962    0.090 -3.286  3.4226  5.321    1  0.000  0.545     0.00     0.00 -1 -4.74e-17      0.00 7.409e-01 2.560e-01 5.700e-04 1.537e-04 1.395e-03 -1.000 3.170e-03 12.985 14.479 17.466 13.137
0.003 -0.70993 10.00000 0.0928265154 1.1082265377    0.093 -3.222  3.4315  5.306    1  0.000  0.545     0.00     0.00 -1  -5.5e-17      0.00 7.406e-01 2.562e-01 5.700e-04 1.537e-04 1.395e-03 -1.000 3.170e-03 12.826 14.248 17.032 12.922
0.003 -0.70993 10.00000 0.0996598005 1.1682583094    0.100 -3.076  3.4520  5.272    1  0.000  0.545     0.00     0.00 -1 -7.74e-17      0.00 7.401e-01 2.567e-01 5.700e-04 1.537e-04 1.395e-03 -1.000 3.170e-03 12.459 13.717 16.095 12.433
0.003 -0.70993 10.00000 0.1095506102 1.2462694645    0.109 -2.932  3.4694  5.239    1  0.000  0.545     0.00     0.00 -1 -1.07e-16      0.00 7.394e-01 2.574e-01 5.700e-04 1.537e-04 1.395e-03 -1.000 3.170e-03 12.101 13.214 15.252 11.978
0.003 -0.70993 10.00000 0.1189794093 1.3125517368    0.119 -2.807  3.4846  5.211    1  0.000  0.545     0.00     0.00 -1 -1.41e-16      0.00 7.388e-01 2.580e-01 5.700e-04 1.537e-04 1.395e-03 -1.000 3.170e-03 11.788 12.777 14.554 11.587
0.003 -0.70993 10.00000 0.1382990181 1.4292048216    0.138 -2.623  3.5038  5.168    1  0.000  0.545     0.00     0.00 -1  -2.1e-16      0.00 7.376e-01 2.592e-01 5.700e-04 1.537e-04 1.395e-03 -1.000 3.170e-03 11.327 12.165 13.667 11.039
0.003 -0.70993 10.00000 0.1576186419 1.5263899565    0.157 -2.481  3.5165  5.134    1  0.000  0.545     0.00     0.00 -1 -2.84e-16      0.00 7.366e-01 2.602e-01 5.700e-04 1.537e-04 1.395e-03 -1.000 3.170e-03 10.973 11.716 13.067 10.633
0.003 -0.70993 10.00000 0.1962578595 1.6810272932    0.196 -2.264  3.5331  5.078    1  0.000  0.545     0.00     0.00 -1 -4.47e-16      0.00 7.352e-01 2.616e-01 5.700e-04 1.538e-04 1.395e-03 -1.000 3.170e-03 10.430 11.063 12.257 10.031
0.003 -0.70993 10.00000 0.2445568740 1.8263108730    0.244 -2.058  3.5459  5.019    1  0.000  0.545     0.00     0.00 -1 -9.94e-17      0.00 7.345e-01 2.624e-01 5.700e-04 1.538e-04 1.395e-03 -1.000 3.170e-03 9.915 10.472 11.569 9.478
0.003 -0.70993 10.00000 0.2928559184 1.9383814335    0.292 -1.897  3.5550  4.973    1  0.000  0.545     0.00     0.00 -1  -3.5e-16      0.00 7.344e-01 2.625e-01 5.700e-04 1.538e-04 1.395e-03 -1.000 3.170e-03 9.513 10.020 11.057 9.051
