# File generated by CMD 3.3 (http://stev.oapd.inaf.it/cmd) on Wed Apr 22 16:42:23 CEST 2020
# isochrones based on PARSEC release v1.2S +  COLIBRI S_35
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Photometric system: Gaia's DR2 G, G_BP and G_RP (Vegamags, Gaia passbands from Evans et al. 2018)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0 period1 pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Gmag    G_BPmag  G_RPmag
0.008 -0.27576 7.00000 0.0900000036 1.0816895962    0.090 -2.003  3.4239  4.043    0  0.000  0.545     0.00     0.00 -1 -4.01e-15      0.00 7.289e-01 2.631e-01 1.439e-03 3.881e-04 3.520e-03 -1.000 8.000e-03 9.777 11.475 14.031 10.166
0.008 -0.27576 7.00000 0.0956869796 1.1340336800    0.096 -1.969  3.4276  4.050    0  0.000  0.545     0.00     0.00 -1 -4.17e-15      0.00 7.289e-01 2.631e-01 1.439e-03 3.881e-04 3.520e-03 -1.000 8.000e-03 9.691 11.344 13.830 10.043
0.008 -0.27576 7.00000 0.1000000015 1.1711064577    0.100 -1.943  3.4303  4.054    0  0.000  0.545     0.00     0.00 -1 -4.31e-15      0.00 7.289e-01 2.631e-01 1.439e-03 3.881e-04 3.520e-03 -1.000 8.000e-03 9.627 11.247 13.683 9.951
0.008 -0.27576 7.00000 0.1200000048 1.3193155527    0.120 -1.831  3.4440  4.076    0  0.000  0.545     0.00     0.00 -1 -4.97e-15      0.00 7.289e-01 2.631e-01 1.439e-03 3.881e-04 3.520e-03 -1.000 8.000e-03 9.347 10.824 13.058 9.555
0.008 -0.27576 7.00000 0.1313263625 1.3896906376    0.131 -1.775  3.4502  4.084    0  0.000  0.545     0.00     0.00 -1 -5.34e-15      0.00 7.289e-01 2.631e-01 1.439e-03 3.881e-04 3.520e-03 -1.000 8.000e-03 9.208 10.622 12.765 9.365
0.008 -0.27576 7.00000 0.1498316377 1.4891849756    0.150 -1.695  3.4593  4.097    0  0.000  0.545     0.00     0.00 -1  -5.9e-15      0.00 7.289e-01 2.631e-01 1.439e-03 3.881e-04 3.520e-03 -1.000 8.000e-03 9.006 10.328 12.336 9.093
0.008 -0.27576 7.00000 0.1516879201 1.4982787371    0.152 -1.687  3.4601  4.098    0  0.000  0.545     0.00     0.00 -1 -5.95e-15      0.00 7.289e-01 2.631e-01 1.439e-03 3.881e-04 3.520e-03 -1.000 8.000e-03 8.988 10.301 12.298 9.068
0.008 -0.27576 7.00000 0.1543004513 1.5108349323    0.154 -1.676  3.4612  4.100    0  0.000  0.545     0.00     0.00 -1 -6.06e-15      0.00 7.289e-01 2.631e-01 1.439e-03 3.881e-04 3.520e-03 -1.000 8.000e-03 8.961 10.264 12.246 9.033
0.008 -0.27576 7.00000 0.1704610735 1.5828062296    0.170 -1.614  3.4678  4.107    0  0.000  0.545     0.00     0.00 -1 -6.63e-15      0.00 7.289e-01 2.631e-01 1.439e-03 3.881e-04 3.520e-03 -1.000 8.000e-03 8.805 10.048 11.946 8.832
0.008 -0.27576 7.00000 0.1849573404 1.6401984692    0.185 -1.562  3.4731  4.112    0  0.000  0.545     0.00     0.00 -1 -7.12e-15      0.00 7.289e-01 2.631e-01 1.439e-03 3.881e-04 3.520e-03 -1.000 8.000e-03 8.676 9.872 11.704 8.669
