# File generated by CMD 3.3 (http://stev.oapd.inaf.it/cmd) on Thu Sep 19 13:32:13 CEST 2019
# isochrones based on PARSEC release v1.2S +  COLIBRI S_35
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0 period1 pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Umag    Bmag    Vmag    Rmag    Imag    Jmag    Hmag    Kmag
0.0152 0.01508 4.00000 1.0000000000 2.4729156494    1.000  1.626  3.6264  2.269    0  0.000  0.538     0.00     0.00 -1 -3.95e-11      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 0.704 4.256 2.733 1.465 0.685 0.056 -0.839 -1.568 -1.680
0.0152 0.01508 4.00000 1.0019156933 2.4733157158    1.002  1.627  3.6265  2.269    0  0.000  0.538     0.00     0.00 -1 -3.95e-11      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 0.701 4.252 2.729 1.461 0.682 0.053 -0.841 -1.570 -1.682
0.0152 0.01508 4.00000 1.0499999523 2.4828116894    1.050  1.658  3.6279  2.265    0  0.000  0.538     0.00     0.00 -1 -3.87e-11      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 0.625 4.139 2.632 1.369 0.595 -0.026 -0.915 -1.638 -1.749
0.0152 0.01508 4.00000 1.1000000238 2.4916803837    1.099  1.689  3.6294  2.260    0  0.000  0.538     0.00     0.00 -1 -3.76e-11      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 0.549 4.028 2.536 1.279 0.509 -0.105 -0.988 -1.706 -1.816
0.0152 0.01508 4.00000 1.1475352049 2.4992928505    1.147  1.716  3.6306  2.256    0  0.000  0.538     0.00     0.00 -1 -3.63e-11      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 0.480 3.928 2.450 1.197 0.432 -0.176 -1.054 -1.768 -1.877
0.0152 0.01508 4.00000 1.1499999762 2.4996678829    1.149  1.718  3.6307  2.256    0  0.000  0.538     0.00     0.00 -1 -3.63e-11      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 0.476 3.923 2.445 1.193 0.428 -0.180 -1.057 -1.771 -1.880
0.0152 0.01508 4.00000 1.2000000477 2.5068950653    1.200  1.742  3.6321  2.255    0  0.000  0.538     0.00     0.00 -1 -3.42e-11      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 0.415 3.826 2.365 1.119 0.359 -0.243 -1.116 -1.824 -1.932
0.0152 0.01508 4.00000 1.2056882381 2.5076735020    1.205  1.745  3.6322  2.255    0  0.000  0.538     0.00     0.00 -1 -3.39e-11      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 0.408 3.815 2.356 1.111 0.351 -0.250 -1.122 -1.830 -1.938
0.0152 0.01508 4.00000 1.2500000000 2.5134611130    1.250  1.768  3.6332  2.251    0  0.000  0.538     0.00     0.00 -1 -3.22e-11      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 0.349 3.731 2.284 1.042 0.287 -0.311 -1.179 -1.883 -1.990
0.0152 0.01508 4.00000 1.2999999523 2.5194499493    1.300  1.793  3.6343  2.248    0  0.000  0.538     0.00     0.00 -1 -2.98e-11      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 0.286 3.641 2.206 0.969 0.218 -0.375 -1.239 -1.939 -2.045
0.0152 0.01508 4.00000 1.3010866642 2.5195741653    1.301  1.794  3.6344  2.248    0  0.000  0.538     0.00     0.00 -1 -2.98e-11      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 0.285 3.639 2.205 0.968 0.217 -0.377 -1.240 -1.940 -2.046
0.0152 0.01508 4.00000 1.3500001431 2.5249314308    1.350  1.817  3.6354  2.245    0  0.000  0.538     0.00     0.00 -1 -2.72e-11      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 0.227 3.555 2.133 0.900 0.153 -0.437 -1.296 -1.993 -2.098
0.0152 0.01508 4.00000 1.4000000954 2.5299651623    1.400  1.840  3.6364  2.241    0  0.000  0.538     0.00     0.00 -1 -2.42e-11      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 0.169 3.472 2.062 0.833 0.090 -0.496 -1.352 -2.044 -2.149
0.0152 0.01508 4.00000 1.4116282463 2.5310771465    1.412  1.845  3.6366  2.241    0  0.000  0.538     0.00     0.00 -1 -2.33e-11      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 0.157 3.454 2.046 0.819 0.076 -0.508 -1.363 -2.055 -2.159
0.0152 0.01508 4.00000 1.4500000477 2.5346016884    1.450  1.863  3.6373  2.238    0  0.000  0.538     0.00     0.00 -1 -2.09e-11      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 0.114 3.393 1.993 0.769 0.029 -0.553 -1.405 -2.095 -2.198
0.0152 0.01508 4.00000 1.5000000000 2.5388846397    1.500  1.883  3.6382  2.236    0  0.000  0.538     0.00     0.00 -1 -1.73e-11      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 0.062 3.318 1.929 0.708 -0.028 -0.607 -1.455 -2.141 -2.244
0.0152 0.01508 4.00000 1.5357168913 2.5417485237    1.536  1.897  3.6389  2.235    0  0.000  0.538     0.00     0.00 -1 -1.44e-11      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 0.027 3.266 1.885 0.667 -0.067 -0.643 -1.488 -2.172 -2.274
0.0152 0.01508 4.00000 1.5500001907 2.5428512096    1.550  1.903  3.6391  2.234    0  0.000  0.538     0.00     0.00 -1 -1.34e-11      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 0.012 3.246 1.867 0.650 -0.083 -0.658 -1.503 -2.186 -2.288
0.0152 0.01508 4.00000 1.6000000238 2.5465342999    1.600  1.924  3.6399  2.229    0  0.000  0.538     0.00     0.00 -1 -9.28e-12      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.041 3.175 1.805 0.590 -0.140 -0.712 -1.554 -2.234 -2.336
0.0152 0.01508 4.00000 1.6307330132 2.5486695766    1.630  1.936  3.6404  2.228    0  0.000  0.538     0.00     0.00 -1 -6.16e-12      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.070 3.133 1.769 0.557 -0.171 -0.742 -1.582 -2.260 -2.361
0.0152 0.01508 4.00000 1.6500000954 2.5499615669    1.649  1.943  3.6407  2.227    0  0.000  0.538     0.00     0.00 -1 -4.79e-12      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.089 3.107 1.746 0.535 -0.192 -0.761 -1.600 -2.277 -2.378
0.0152 0.01508 4.00000 1.7000000477 2.5531582832    1.699  1.961  3.6415  2.226    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.131 3.044 1.693 0.486 -0.238 -0.805 -1.641 -2.315 -2.415
0.0152 0.01508 4.00000 1.7004305124 2.5531847477    1.700  1.961  3.6415  2.226    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.132 3.043 1.693 0.485 -0.238 -0.805 -1.641 -2.315 -2.416
0.0152 0.01508 4.00000 1.7500000000 2.5561456680    1.749  1.980  3.6422  2.222    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.179 2.980 1.637 0.432 -0.289 -0.854 -1.687 -2.358 -2.458
0.0152 0.01508 4.00000 1.8000000715 2.5589430332    1.799  1.998  3.6428  2.219    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.224 2.920 1.584 0.382 -0.337 -0.900 -1.730 -2.400 -2.500
0.0152 0.01508 4.00000 1.8500000238 2.5615673065    1.849  2.015  3.6435  2.216    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.267 2.861 1.533 0.333 -0.382 -0.944 -1.772 -2.439 -2.538
0.0152 0.01508 4.00000 1.8924254179 2.5636692047    1.891  2.027  3.6441  2.216    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.299 2.814 1.494 0.297 -0.417 -0.976 -1.802 -2.467 -2.566
0.0152 0.01508 4.00000 1.9000000954 2.5640332699    1.899  2.031  3.6441  2.215    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.306 2.805 1.485 0.288 -0.425 -0.984 -1.809 -2.474 -2.573
0.0152 0.01508 4.00000 1.9500001669 2.5663545132    1.950  2.047  3.6448  2.212    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.347 2.750 1.437 0.243 -0.468 -1.025 -1.849 -2.511 -2.609
0.0152 0.01508 4.00000 2.0000000000 2.5685424805    2.000  2.062  3.6453  2.210    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.386 2.696 1.391 0.199 -0.510 -1.065 -1.886 -2.547 -2.644
0.0152 0.01508 4.00000 2.0499999523 2.5706083775    2.050  2.078  3.6459  2.207    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.425 2.644 1.344 0.155 -0.551 -1.105 -1.924 -2.583 -2.680
0.0152 0.01508 4.00000 2.0999999046 2.5725615025    2.099  2.093  3.6464  2.205    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.462 2.594 1.301 0.113 -0.591 -1.143 -1.960 -2.616 -2.713
0.0152 0.01508 4.00000 2.1062173843 2.5727970600    2.105  2.094  3.6465  2.205    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.466 2.587 1.295 0.108 -0.595 -1.147 -1.964 -2.620 -2.717
0.0152 0.01508 4.00000 2.1500000954 2.5744106770    2.149  2.108  3.6470  2.202    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.499 2.544 1.257 0.071 -0.630 -1.181 -1.996 -2.651 -2.747
0.0152 0.01508 4.00000 2.2000000477 2.5761635303    2.199  2.122  3.6475  2.200    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.534 2.496 1.215 0.032 -0.668 -1.217 -2.030 -2.682 -2.778
0.0152 0.01508 4.00000 2.2048404217 2.5763282776    2.203  2.123  3.6475  2.200    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.537 2.492 1.211 0.029 -0.671 -1.220 -2.032 -2.685 -2.781
0.0152 0.01508 4.00000 2.2500000000 2.5778269768    2.249  2.136  3.6480  2.198    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.569 2.449 1.174 -0.007 -0.705 -1.252 -2.063 -2.714 -2.810
0.0152 0.01508 4.00000 2.2999999523 2.5794074535    2.299  2.149  3.6485  2.196    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.603 2.404 1.135 -0.045 -0.740 -1.287 -2.096 -2.745 -2.840
0.0152 0.01508 4.00000 2.4000000954 2.5823426247    2.399  2.175  3.6494  2.192    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.668 2.316 1.057 -0.118 -0.810 -1.354 -2.159 -2.805 -2.900
