# File generated by CMD 3.3 (http://stev.oapd.inaf.it/cmd) on Tue Apr 21 14:58:07 CEST 2020
# isochrones based on PARSEC release v1.2S +  COLIBRI S_35
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Photometric system:  2MASS + Spitzer (IRAC+MIPS) + WISE
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0 period1 pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Jmag    Hmag    Ksmag   IRAC_3.6mag  IRAC_4.5mag  IRAC_5.8mag  IRAC_8.0mag  MIPS_24mag  MIPS_70mag  MIPS_160mag  W1mag   W2mag   W3mag   W4mag
0.009 -0.22295 10.00000 0.0900000036 1.0816895962    0.090 -3.378  3.3826  5.253    1  0.000  0.545     0.00     0.00 -1 -4.15e-17      0.00 7.245e-01 2.664e-01 1.628e-03 4.393e-04 3.984e-03 -1.000 9.056e-03 13.216 11.061 10.516 10.283 9.790 9.730 9.679 9.576 8.941 8.917 8.858 9.962 9.745 9.499 9.131
0.009 -0.22295 10.00000 0.1000000015 1.1711064577    0.100 -3.181  3.4113  5.216    1  0.000  0.545     0.00     0.00 -1 -6.47e-17      0.00 7.240e-01 2.670e-01 1.628e-03 4.393e-04 3.984e-03 -1.000 9.056e-03 12.722 10.569 10.025 9.787 9.296 9.234 9.183 9.080 8.445 8.422 8.364 9.468 9.248 9.004 8.635
0.009 -0.22295 10.00000 0.1200000048 1.3193155527    0.120 -2.915  3.4446  5.163    1  0.000  0.545     0.00     0.00 -1 -1.16e-16      0.00 7.230e-01 2.680e-01 1.628e-03 4.393e-04 3.984e-03 -1.000 9.056e-03 12.058 9.979 9.420 9.169 8.744 8.662 8.617 8.538 7.935 7.913 7.893 8.892 8.673 8.484 8.124
0.009 -0.22295 10.00000 0.1400000006 1.4384527206    0.140 -2.733  3.4638  5.124    1  0.000  0.545     0.00     0.00 -1 -1.71e-16      0.00 7.221e-01 2.688e-01 1.628e-03 4.393e-04 3.984e-03 -1.000 9.056e-03 11.602 9.574 9.008 8.755 8.369 8.277 8.234 8.169 7.583 7.566 7.581 8.502 8.286 8.130 7.773
0.009 -0.22295 10.00000 0.1460597366 1.4702475071    0.146 -2.687  3.4682  5.114    1  0.000  0.545     0.00     0.00 -1 -1.87e-16      0.00 7.219e-01 2.691e-01 1.628e-03 4.393e-04 3.984e-03 -1.000 9.056e-03 11.488 9.472 8.904 8.652 8.275 8.181 8.138 8.076 7.495 7.478 7.501 8.404 8.189 8.041 7.684
0.009 -0.22295 10.00000 0.1599999964 1.5372931957    0.160 -2.590  3.4775  5.093    1  0.000  0.545     0.00     0.00 -1  -2.3e-16      0.00 7.213e-01 2.696e-01 1.628e-03 4.393e-04 3.984e-03 -1.000 9.056e-03 11.244 9.252 8.682 8.432 8.072 7.975 7.934 7.877 7.304 7.291 7.330 8.194 7.983 7.849 7.493
0.009 -0.22295 10.00000 0.1768723577 1.6089427471    0.177 -2.490  3.4857  5.071    1  0.000  0.545     0.00     0.00 -1 -2.82e-16      0.00 7.207e-01 2.702e-01 1.628e-03 4.393e-04 3.984e-03 -1.000 9.056e-03 10.996 9.028 8.456 8.207 7.863 7.762 7.720 7.666 7.099 7.093 7.150 7.977 7.769 7.646 7.289
0.009 -0.22295 10.00000 0.2000000030 1.6938791275    0.200 -2.369  3.4959  5.043    1  0.000  0.545     0.00     0.00 -1 -3.62e-16      0.00 7.200e-01 2.709e-01 1.628e-03 4.393e-04 3.984e-03 -1.000 9.056e-03 10.691 8.751 8.177 7.932 7.606 7.504 7.462 7.412 6.852 6.854 6.928 7.713 7.509 7.398 7.042
0.009 -0.22295 10.00000 0.2212826461 1.7614612579    0.221 -2.274  3.5025  5.018    1  0.000  0.545     0.00     0.00 -1  -4.4e-16      0.00 7.197e-01 2.713e-01 1.628e-03 4.393e-04 3.984e-03 -1.000 9.056e-03 10.454 8.530 7.955 7.713 7.399 7.297 7.255 7.208 6.654 6.661 6.743 7.501 7.302 7.199 6.843
0.009 -0.22295 10.00000 0.2500000000 1.8403258324    0.250 -2.159  3.5105  4.989    1  0.000  0.545     0.00     0.00 -1 -5.58e-16      0.00 7.192e-01 2.717e-01 1.628e-03 4.393e-04 3.984e-03 -1.000 9.056e-03 10.167 8.264 7.686 7.449 7.148 7.048 7.006 6.962 6.413 6.427 6.520 7.246 7.052 6.958 6.603
