# File generated by CMD 3.3 (http://stev.oapd.inaf.it/cmd) on Tue Apr 21 17:09:31 CEST 2020
# isochrones based on PARSEC release v1.2S +  COLIBRI S_35
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Photometric system: Gaia's DR2 G, G_BP and G_RP (Vegamags, Gaia passbands from Evans et al. 2018)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0 period1 pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Gmag    G_BPmag  G_RPmag
0.007 -0.33541 8.00000 0.0900000036 1.0816895962    0.090 -2.705  3.4362  4.794    0  0.000  0.545     0.00     0.00 -1 -3.36e-16      0.00 7.317e-01 2.612e-01 1.272e-03 3.431e-04 3.112e-03 -1.000 7.072e-03 11.532 13.066 15.580 11.764
0.007 -0.33541 8.00000 0.0904873088 1.0863413811    0.090 -2.701  3.4367  4.794    0  0.000  0.545     0.00     0.00 -1 -3.37e-16      0.00 7.317e-01 2.612e-01 1.272e-03 3.431e-04 3.112e-03 -1.000 7.072e-03 11.523 13.052 15.559 11.751
0.007 -0.33541 8.00000 0.0975762606 1.1505351067    0.098 -2.647  3.4434  4.800    0  0.000  0.545     0.00     0.00 -1 -3.65e-16      0.00 7.317e-01 2.612e-01 1.272e-03 3.431e-04 3.112e-03 -1.000 7.072e-03 11.388 12.849 15.240 11.562
0.007 -0.33541 8.00000 0.0996483564 1.1681623459    0.100 -2.631  3.4454  4.801    0  0.000  0.545     0.00     0.00 -1 -3.74e-16      0.00 7.317e-01 2.612e-01 1.272e-03 3.431e-04 3.112e-03 -1.000 7.072e-03 11.349 12.790 15.147 11.507
0.007 -0.33541 8.00000 0.1078680009 1.2336596251    0.108 -2.575  3.4523  4.807    0  0.000  0.545     0.00     0.00 -1 -4.07e-16      0.00 7.317e-01 2.612e-01 1.272e-03 3.431e-04 3.112e-03 -1.000 7.072e-03 11.208 12.580 14.820 11.313
0.007 -0.33541 8.00000 0.1186188385 1.3101440668    0.118 -2.506  3.4612  4.814    0  0.000  0.545     0.00     0.00 -1 -4.52e-16      0.00 7.317e-01 2.612e-01 1.272e-03 3.431e-04 3.112e-03 -1.000 7.072e-03 11.034 12.318 14.404 11.072
0.007 -0.33541 8.00000 0.1189450845 1.3123229742    0.119 -2.504  3.4614  4.814    0  0.000  0.545     0.00     0.00 -1 -4.53e-16      0.00 7.317e-01 2.612e-01 1.272e-03 3.431e-04 3.112e-03 -1.000 7.072e-03 11.029 12.310 14.392 11.065
0.007 -0.33541 8.00000 0.1220598221 1.3327413797    0.122 -2.486  3.4635  4.816    0  0.000  0.545     0.00     0.00 -1 -4.65e-16      0.00 7.317e-01 2.612e-01 1.272e-03 3.431e-04 3.112e-03 -1.000 7.072e-03 10.985 12.246 14.295 11.007
0.007 -0.33541 8.00000 0.1382417977 1.4288911819    0.138 -2.397  3.4741  4.824    0  0.000  0.545     0.00     0.00 -1 -5.31e-16      0.00 7.317e-01 2.612e-01 1.272e-03 3.431e-04 3.112e-03 -1.000 7.072e-03 10.764 11.926 13.813 10.714
0.007 -0.33541 8.00000 0.1570621878 1.5238112211    0.157 -2.308  3.4839  4.830    0  0.000  0.545     0.00     0.00 -1 -6.07e-16      0.00 7.317e-01 2.612e-01 1.272e-03 3.431e-04 3.112e-03 -1.000 7.072e-03 10.541 11.613 13.357 10.429
