# File generated by CMD 3.3 (http://stev.oapd.inaf.it/cmd) on Wed Sep 18 13:39:13 CEST 2019
# isochrones based on PARSEC release v1.2S +  COLIBRI S_35
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0 period1 pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Umag    Bmag    Vmag    Rmag    Imag    Jmag    Hmag    Kmag
0.0152 0.01508 6.00000 1.1768558025 2.5036375523    1.176  0.444  3.6713  3.702    0  0.000  0.538     0.00     0.00 -1 -3.43e-13      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 3.660 6.126 5.115 4.088 3.438 2.946 2.234 1.647 1.566
0.0152 0.01508 6.00000 1.2000000477 2.5068950653    1.200  0.457  3.6728  3.703    0  0.000  0.538     0.00     0.00 -1 -3.35e-13      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 3.627 6.060 5.066 4.046 3.401 2.912 2.206 1.623 1.543
0.0152 0.01508 6.00000 1.2070392370 2.5078573227    1.207  0.461  3.6732  3.703    0  0.000  0.538     0.00     0.00 -1 -3.31e-13      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 3.618 6.042 5.053 4.034 3.391 2.903 2.198 1.617 1.537
0.0152 0.01508 6.00000 1.2500000000 2.5134611130    1.250  0.486  3.6757  3.704    0  0.000  0.538     0.00     0.00 -1 -3.15e-13      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 3.556 5.922 4.962 3.954 3.321 2.839 2.144 1.570 1.493
0.0152 0.01508 6.00000 1.2999999523 2.5194499493    1.300  0.513  3.6785  3.705    0  0.000  0.538     0.00     0.00 -1 -2.92e-13      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 3.488 5.791 4.862 3.868 3.245 2.770 2.084 1.520 1.444
0.0152 0.01508 6.00000 1.3500001431 2.5249314308    1.350  0.538  3.6811  3.707    0  0.000  0.538     0.00     0.00 -1 -2.65e-13      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 3.424 5.671 4.771 3.788 3.175 2.705 2.029 1.473 1.399
0.0152 0.01508 6.00000 1.3874758482 2.5287435055    1.388  0.557  3.6830  3.707    0  0.000  0.538     0.00     0.00 -1 -2.43e-13      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 3.378 5.587 4.706 3.730 3.124 2.658 1.989 1.439 1.365
0.0152 0.01508 6.00000 1.4000000954 2.5299651623    1.400  0.563  3.6836  3.708    0  0.000  0.538     0.00     0.00 -1 -2.36e-13      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 3.363 5.559 4.684 3.711 3.107 2.643 1.975 1.427 1.354
0.0152 0.01508 6.00000 1.4066027403 2.5305991173    1.407  0.566  3.6839  3.708    0  0.000  0.538     0.00     0.00 -1 -2.31e-13      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 3.355 5.545 4.673 3.702 3.099 2.635 1.969 1.422 1.348
0.0152 0.01508 6.00000 1.4500000477 2.5346016884    1.450  0.588  3.6860  3.707    0  0.000  0.538     0.00     0.00 -1 -2.05e-13      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 3.300 5.448 4.597 3.634 3.038 2.579 1.920 1.379 1.306
0.0152 0.01508 6.00000 1.5000000000 2.5388846397    1.500  0.610  3.6882  3.709    0  0.000  0.538     0.00     0.00 -1 -1.69e-13      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 3.244 5.347 4.519 3.566 2.977 2.523 1.872 1.338 1.266
0.0152 0.01508 6.00000 1.5212850571 2.5406098366    1.521  0.620  3.6892  3.709    0  0.000  0.538     0.00     0.00 -1 -1.52e-13      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 3.221 5.305 4.486 3.536 2.951 2.499 1.851 1.320 1.249
0.0152 0.01508 6.00000 1.5500001907 2.5428512096    1.550  0.633  3.6904  3.709    0  0.000  0.538     0.00     0.00 -1 -1.32e-13      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 3.188 5.246 4.440 3.496 2.915 2.466 1.822 1.295 1.224
0.0152 0.01508 6.00000 1.5620890856 2.5437664986    1.562  0.638  3.6909  3.709    0  0.000  0.538     0.00     0.00 -1  -1.2e-13      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 3.174 5.223 4.423 3.480 2.901 2.453 1.810 1.285 1.215
0.0152 0.01508 6.00000 1.6000000238 2.5465342999    1.600  0.655  3.6925  3.709    0  0.000  0.538     0.00     0.00 -1 -9.08e-14      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 3.133 5.151 4.367 3.431 2.857 2.411 1.774 1.254 1.184
0.0152 0.01508 6.00000 1.6017144918 2.5466558933    1.601  0.655  3.6925  3.709    0  0.000  0.538     0.00     0.00 -1 -8.87e-14      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 3.131 5.148 4.364 3.429 2.855 2.409 1.773 1.253 1.183
0.0152 0.01508 6.00000 1.6500000954 2.5499615669    1.649  0.676  3.6945  3.709    0  0.000  0.538     0.00     0.00 -1  -4.7e-14      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 3.079 5.057 4.293 3.366 2.799 2.357 1.727 1.213 1.144
0.0152 0.01508 6.00000 1.7000000477 2.5531582832    1.699  0.699  3.6964  3.706    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 3.022 4.962 4.218 3.299 2.738 2.300 1.676 1.168 1.100
0.0152 0.01508 6.00000 1.7500000000 2.5561456680    1.749  0.718  3.6982  3.707    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 2.974 4.877 4.153 3.241 2.686 2.252 1.635 1.132 1.065
0.0152 0.01508 6.00000 1.7639206648 2.5569427013    1.763  0.724  3.6987  3.707    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 2.960 4.853 4.134 3.224 2.671 2.237 1.622 1.121 1.054
0.0152 0.01508 6.00000 1.8000000715 2.5589430332    1.799  0.739  3.7000  3.706    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 2.922 4.789 4.084 3.179 2.631 2.200 1.589 1.091 1.025
0.0152 0.01508 6.00000 1.8500000238 2.5615673065    1.849  0.760  3.7018  3.704    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 2.870 4.706 4.017 3.120 2.576 2.149 1.544 1.051 0.986
0.0152 0.01508 6.00000 1.9000000954 2.5640332699    1.899  0.779  3.7035  3.704    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 2.823 4.627 3.955 3.065 2.526 2.102 1.503 1.015 0.950
0.0152 0.01508 6.00000 1.9087167978 2.5644478798    1.908  0.782  3.7038  3.704    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 2.816 4.615 3.945 3.056 2.518 2.094 1.496 1.009 0.945
0.0152 0.01508 6.00000 1.9500001669 2.5663545132    1.950  0.799  3.7051  3.702    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 2.774 4.547 3.891 3.007 2.474 2.052 1.459 0.975 0.912
0.0152 0.01508 6.00000 2.0000000000 2.5685424805    2.000  0.819  3.7067  3.699    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 2.721 4.465 3.825 2.948 2.419 2.001 1.412 0.933 0.871
0.0152 0.01508 6.00000 2.0499999523 2.5706083775    2.050  0.836  3.7083  3.699    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 2.681 4.395 3.770 2.899 2.376 1.960 1.377 0.903 0.841
0.0152 0.01508 6.00000 2.0638675690 2.5711610317    2.063  0.842  3.7088  3.698    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 2.666 4.372 3.752 2.883 2.360 1.946 1.364 0.891 0.829
0.0152 0.01508 6.00000 2.0999999046 2.5725615025    2.099  0.858  3.7099  3.694    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 2.625 4.311 3.702 2.837 2.318 1.905 1.327 0.857 0.796
0.0152 0.01508 6.00000 2.1500000954 2.5744106770    2.149  0.875  3.7114  3.693    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 2.584 4.242 3.647 2.789 2.274 1.864 1.291 0.826 0.765
0.0152 0.01508 6.00000 2.1717963219 2.5751862526    2.170  0.883  3.7121  3.692    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 2.564 4.211 3.622 2.766 2.253 1.844 1.274 0.810 0.750
0.0152 0.01508 6.00000 2.2000000477 2.5761635303    2.199  0.895  3.7129  3.689    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 2.532 4.164 3.584 2.731 2.220 1.813 1.245 0.784 0.724
0.0152 0.01508 6.00000 2.2500000000 2.5778269768    2.249  0.913  3.7144  3.686    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 2.487 4.093 3.527 2.680 2.173 1.768 1.205 0.749 0.689
0.0152 0.01508 6.00000 2.2999999523 2.5794074535    2.299  0.932  3.7159  3.683    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 2.440 4.020 3.468 2.627 2.124 1.722 1.164 0.712 0.653
0.0152 0.01508 6.00000 2.4000000954 2.5823426247    2.399  0.971  3.7189  3.675    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 2.343 3.871 3.347 2.517 2.023 1.626 1.078 0.634 0.576
0.0152 0.01508 6.00000 2.4835164547 2.5845866203    2.483  0.999  3.7215  3.672    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 2.273 3.759 3.258 2.438 1.951 1.558 1.018 0.582 0.525
0.0152 0.01508 6.00000 2.5999999046 2.5874414444    2.600  1.050  3.7255  3.657    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 2.145 3.566 3.099 2.295 1.818 1.432 0.905 0.479 0.424
0.0152 0.01508 6.00000 2.7721078396 2.5911588669    2.772  1.120  3.7309  3.637    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 1.970 3.305 2.884 2.102 1.639 1.261 0.751 0.340 0.287
0.0152 0.01508 6.00000 2.8000001907 2.5917119980    2.800  1.131  3.7319  3.633    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 1.941 3.263 2.849 2.070 1.609 1.233 0.726 0.317 0.264
0.0152 0.01508 6.00000 2.8091585636 2.5918908119    2.810  1.135  3.7322  3.632    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 1.932 3.249 2.837 2.059 1.599 1.224 0.718 0.310 0.257
0.0152 0.01508 6.00000 2.8915665150 2.5934419632    2.892  1.182  3.7353  3.611    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 1.816 3.086 2.699 1.934 1.482 1.111 0.615 0.215 0.163
0.0152 0.01508 6.00000 3.0000000000 2.5953342915    3.000  1.247  3.7399  3.579    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 1.652 2.854 2.502 1.754 1.314 0.951 0.468 0.080 0.030
0.0152 0.01508 6.00000 3.1335432529 2.5974593163    3.133  1.348  3.7468  3.525    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 1.400 2.501 2.203 1.483 1.060 0.709 0.246 -0.123 -0.171
0.0152 0.01508 6.00000 3.2000000477 2.5984411240    3.199  1.410  3.7510  3.489    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 1.245 2.286 2.019 1.317 0.905 0.560 0.110 -0.248 -0.294
0.0152 0.01508 6.00000 3.2455117702 2.5990867615    3.245  1.459  3.7545  3.460    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 1.122 2.121 1.873 1.185 0.781 0.442 0.002 -0.348 -0.393
0.0152 0.01508 6.00000 3.3013145924 2.5998506546    3.300  1.525  3.7594  3.421    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 0.956 1.895 1.674 1.007 0.615 0.284 -0.142 -0.480 -0.523
0.0152 0.01508 6.00000 3.3579115868 2.6005957127    3.356  1.592  3.7649  3.384    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 0.791 1.667 1.472 0.829 0.450 0.129 -0.283 -0.606 -0.648
0.0152 0.01508 6.00000 3.4000000954 2.6011312008    3.398  1.639  3.7695  3.360    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 0.672 1.500 1.324 0.700 0.332 0.019 -0.380 -0.693 -0.733
0.0152 0.01508 6.00000 3.4309203625 2.6015150547    3.429  1.674  3.7730  3.343    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 0.585 1.375 1.213 0.606 0.246 -0.060 -0.450 -0.753 -0.792
0.0152 0.01508 6.00000 3.4946799278 2.6022820473    3.493  1.745  3.7817  3.314    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 0.406 1.108 0.977 0.410 0.071 -0.220 -0.586 -0.869 -0.905
0.0152 0.01508 6.00000 3.5396187305 2.6028034687    3.537  1.797  3.7891  3.298    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 0.278 0.914 0.803 0.269 -0.052 -0.330 -0.678 -0.944 -0.977
0.0152 0.01508 6.00000 3.5819621086 2.6032810211    3.579  1.847  3.7979  3.289    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 0.153 0.719 0.625 0.132 -0.169 -0.431 -0.757 -1.004 -1.034
0.0152 0.01508 6.00000 3.6000001431 2.6034805775    3.598  1.869  3.8028  3.289    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 0.098 0.628 0.543 0.071 -0.219 -0.472 -0.787 -1.023 -1.052
0.0152 0.01508 6.00000 3.6175374985 2.6036725044    3.615  1.890  3.8079  3.290    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 0.044 0.539 0.461 0.011 -0.268 -0.512 -0.814 -1.040 -1.067
0.0152 0.01508 6.00000 3.6456117630 2.6039750576    3.643  1.926  3.8178  3.297    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.044 0.393 0.321 -0.089 -0.346 -0.572 -0.851 -1.056 -1.081
0.0152 0.01508 6.00000 3.6702587605 2.6042363644    3.668  1.958  3.8278  3.308    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.124 0.266 0.195 -0.179 -0.415 -0.624 -0.879 -1.063 -1.086
0.0152 0.01508 6.00000 3.6931107044 2.6044750214    3.691  1.988  3.8377  3.320    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.200 0.152 0.077 -0.263 -0.479 -0.669 -0.902 -1.066 -1.088
0.0152 0.01508 6.00000 3.7151057720 2.6047015190    3.713  2.017  3.8476  3.333    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.274 0.044 -0.038 -0.345 -0.540 -0.711 -0.922 -1.067 -1.087
0.0152 0.01508 6.00000 3.7364077568 2.6049180031    3.734  2.047  3.8575  3.346    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.347 -0.059 -0.149 -0.424 -0.598 -0.750 -0.939 -1.066 -1.085
0.0152 0.01508 6.00000 3.7571022511 2.6051256657    3.755  2.075  3.8675  3.359    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.418 -0.157 -0.256 -0.500 -0.652 -0.786 -0.954 -1.063 -1.081
0.0152 0.01508 6.00000 3.7772374153 2.6053252220    3.775  2.104  3.8775  3.373    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.489 -0.253 -0.361 -0.572 -0.703 -0.819 -0.967 -1.059 -1.075
0.0152 0.01508 6.00000 3.7968604565 2.6055173874    3.795  2.132  3.8874  3.387    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.559 -0.346 -0.464 -0.641 -0.751 -0.848 -0.977 -1.054 -1.069
0.0152 0.01508 6.00000 3.8000001907 2.6055479050    3.798  2.136  3.8891  3.390    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.571 -0.361 -0.480 -0.652 -0.758 -0.853 -0.979 -1.053 -1.067
0.0152 0.01508 6.00000 3.8170437813 2.6057126522    3.815  2.161  3.8981  3.403    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.633 -0.444 -0.566 -0.707 -0.796 -0.876 -0.985 -1.047 -1.061
0.0152 0.01508 6.00000 3.8350877762 2.6058850288    3.834  2.188  3.9080  3.418    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.699 -0.532 -0.653 -0.764 -0.835 -0.899 -0.991 -1.041 -1.052
0.0152 0.01508 6.00000 3.8527340889 2.6060519218    3.852  2.214  3.9178  3.433    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.765 -0.620 -0.731 -0.815 -0.870 -0.920 -0.995 -1.033 -1.044
0.0152 0.01508 6.00000 3.8700215816 2.6062138081    3.869  2.240  3.9276  3.448    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.829 -0.706 -0.801 -0.862 -0.902 -0.939 -0.997 -1.026 -1.034
0.0152 0.01508 6.00000 3.8869783878 2.6063709259    3.886  2.265  3.9375  3.465    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.892 -0.789 -0.862 -0.901 -0.929 -0.955 -0.997 -1.017 -1.023
0.0152 0.01508 6.00000 3.9036276340 2.6065237522    3.903  2.290  3.9474  3.481    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.955 -0.867 -0.914 -0.933 -0.951 -0.967 -0.995 -1.008 -1.012
0.0152 0.01508 6.00000 3.9199926853 2.6066722870    3.920  2.314  3.9573  3.498    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -1.016 -0.939 -0.959 -0.960 -0.969 -0.977 -0.990 -0.997 -0.998
0.0152 0.01508 6.00000 3.9414050579 2.6068646908    3.941  2.346  3.9705  3.521    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -1.096 -1.028 -1.008 -0.988 -0.987 -0.985 -0.981 -0.981 -0.978
0.0152 0.01508 6.00000 3.9623889923 2.6070511341    3.963  2.377  3.9837  3.546    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -1.174 -1.107 -1.046 -1.010 -1.001 -0.990 -0.969 -0.963 -0.956
0.0152 0.01508 6.00000 3.9829938412 2.6072316170    3.983  2.408  3.9970  3.571    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -1.249 -1.180 -1.077 -1.026 -1.011 -0.992 -0.955 -0.943 -0.932
0.0152 0.01508 6.00000 4.0000000000 2.6073791981    4.001  2.432  4.0082  3.593    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -1.311 -1.236 -1.097 -1.035 -1.016 -0.991 -0.941 -0.925 -0.911
0.0152 0.01508 6.00000 4.0138430595 2.6074981689    4.014  2.452  4.0175  3.611    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -1.361 -1.279 -1.110 -1.041 -1.018 -0.989 -0.928 -0.909 -0.892
0.0152 0.01508 6.00000 4.0331192017 2.6076624393    4.033  2.480  4.0307  3.639    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -1.430 -1.336 -1.124 -1.046 -1.019 -0.984 -0.908 -0.884 -0.864
0.0152 0.01508 6.00000 4.0522589684 2.6078236103    4.052  2.506  4.0439  3.667    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -1.496 -1.387 -1.132 -1.046 -1.016 -0.975 -0.885 -0.857 -0.833
0.0152 0.01508 6.00000 4.0713129044 2.6079823971    4.071  2.532  4.0572  3.696    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -1.560 -1.432 -1.136 -1.043 -1.009 -0.963 -0.859 -0.828 -0.801
0.0152 0.01508 6.00000 4.0903415680 2.6081392765    4.090  2.557  4.0705  3.727    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -1.622 -1.473 -1.136 -1.035 -0.999 -0.948 -0.831 -0.795 -0.766
0.0152 0.01508 6.00000 4.1094188690 2.6082947254    4.108  2.581  4.0839  3.758    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -1.682 -1.507 -1.131 -1.024 -0.984 -0.929 -0.799 -0.760 -0.728
0.0152 0.01508 6.00000 4.1286253929 2.6084496975    4.127  2.604  4.0973  3.791    0  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -1.739 -1.534 -1.121 -1.008 -0.965 -0.905 -0.763 -0.721 -0.686
