# File generated by CMD 3.3 (http://stev.oapd.inaf.it/cmd) on Tue Apr 21 17:29:50 CEST 2020
# isochrones based on PARSEC release v1.2S +  COLIBRI S_35
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Photometric system: Gaia's DR2 G, G_BP and G_RP (Vegamags, Gaia passbands from Evans et al. 2018)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0 period1 pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Gmag    G_BPmag  G_RPmag
0.04 0.47971 8.00000 0.1000000015 1.1711064577    0.100 -2.683  3.3896  4.631    0  0.000  0.545     0.00     0.00 -1 -4.03e-16      0.00 6.390e-01 3.210e-01 7.193e-03 1.940e-03 1.760e-02 -1.000 4.000e-02 11.477 13.523 16.243 12.182
0.04 0.47971 8.00000 0.1031237617 1.1966828108    0.103 -2.668  3.3901  4.631    0  0.000  0.545     0.00     0.00 -1 -4.11e-16      0.00 6.390e-01 3.210e-01 7.193e-03 1.940e-03 1.760e-02 -1.000 4.000e-02 11.439 13.485 16.206 12.144
0.04 0.47971 8.00000 0.1189851761 1.3125901222    0.119 -2.590  3.3932  4.628    0  0.000  0.545     0.00     0.00 -1  -4.6e-16      0.00 6.390e-01 3.210e-01 7.193e-03 1.940e-03 1.760e-02 -1.000 4.000e-02 11.245 13.291 16.011 11.950
0.04 0.47971 8.00000 0.1199999973 1.3193154335    0.120 -2.585  3.3934  4.628    0  0.000  0.545     0.00     0.00 -1 -4.63e-16      0.00 6.390e-01 3.210e-01 7.193e-03 1.940e-03 1.760e-02 -1.000 4.000e-02 11.233 13.279 15.999 11.938
0.04 0.47971 8.00000 0.1244765222 1.3481228352    0.124 -2.562  3.3958  4.630    0  0.000  0.545     0.00     0.00 -1 -4.78e-16      0.00 6.390e-01 3.210e-01 7.193e-03 1.940e-03 1.760e-02 -1.000 4.000e-02 11.175 13.221 15.941 11.880
0.04 0.47971 8.00000 0.1400000006 1.4384527206    0.140 -2.481  3.4046  4.635    0  0.000  0.545     0.00     0.00 -1  -5.4e-16      0.00 6.390e-01 3.210e-01 7.193e-03 1.940e-03 1.760e-02 -1.000 4.000e-02 10.973 13.018 15.740 11.677
0.04 0.47971 8.00000 0.1551893204 1.5150440931    0.155 -2.411  3.4134  4.645    0  0.000  0.545     0.00     0.00 -1 -5.96e-16      0.00 6.390e-01 3.210e-01 7.193e-03 1.940e-03 1.760e-02 -1.000 4.000e-02 10.798 12.844 15.569 11.502
0.04 0.47971 8.00000 0.1599999964 1.5372931957    0.160 -2.390  3.4159  4.648    0  0.000  0.545     0.00     0.00 -1 -6.15e-16      0.00 6.390e-01 3.210e-01 7.193e-03 1.940e-03 1.760e-02 -1.000 4.000e-02 10.745 12.784 15.501 11.444
0.04 0.47971 8.00000 0.1946746707 1.6754937172    0.195 -2.257  3.4324  4.666    0  0.000  0.545     0.00     0.00 -1  -7.4e-16      0.00 6.390e-01 3.210e-01 7.193e-03 1.940e-03 1.760e-02 -1.000 4.000e-02 10.414 12.260 14.726 10.948
0.04 0.47971 8.00000 0.2000000030 1.6938791275    0.200 -2.239  3.4347  4.669    0  0.000  0.545     0.00     0.00 -1 -7.59e-16      0.00 6.390e-01 3.210e-01 7.193e-03 1.940e-03 1.760e-02 -1.000 4.000e-02 10.368 12.187 14.619 10.879
