# File generated by CMD 3.4 (http://stev.oapd.inaf.it/cmd) on Fri Jan 22 16:57:20 CET 2021
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# Photometric system: Gaia's DR2 G, G_BP and G_RP (Vegamags, Gaia passbands from Evans et al. 2018)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Gmag    G_BPmag  G_RPmag
0.018 0.09330 10.00000 0.0900000036 1.0816895962    0.090 -3.432  3.3576  5.206    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.87e-17      0.00 7.000e-01 2.819e-01 3.247e-03 8.759e-04 7.944e-03 -1.000 1.806e-02 13.349 15.317 18.304 13.960
0.018 0.09330 10.00000 0.0987978950 1.1609855890    0.099 -3.276  3.3792  5.177    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.47e-17      0.00 6.997e-01 2.823e-01 3.247e-03 8.759e-04 7.944e-03 -1.000 1.806e-02 12.959 14.926 17.902 13.570
0.018 0.09330 10.00000 0.0999999940 1.1711063385    0.100 -3.255  3.3820  5.173    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.72e-17      0.00 6.996e-01 2.823e-01 3.247e-03 8.759e-04 7.944e-03 -1.000 1.806e-02 12.909 14.876 17.850 13.520
0.018 0.09330 10.00000 0.1200000048 1.3193155527    0.120 -2.999  3.4147  5.127    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -9.94e-17      0.00 6.989e-01 2.831e-01 3.247e-03 8.759e-04 7.944e-03 -1.000 1.806e-02 12.268 14.233 17.190 12.879
0.018 0.09330 10.00000 0.1400000006 1.4384527206    0.140 -2.812  3.4363  5.093    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.47e-16      0.00 6.981e-01 2.838e-01 3.247e-03 8.759e-04 7.944e-03 -1.000 1.806e-02 11.800 13.520 16.093 12.205
0.018 0.09330 10.00000 0.1512588561 1.4961895943    0.151 -2.729  3.4444  5.077    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.75e-16      0.00 6.978e-01 2.842e-01 3.247e-03 8.759e-04 7.944e-03 -1.000 1.806e-02 11.593 13.216 15.645 11.919
0.018 0.09330 10.00000 0.1599999964 1.5372931957    0.160 -2.669  3.4503  5.065    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.97e-16      0.00 6.975e-01 2.845e-01 3.247e-03 8.759e-04 7.944e-03 -1.000 1.806e-02 11.444 12.996 15.323 11.712
0.018 0.09330 10.00000 0.1999999881 1.6938791275    0.200 -2.450  3.4691  5.018    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.09e-16      0.00 6.964e-01 2.856e-01 3.247e-03 8.759e-04 7.944e-03 -1.000 1.806e-02 10.896 12.236 14.248 10.999
0.018 0.09330 10.00000 0.2500000000 1.8403258324    0.250 -2.238  3.4855  4.968    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -6.18e-18      0.00 6.955e-01 2.864e-01 3.247e-03 8.759e-04 7.944e-03 -1.000 1.806e-02 10.364 11.535 13.310 10.342
0.018 0.09330 10.00000 0.3000000119 1.9529139996    0.300 -2.069  3.4969  4.924    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -6.75e-16      0.00 6.952e-01 2.868e-01 3.247e-03 8.759e-04 7.944e-03 -1.000 1.806e-02 9.943 11.010 12.645 9.848
