# File generated by CMD 3.3 (http://stev.oapd.inaf.it/cmd) on Wed Apr 22 16:11:53 CEST 2020
# isochrones based on PARSEC release v1.2S +  COLIBRI S_35
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Photometric system: Gaia's DR2 G, G_BP and G_RP (Vegamags, Gaia passbands from Evans et al. 2018)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0 period1 pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Gmag    G_BPmag  G_RPmag
0.06 0.69525 6.00000 0.1000000015 1.1711064577    0.100 -1.276  3.4124  3.316    0  0.000  0.545     0.00     0.00 -1 -4.67e-14      0.00 5.840e-01 3.560e-01 1.079e-02 2.911e-03 2.640e-02 -1.000 6.000e-02 7.961 9.977 12.417 8.664
0.06 0.69525 6.00000 0.1199999973 1.3193154335    0.120 -1.119  3.4223  3.277    0  0.000  0.545     0.00     0.00 -1  -6.4e-14      0.00 5.840e-01 3.560e-01 1.079e-02 2.911e-03 2.640e-02 -1.000 6.000e-02 7.568 9.541 11.928 8.235
0.06 0.69525 6.00000 0.1400000006 1.4384527206    0.140 -0.988  3.4325  3.254    0  0.000  0.545     0.00     0.00 -1 -8.25e-14      0.00 5.840e-01 3.560e-01 1.079e-02 2.911e-03 2.640e-02 -1.000 6.000e-02 7.240 9.128 11.412 7.835
0.06 0.69525 6.00000 0.1608428210 1.5411016941    0.161 -0.862  3.4456  3.241    0  0.000  0.545     0.00     0.00 -1 -1.04e-13      0.00 5.840e-01 3.560e-01 1.079e-02 2.911e-03 2.640e-02 -1.000 6.000e-02 6.925 8.731 10.914 7.454
0.06 0.69525 6.00000 0.1667500883 1.5670865774    0.167 -0.855  3.4489  3.262    0  0.000  0.545     0.00     0.00 -1 -1.01e-13      0.00 5.840e-01 3.560e-01 1.079e-02 2.911e-03 2.640e-02 -1.000 6.000e-02 6.907 8.688 10.843 7.414
0.06 0.69525 6.00000 0.1725641936 1.5915187597    0.173 -0.836  3.4528  3.275    0  0.000  0.545     0.00     0.00 -1 -1.03e-13      0.00 5.840e-01 3.560e-01 1.079e-02 2.911e-03 2.640e-02 -1.000 6.000e-02 6.861 8.617 10.741 7.348
0.06 0.69525 6.00000 0.1772771329 1.6105513573    0.177 -0.812  3.4565  3.277    0  0.000  0.545     0.00     0.00 -1 -1.07e-13      0.00 5.840e-01 3.560e-01 1.079e-02 2.911e-03 2.640e-02 -1.000 6.000e-02 6.801 8.537 10.634 7.272
0.06 0.69525 6.00000 0.1826266944 1.6313734055    0.183 -0.778  3.4611  3.274    0  0.000  0.545     0.00     0.00 -1 -1.14e-13      0.00 5.840e-01 3.560e-01 1.079e-02 2.911e-03 2.640e-02 -1.000 6.000e-02 6.715 8.431 10.499 7.171
0.06 0.69525 6.00000 0.1898995638 1.6584430933    0.190 -0.724  3.4678  3.264    0  0.000  0.545     0.00     0.00 -1 -1.29e-13      0.00 5.840e-01 3.560e-01 1.079e-02 2.911e-03 2.640e-02 -1.000 6.000e-02 6.580 8.278 10.317 7.023
0.06 0.69525 6.00000 0.2066301256 1.7158992290    0.207 -0.657  3.4786  3.277    0  0.000  0.545     0.00     0.00 -1 -1.42e-13      0.00 5.840e-01 3.560e-01 1.079e-02 2.911e-03 2.640e-02 -1.000 6.000e-02 6.413 8.072 10.057 6.827
0.06 0.69525 6.00000 0.2147350907 1.7416015863    0.215 -0.662  3.4814  3.310    0  0.000  0.545     0.00     0.00 -1 -1.32e-13      0.00 5.840e-01 3.560e-01 1.079e-02 2.911e-03 2.640e-02 -1.000 6.000e-02 6.426 8.058 10.020 6.818
0.06 0.69525 6.00000 0.2228245437 1.7660270929    0.223 -0.658  3.4848  3.335    0  0.000  0.545     0.00     0.00 -1 -1.27e-13      0.00 5.840e-01 3.560e-01 1.079e-02 2.911e-03 2.640e-02 -1.000 6.000e-02 6.415 8.021 9.953 6.786
0.06 0.69525 6.00000 0.2308862954 1.7892482281    0.231 -0.646  3.4887  3.354    0  0.000  0.545     0.00     0.00 -1 -1.26e-13      0.00 5.840e-01 3.560e-01 1.079e-02 2.911e-03 2.640e-02 -1.000 6.000e-02 6.384 7.964 9.866 6.736
