# File generated by CMD 3.3 (http://stev.oapd.inaf.it/cmd) on Wed Apr 22 16:12:01 CEST 2020
# isochrones based on PARSEC release v1.2S +  COLIBRI S_35
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Photometric system: Gaia's DR2 G, G_BP and G_RP (Vegamags, Gaia passbands from Evans et al. 2018)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0 period1 pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Gmag    G_BPmag  G_RPmag
0.008 -0.27576 6.00000 0.0900000036 1.0816895962    0.090 -1.232  3.4647  3.435    0  0.000  0.545     0.00     0.00 -1 -4.75e-14      0.00 7.290e-01 2.630e-01 1.439e-03 3.881e-04 3.520e-03 -1.000 8.000e-03 7.850 9.157 11.080 7.936
0.008 -0.27576 6.00000 0.1000000015 1.1711064577    0.100 -1.126  3.4719  3.403    0  0.000  0.545     0.00     0.00 -1 -5.98e-14      0.00 7.290e-01 2.630e-01 1.439e-03 3.881e-04 3.520e-03 -1.000 8.000e-03 7.584 8.839 10.693 7.630
0.008 -0.27576 6.00000 0.1200000048 1.3193155527    0.120 -0.971  3.4831  3.372    0  0.000  0.545     0.00     0.00 -1 -8.08e-14      0.00 7.290e-01 2.630e-01 1.439e-03 3.881e-04 3.520e-03 -1.000 8.000e-03 7.197 8.377 10.132 7.189
0.008 -0.27576 6.00000 0.1228422672 1.3377643824    0.123 -0.951  3.4846  3.368    0  0.000  0.545     0.00     0.00 -1  -8.4e-14      0.00 7.290e-01 2.630e-01 1.439e-03 3.881e-04 3.520e-03 -1.000 8.000e-03 7.146 8.318 10.059 7.132
0.008 -0.27576 6.00000 0.1400000006 1.4384527206    0.140 -0.834  3.4931  3.343    0  0.000  0.545     0.00     0.00 -1 -1.06e-13      0.00 7.290e-01 2.630e-01 1.439e-03 3.881e-04 3.520e-03 -1.000 8.000e-03 6.855 7.978 9.652 6.808
0.008 -0.27576 6.00000 0.1492253393 1.4861830473    0.149 -0.781  3.4972  3.334    0  0.000  0.545     0.00     0.00 -1 -1.17e-13      0.00 7.290e-01 2.630e-01 1.439e-03 3.881e-04 3.520e-03 -1.000 8.000e-03 6.723 7.825 9.469 6.661
0.008 -0.27576 6.00000 0.1630392671 1.5509063005    0.163 -0.715  3.5026  3.327    0  0.000  0.545     0.00     0.00 -1 -1.32e-13      0.00 7.290e-01 2.630e-01 1.439e-03 3.881e-04 3.520e-03 -1.000 8.002e-03 6.557 7.629 9.233 6.476
0.008 -0.27576 6.00000 0.1669676453 1.5680207014    0.167 -0.705  3.5038  3.332    0  0.000  0.545     0.00     0.00 -1 -1.32e-13      0.00 7.290e-01 2.630e-01 1.439e-03 3.881e-04 3.520e-03 -1.000 8.007e-03 6.531 7.596 9.188 6.445
0.008 -0.27576 6.00000 0.1719557792 1.5890126228    0.172 -0.684  3.5058  3.332    0  0.000  0.545     0.00     0.00 -1 -1.37e-13      0.00 7.290e-01 2.630e-01 1.439e-03 3.881e-04 3.520e-03 -1.000 8.016e-03 6.479 7.532 9.109 6.386
0.008 -0.27576 6.00000 0.1800112277 1.6212937832    0.180 -0.640  3.5094  3.323    0  0.000  0.545     0.00     0.00 -1 -1.49e-13      0.00 7.290e-01 2.630e-01 1.439e-03 3.881e-04 3.520e-03 -1.000 8.011e-03 6.371 7.405 8.955 6.266
0.008 -0.27576 6.00000 0.1911584884 1.6629920006    0.191 -0.577  3.5144  3.305    0  0.000  0.545     0.00     0.00 -1 -1.71e-13      0.00 7.290e-01 2.630e-01 1.439e-03 3.881e-04 3.520e-03 -1.000 8.000e-03 6.212 7.221 8.733 6.092
0.008 -0.27576 6.00000 0.2080742121 1.7205736637    0.208 -0.540  3.5187  3.323    0  0.000  0.545     0.00     0.00 -1 -1.75e-13      0.00 7.290e-01 2.630e-01 1.439e-03 3.881e-04 3.520e-03 -1.000 8.000e-03 6.119 7.097 8.567 5.980
0.008 -0.27576 6.00000 0.2167019695 1.7476493120    0.217 -0.536  3.5203  3.344    0  0.000  0.545     0.00     0.00 -1 -1.69e-13      0.00 7.290e-01 2.630e-01 1.439e-03 3.881e-04 3.520e-03 -1.000 8.000e-03 6.111 7.073 8.524 5.961
