# File generated by CMD 3.4 (http://stev.oapd.inaf.it/cmd) on Fri Jan 22 17:12:51 CET 2021
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# Photometric system: Gaia's DR2 G, G_BP and G_RP (Vegamags, Gaia passbands from Evans et al. 2018)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Gmag    G_BPmag  G_RPmag
0.0145 -0.00659 10.00000 0.0900000036 1.0816895962    0.090 -3.420  3.3639  5.220    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.91e-17      0.00 7.102e-01 2.753e-01 2.615e-03 7.055e-04 6.399e-03 -1.000 1.454e-02 13.321 15.267 18.303 13.908
0.0145 -0.00659 10.00000 0.1000000015 1.1711064577    0.100 -3.236  3.3902  5.187    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.11e-17      0.00 7.098e-01 2.757e-01 2.615e-03 7.055e-04 6.399e-03 -1.000 1.454e-02 12.860 14.805 17.827 13.447
0.0145 -0.00659 10.00000 0.1101414263 1.2506375313    0.110 -3.094  3.4090  5.162    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.24e-17      0.00 7.093e-01 2.762e-01 2.615e-03 7.055e-04 6.399e-03 -1.000 1.454e-02 12.506 14.449 17.462 13.092
0.0145 -0.00659 10.00000 0.1200000048 1.3193155527    0.120 -2.969  3.4257  5.140    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.05e-16      0.00 7.089e-01 2.766e-01 2.615e-03 7.055e-04 6.399e-03 -1.000 1.454e-02 12.192 14.026 16.853 12.687
0.0145 -0.00659 10.00000 0.1400000006 1.4384527206    0.140 -2.786  3.4454  5.104    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.54e-16      0.00 7.081e-01 2.773e-01 2.615e-03 7.055e-04 6.399e-03 -1.000 1.454e-02 11.736 13.330 15.780 12.032
0.0145 -0.00659 10.00000 0.1475298107 1.4777030945    0.147 -2.731  3.4507  5.092    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.73e-16      0.00 7.079e-01 2.776e-01 2.615e-03 7.055e-04 6.399e-03 -1.000 1.454e-02 11.597 13.128 15.481 11.843
0.0145 -0.00659 10.00000 0.1599999964 1.5372931957    0.160 -2.645  3.4590  5.075    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.07e-16      0.00 7.074e-01 2.780e-01 2.615e-03 7.055e-04 6.399e-03 -1.000 1.454e-02 11.382 12.816 15.013 11.551
0.0145 -0.00659 10.00000 0.2000000030 1.6938791275    0.200 -2.425  3.4777  5.027    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.24e-16      0.00 7.063e-01 2.792e-01 2.615e-03 7.055e-04 6.399e-03 -1.000 1.454e-02 10.832 12.065 13.960 10.850
0.0145 -0.00659 10.00000 0.2500000000 1.8403258324    0.250 -2.212  3.4939  4.976    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.67e-16      0.00 7.054e-01 2.800e-01 2.615e-03 7.055e-04 6.399e-03 -1.000 1.454e-02 10.300 11.371 13.034 10.204
0.0145 -0.00659 10.00000 0.3000000119 1.9529139996    0.300 -2.048  3.5043  4.932    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.88e-18      0.00 7.052e-01 2.803e-01 2.615e-03 7.055e-04 6.399e-03 -1.000 1.454e-02 9.889 10.873 12.418 9.734
0.0145 -0.00659 10.00000 0.3500000238 2.0434176922    0.350 -1.900  3.5130  4.886    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.25e-16      0.00 7.110e-01 2.744e-01 2.615e-03 7.055e-04 6.398e-03 -1.000 1.454e-02 9.520 10.437 11.894 9.321
0.0145 -0.00659 10.00000 0.3679388762 2.0718762875    0.368 -1.846  3.5171  4.870    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -7.26e-16      0.00 7.111e-01 2.743e-01 2.615e-03 7.055e-04 6.398e-03 -1.000 1.454e-02 9.384 10.270 11.689 9.166
0.0145 -0.00659 10.00000 0.4000000358 2.1185026169    0.400 -1.755  3.5240  4.843    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.32e-15      0.00 7.113e-01 2.742e-01 2.615e-03 7.055e-04 6.398e-03 -1.000 1.454e-02 9.158 9.995 11.353 8.909
0.0145 -0.00659 10.00000 0.4500000179 2.1822810173    0.450 -1.604  3.5365  4.793    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.87e-15      0.00 7.114e-01 2.741e-01 2.615e-03 7.055e-04 6.398e-03 -1.000 1.454e-02 8.781 9.537 10.798 8.482
0.0145 -0.00659 10.00000 0.5000000000 2.2374541759    0.500 -1.444  3.5522  4.742    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.72e-15      0.00 7.114e-01 2.741e-01 2.615e-03 7.055e-04 6.398e-03 -1.000 1.454e-02 8.380 9.042 10.196 8.027
0.0145 -0.00659 10.00000 0.5500000119 2.2836582661    0.550 -1.265  3.5728  4.686    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.18e-15      0.00 7.341e-01 2.524e-01 2.422e-03 6.535e-04 5.929e-03 -1.000 1.347e-02 7.932 8.473 9.498 7.511
