# File generated by CMD 3.3 (http://stev.oapd.inaf.it/cmd) on Wed Apr 22 15:27:30 CEST 2020
# isochrones based on PARSEC release v1.2S +  COLIBRI S_35
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Photometric system: Gaia's DR2 G, G_BP and G_RP (Vegamags, Gaia passbands from Evans et al. 2018)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0 period1 pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Gmag    G_BPmag  G_RPmag
0.03 0.33631 5.00000 0.1000000015 1.1711064577    0.100 -0.735  3.4264  2.831    0  0.000  0.545     0.00     0.00 -1 -2.84e-13      0.00 6.680e-01 3.020e-01 5.394e-03 1.455e-03 1.320e-02 -1.000 3.000e-02 6.609 8.569 10.925 7.268
0.03 0.33631 5.00000 0.1148058400 1.2840865850    0.115 -0.641  3.4334  2.824    0  0.000  0.545     0.00     0.00 -1 -3.32e-13      0.00 6.680e-01 3.020e-01 5.394e-03 1.455e-03 1.320e-02 -1.000 3.000e-02 6.373 8.293 10.596 6.999
0.03 0.33631 5.00000 0.1229652837 1.3385503292    0.123 -0.594  3.4377  2.825    0  0.000  0.545     0.00     0.00 -1 -3.57e-13      0.00 6.680e-01 3.020e-01 5.394e-03 1.455e-03 1.320e-02 -1.000 3.000e-02 6.256 8.157 10.435 6.866
0.03 0.33631 5.00000 0.1399330497 1.4380915165    0.140 -0.502  3.4491  2.834    0  0.000  0.545     0.00     0.00 -1 -4.09e-13      0.00 6.680e-01 3.020e-01 5.394e-03 1.455e-03 1.320e-02 -1.000 3.000e-02 6.026 7.877 10.089 6.596
0.03 0.33631 5.00000 0.1421582699 1.4499787092    0.142 -0.491  3.4508  2.837    0  0.000  0.545     0.00     0.00 -1 -4.15e-13      0.00 6.680e-01 3.020e-01 5.394e-03 1.455e-03 1.320e-02 -1.000 3.000e-02 5.998 7.843 10.045 6.563
0.03 0.33631 5.00000 0.1576627791 1.5265939236    0.158 -0.411  3.4630  2.851    0  0.000  0.545     0.00     0.00 -1 -4.66e-13      0.00 6.680e-01 3.020e-01 5.394e-03 1.455e-03 1.320e-02 -1.000 3.000e-02 5.798 7.595 9.730 6.326
0.03 0.33631 5.00000 0.1669482142 1.5679373741    0.167 -0.367  3.4700  2.860    0  0.000  0.545     0.00     0.00 -1 -4.96e-13      0.00 6.680e-01 3.020e-01 5.394e-03 1.455e-03 1.320e-02 -1.000 3.000e-02 5.688 7.458 9.559 6.194
0.03 0.33631 5.00000 0.1788499802 1.6167572737    0.179 -0.313  3.4787  2.870    0  0.000  0.545     0.00     0.00 -1 -5.37e-13      0.00 6.680e-01 3.020e-01 5.394e-03 1.455e-03 1.320e-02 -1.000 3.000e-02 5.552 7.289 9.348 6.032
0.03 0.33631 5.00000 0.1917582005 1.6651452780    0.192 -0.255  3.4879  2.879    0  0.000  0.545     0.00     0.00 -1 -5.87e-13      0.00 6.680e-01 3.020e-01 5.394e-03 1.455e-03 1.320e-02 -1.000 3.000e-02 5.406 7.111 9.121 5.864
0.03 0.33631 5.00000 0.2051105797 1.7109344006    0.205 -0.198  3.4967  2.886    0  0.000  0.545     0.00     0.00 -1 -6.42e-13      0.00 6.680e-01 3.020e-01 5.394e-03 1.455e-03 1.320e-02 -1.000 3.000e-02 5.264 6.919 8.882 5.681
0.03 0.33631 5.00000 0.2208867222 1.7602821589    0.221 -0.139  3.5058  2.896    0  0.000  0.545     0.00     0.00 -1 -7.01e-13      0.00 6.680e-01 3.020e-01 5.394e-03 1.455e-03 1.320e-02 -1.000 3.000e-02 5.117 6.698 8.595 5.474
0.03 0.33631 5.00000 0.2378216237 1.8083969355    0.238 -0.079  3.5148  2.905    0  0.000  0.545     0.00     0.00 -1 -7.67e-13      0.00 6.680e-01 3.020e-01 5.394e-03 1.455e-03 1.320e-02 -1.000 3.000e-02 4.968 6.457 8.269 5.252
0.03 0.33631 5.00000 0.2507952154 1.8423402309    0.251 -0.036  3.5211  2.910    0  0.000  0.545     0.00     0.00 -1 -8.18e-13      0.00 6.680e-01 3.020e-01 5.394e-03 1.455e-03 1.320e-02 -1.000 3.000e-02 4.861 6.279 8.025 5.089
0.03 0.33631 5.00000 0.2729896605 1.8954204321    0.273  0.029  3.5304  2.919    0  0.000  0.545     0.00     0.00 -1 -9.03e-13      0.00 6.680e-01 3.020e-01 5.394e-03 1.455e-03 1.320e-02 -1.000 3.000e-02 4.697 6.012 7.682 4.842
