# File generated by CMD 3.4 (http://stev.oapd.inaf.it/cmd) on Fri Jan 22 16:56:36 CET 2021
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# Photometric system: Gaia's DR2 G, G_BP and G_RP (Vegamags, Gaia passbands from Evans et al. 2018)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Gmag    G_BPmag  G_RPmag
0.015 0.00898 10.00000 0.0900000036 1.0816895962    0.090 -3.422  3.3629  5.218    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -3.9e-17      0.00 7.086e-01 2.763e-01 2.709e-03 7.309e-04 6.629e-03 -1.000 1.507e-02 13.326 15.275 18.303 13.916
0.015 0.00898 10.00000 0.1000000089 1.1711064577    0.100 -3.239  3.3889  5.185    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.42e-17      0.00 7.082e-01 2.767e-01 2.709e-03 7.309e-04 6.629e-03 -1.000 1.507e-02 12.868 14.816 17.831 13.458
0.015 0.00898 10.00000 0.1085137203 1.2385288477    0.108 -3.120  3.4046  5.164    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.22e-17      0.00 7.078e-01 2.771e-01 2.709e-03 7.309e-04 6.629e-03 -1.000 1.507e-02 12.570 14.518 17.524 13.161
0.015 0.00898 10.00000 0.1200000048 1.3193155527    0.120 -2.974  3.4239  5.138    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.04e-16      0.00 7.073e-01 2.776e-01 2.709e-03 7.309e-04 6.629e-03 -1.000 1.507e-02 12.204 14.065 16.923 12.722
0.015 0.00898 10.00000 0.1400000006 1.4384527206    0.140 -2.790  3.4440  5.102    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.53e-16      0.00 7.066e-01 2.784e-01 2.709e-03 7.309e-04 6.629e-03 -1.000 1.507e-02 11.746 13.359 15.827 12.058
0.015 0.00898 10.00000 0.1490913630 1.4855175018    0.149 -2.724  3.4504  5.088    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.76e-16      0.00 7.063e-01 2.787e-01 2.709e-03 7.309e-04 6.629e-03 -1.000 1.507e-02 11.579 13.116 15.469 11.830
0.015 0.00898 10.00000 0.1599999964 1.5372931957    0.160 -2.649  3.4576  5.073    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.05e-16      0.00 7.059e-01 2.790e-01 2.709e-03 7.309e-04 6.629e-03 -1.000 1.507e-02 11.392 12.844 15.063 11.576
0.015 0.00898 10.00000 0.2000000179 1.6938792467    0.200 -2.429  3.4764  5.025    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.22e-16      0.00 7.048e-01 2.802e-01 2.709e-03 7.309e-04 6.629e-03 -1.000 1.507e-02 10.842 12.091 14.006 10.873
0.015 0.00898 10.00000 0.2500000000 1.8403258324    0.250 -2.216  3.4926  4.974    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.84e-17      0.00 7.039e-01 2.810e-01 2.709e-03 7.309e-04 6.629e-03 -1.000 1.507e-02 10.310 11.395 13.075 10.225
0.015 0.00898 10.00000 0.3000000119 1.9529139996    0.300 -2.051  3.5032  4.930    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -6.84e-18      0.00 7.036e-01 2.813e-01 2.709e-03 7.309e-04 6.629e-03 -1.000 1.507e-02 9.897 10.894 12.453 9.752
