# File generated by CMD 3.3 (http://stev.oapd.inaf.it/cmd) on Tue Apr  7 15:58:31 CEST 2020
# isochrones based on PARSEC release v1.2S +  COLIBRI S_35
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Photometric system: Gaia's DR2 G, G_BP and G_RP (Vegamags, Gaia passbands from Evans et al. 2018)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0 period1 pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Gmag    G_BPmag  G_RPmag
0.006 -0.40400 10.00000 0.0900000036 1.0816895962    0.090 -3.344  3.3977  5.279    1  0.000  0.545     0.00     0.00 -1 -4.36e-17      0.00 7.336e-01 2.604e-01 1.079e-03 2.911e-04 2.640e-03 -1.000 6.000e-03 13.130 14.827 17.909 13.474
0.006 -0.40400 10.00000 0.0992424265 1.1647467613    0.099 -3.152  3.4258  5.242    1  0.000  0.545     0.00     0.00 -1 -6.74e-17      0.00 7.330e-01 2.610e-01 1.079e-03 2.911e-04 2.640e-03 -1.000 6.000e-03 12.650 14.263 17.138 12.927
0.006 -0.40400 10.00000 0.1177272722 1.3041497469    0.117 -2.903  3.4560  5.186    1  0.000  0.545     0.00     0.00 -1 -1.17e-16      0.00 7.320e-01 2.620e-01 1.079e-03 2.911e-04 2.640e-03 -1.000 6.000e-03 12.027 13.347 15.623 12.076
0.006 -0.40400 10.00000 0.1362121254 1.4176547527    0.136 -2.722  3.4755  5.147    1  0.000  0.545     0.00     0.00 -1 -1.73e-16      0.00 7.311e-01 2.629e-01 1.079e-03 2.911e-04 2.640e-03 -1.000 6.000e-03 11.576 12.714 14.642 11.496
0.006 -0.40400 10.00000 0.1376078129 1.4254045486    0.137 -2.711  3.4765  5.145    1  0.000  0.545     0.00     0.00 -1 -1.77e-16      0.00 7.310e-01 2.630e-01 1.079e-03 2.911e-04 2.640e-03 -1.000 6.000e-03 11.548 12.676 14.586 11.461
0.006 -0.40400 10.00000 0.1546969712 1.5127165318    0.154 -2.582  3.4889  5.116    1  0.000  0.545     0.00     0.00 -1 -2.32e-16      0.00 7.302e-01 2.638e-01 1.079e-03 2.911e-04 2.640e-03 -1.000 6.000e-03 11.225 12.239 13.946 11.063
0.006 -0.40400 10.00000 0.1916666627 1.6648172140    0.191 -2.369  3.5067  5.066    1  0.000  0.545     0.00     0.00 -1 -3.61e-16      0.00 7.290e-01 2.650e-01 1.079e-03 2.911e-04 2.640e-03 -1.000 6.000e-03 10.692 11.557 13.033 10.437
0.006 -0.40400 10.00000 0.2378787994 1.8085517883    0.237 -2.162  3.5216  5.012    1  0.000  0.545     0.00     0.00 -1 -5.54e-16      0.00 7.280e-01 2.660e-01 1.079e-03 2.911e-04 2.640e-03 -1.000 6.000e-03 10.174 10.927 12.242 9.854
0.006 -0.40400 10.00000 0.2840909064 1.9199090004    0.283 -1.998  3.5320  4.968    1  0.000  0.545     0.00     0.00 -1 -7.77e-16      0.00 7.277e-01 2.663e-01 1.079e-03 2.911e-04 2.640e-03 -1.000 6.000e-03 9.765 10.453 11.682 9.408
0.006 -0.40400 10.00000 0.3303030431 2.0099005699    0.329 -1.859  3.5402  4.928    1  0.000  0.545     0.00     0.00 -1 -8.93e-17      0.00 7.321e-01 2.619e-01 1.079e-03 2.911e-04 2.640e-03 -1.000 6.000e-03 9.417 10.056 11.224 9.034
