# File generated by CMD 3.4 (http://stev.oapd.inaf.it/cmd) on Fri Jan 22 17:13:11 CET 2021
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# Photometric system: Gaia's DR2 G, G_BP and G_RP (Vegamags, Gaia passbands from Evans et al. 2018)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Gmag    G_BPmag  G_RPmag
0.0155 0.02408 10.00000 0.0900000036 1.0816895962    0.090 -3.424  3.3619  5.216    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -3.9e-17      0.00 7.071e-01 2.773e-01 2.800e-03 7.555e-04 6.852e-03 -1.000 1.557e-02 13.330 15.282 18.303 13.924
0.0155 0.02408 10.00000 0.0992093235 1.1644674540    0.099 -3.256  3.3857  5.185    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.99e-17      0.00 7.067e-01 2.777e-01 2.800e-03 7.555e-04 6.852e-03 -1.000 1.557e-02 12.910 14.861 17.870 13.504
0.0155 0.02408 10.00000 0.1000000015 1.1711064577    0.100 -3.242  3.3876  5.183    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.89e-17      0.00 7.067e-01 2.777e-01 2.800e-03 7.555e-04 6.852e-03 -1.000 1.557e-02 12.876 14.827 17.834 13.470
0.0155 0.02408 10.00000 0.1062531620 1.2213149071    0.106 -3.154  3.3991  5.167    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.18e-17      0.00 7.064e-01 2.780e-01 2.800e-03 7.555e-04 6.852e-03 -1.000 1.557e-02 12.656 14.607 17.608 13.250
0.0155 0.02408 10.00000 0.1200000048 1.3193155527    0.120 -2.978  3.4222  5.136    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.03e-16      0.00 7.058e-01 2.786e-01 2.800e-03 7.555e-04 6.852e-03 -1.000 1.557e-02 12.216 14.103 16.991 12.757
0.0155 0.02408 10.00000 0.1400000006 1.4384527206    0.140 -2.794  3.4427  5.101    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.52e-16      0.00 7.051e-01 2.793e-01 2.800e-03 7.555e-04 6.852e-03 -1.000 1.557e-02 11.755 13.386 15.872 12.083
0.0155 0.02408 10.00000 0.1503116935 1.4915506840    0.150 -2.719  3.4499  5.085    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.78e-16      0.00 7.047e-01 2.797e-01 2.800e-03 7.555e-04 6.852e-03 -1.000 1.557e-02 11.567 13.112 15.469 11.825
0.0155 0.02408 10.00000 0.1599999964 1.5372931957    0.160 -2.652  3.4563  5.072    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.04e-16      0.00 7.044e-01 2.800e-01 2.800e-03 7.555e-04 6.852e-03 -1.000 1.557e-02 11.401 12.871 15.111 11.601
0.0155 0.02408 10.00000 0.2000000030 1.6938791275    0.200 -2.433  3.4751  5.024    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.19e-16      0.00 7.033e-01 2.811e-01 2.800e-03 7.555e-04 6.852e-03 -1.000 1.557e-02 10.852 12.117 14.050 10.896
0.0155 0.02408 10.00000 0.2500000000 1.8403258324    0.250 -2.220  3.4914  4.973    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.15e-17      0.00 7.024e-01 2.820e-01 2.800e-03 7.555e-04 6.852e-03 -1.000 1.557e-02 10.319 11.419 13.113 10.244
