# File generated by CMD 3.3 (http://stev.oapd.inaf.it/cmd) on Wed Apr 22 16:12:08 CEST 2020
# isochrones based on PARSEC release v1.2S +  COLIBRI S_35
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Photometric system: Gaia's DR2 G, G_BP and G_RP (Vegamags, Gaia passbands from Evans et al. 2018)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0 period1 pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Gmag    G_BPmag  G_RPmag
0.05 0.59589 6.00000 0.1000000015 1.1711064577    0.100 -1.272  3.4166  3.328    0  0.000  0.545     0.00     0.00 -1 -4.65e-14      0.00 6.087e-01 3.403e-01 9.173e-03 2.474e-03 2.244e-02 -1.000 5.101e-02 7.950 9.956 12.388 8.645
0.05 0.59589 6.00000 0.1199999973 1.3193154335    0.120 -1.114  3.4266  3.289    0  0.000  0.545     0.00     0.00 -1 -6.39e-14      0.00 6.087e-01 3.403e-01 9.173e-03 2.474e-03 2.244e-02 -1.000 5.101e-02 7.555 9.486 11.826 8.187
0.05 0.59589 6.00000 0.1400000006 1.4384527206    0.140 -0.984  3.4364  3.266    0  0.000  0.545     0.00     0.00 -1 -8.21e-14      0.00 6.087e-01 3.403e-01 9.173e-03 2.474e-03 2.244e-02 -1.000 5.101e-02 7.230 9.089 11.340 7.801
0.05 0.59589 6.00000 0.1641744524 1.5559064150    0.164 -0.860  3.4499  3.265    0  0.000  0.545     0.00     0.00 -1 -1.01e-13      0.00 6.087e-01 3.403e-01 9.173e-03 2.474e-03 2.244e-02 -1.000 5.101e-02 6.919 8.693 10.839 7.420
0.05 0.59589 6.00000 0.1696429402 1.5793790817    0.170 -0.846  3.4530  3.277    0  0.000  0.545     0.00     0.00 -1 -1.01e-13      0.00 6.087e-01 3.403e-01 9.173e-03 2.474e-03 2.244e-02 -1.000 5.101e-02 6.885 8.638 10.761 7.370
0.05 0.59589 6.00000 0.1740697622 1.5976716280    0.174 -0.826  3.4560  3.281    0  0.000  0.545     0.00     0.00 -1 -1.04e-13      0.00 6.087e-01 3.403e-01 9.173e-03 2.474e-03 2.244e-02 -1.000 5.101e-02 6.835 8.573 10.673 7.308
0.05 0.59589 6.00000 0.1790882945 1.6176913977    0.179 -0.797  3.4598  3.279    0  0.000  0.545     0.00     0.00 -1  -1.1e-13      0.00 6.087e-01 3.403e-01 9.173e-03 2.474e-03 2.244e-02 -1.000 5.101e-02 6.764 8.482 10.556 7.221
0.05 0.59589 6.00000 0.1859008074 1.6437299252    0.186 -0.751  3.4652  3.271    0  0.000  0.545     0.00     0.00 -1 -1.21e-13      0.00 6.087e-01 3.403e-01 9.173e-03 2.474e-03 2.244e-02 -1.000 5.101e-02 6.647 8.350 10.400 7.094
0.05 0.59589 6.00000 0.1972821653 1.6845765114    0.197 -0.672  3.4739  3.253    0  0.000  0.545     0.00     0.00 -1 -1.44e-13      0.00 6.087e-01 3.403e-01 9.173e-03 2.474e-03 2.244e-02 -1.000 5.101e-02 6.451 8.135 10.149 6.885
0.05 0.59589 6.00000 0.2022419572 1.7014300823    0.202 -0.657  3.4765  3.259    0  0.000  0.545     0.00     0.00 -1 -1.46e-13      0.00 6.087e-01 3.403e-01 9.173e-03 2.474e-03 2.244e-02 -1.000 5.101e-02 6.412 8.086 10.086 6.838
0.05 0.59589 6.00000 0.2103418112 1.7278294563    0.210 -0.665  3.4788  3.293    0  0.000  0.545     0.00     0.00 -1 -1.35e-13      0.00 6.087e-01 3.403e-01 9.173e-03 2.474e-03 2.244e-02 -1.000 5.101e-02 6.432 8.082 10.062 6.838
0.05 0.59589 6.00000 0.2184324414 1.7529113293    0.218 -0.663  3.4818  3.320    0  0.000  0.545     0.00     0.00 -1 -1.29e-13      0.00 6.087e-01 3.403e-01 9.173e-03 2.474e-03 2.244e-02 -1.000 5.101e-02 6.428 8.054 10.010 6.815
0.05 0.59589 6.00000 0.2265014052 1.7767511606    0.226 -0.653  3.4853  3.340    0  0.000  0.545     0.00     0.00 -1 -1.27e-13      0.00 6.087e-01 3.403e-01 9.173e-03 2.474e-03 2.244e-02 -1.000 5.101e-02 6.403 8.004 9.932 6.771
0.05 0.59589 6.00000 0.2344945669 1.7993026972    0.235 -0.632  3.4896  3.350    0  0.000  0.545     0.00     0.00 -1 -1.29e-13      0.00 6.087e-01 3.403e-01 9.173e-03 2.474e-03 2.244e-02 -1.000 5.101e-02 6.350 7.928 9.826 6.701
0.05 0.59589 6.00000 0.2423607409 1.8205410242    0.242 -0.597  3.4945  3.349    0  0.000  0.545     0.00     0.00 -1 -1.38e-13      0.00 6.087e-01 3.403e-01 9.173e-03 2.474e-03 2.244e-02 -1.000 5.101e-02 6.262 7.823 9.703 6.599
0.05 0.59589 6.00000 0.2568209171 1.8573384285    0.257 -0.536  3.5023  3.345    0  0.000  0.545     0.00     0.00 -1 -1.55e-13      0.00 6.087e-01 3.403e-01 9.173e-03 2.474e-03 2.244e-02 -1.000 5.101e-02 6.111 7.640 9.490 6.424
0.05 0.59589 6.00000 0.2695713043 1.8876178265    0.270 -0.517  3.5065  3.364    0  0.000  0.545     0.00     0.00 -1 -1.55e-13      0.00 6.087e-01 3.403e-01 9.173e-03 2.474e-03 2.244e-02 -1.000 5.101e-02 6.063 7.561 9.383 6.351
0.05 0.59589 6.00000 0.2824302018 1.9163254499    0.282 -0.509  3.5101  3.390    0  0.000  0.545     0.00     0.00 -1 -1.49e-13      0.00 6.087e-01 3.403e-01 9.173e-03 2.474e-03 2.244e-02 -1.000 5.101e-02 6.043 7.510 9.306 6.305
0.05 0.59589 6.00000 0.2952168286 1.9432345629    0.295 -0.498  3.5140  3.414    0  0.000  0.545     0.00     0.00 -1 -1.46e-13      0.00 6.087e-01 3.403e-01 9.173e-03 2.474e-03 2.244e-02 -1.000 5.101e-02 6.014 7.444 9.206 6.247
