# File generated by CMD 3.3 (http://stev.oapd.inaf.it/cmd) on Wed Apr 22 16:40:57 CEST 2020
# isochrones based on PARSEC release v1.2S +  COLIBRI S_35
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Photometric system: Gaia's DR2 G, G_BP and G_RP (Vegamags, Gaia passbands from Evans et al. 2018)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0 period1 pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Gmag    G_BPmag  G_RPmag
0.006 -0.40400 7.00000 0.0900000036 1.0816895962    0.090 -1.988  3.4360  4.076    0  0.000  0.545     0.00     0.00 -1 -3.99e-15      0.00 7.349e-01 2.591e-01 1.079e-03 2.911e-04 2.640e-03 -1.000 6.000e-03 9.740 11.238 13.583 9.956
0.006 -0.40400 7.00000 0.0992424265 1.1647467613    0.099 -1.928  3.4435  4.089    0  0.000  0.545     0.00     0.00 -1  -4.3e-15      0.00 7.349e-01 2.591e-01 1.079e-03 2.911e-04 2.640e-03 -1.000 6.000e-03 9.590 11.015 13.249 9.748
0.006 -0.40400 7.00000 0.1177272722 1.3041497469    0.117 -1.826  3.4555  4.108    0  0.000  0.545     0.00     0.00 -1 -4.89e-15      0.00 7.349e-01 2.591e-01 1.079e-03 2.911e-04 2.640e-03 -1.000 6.000e-03 9.335 10.645 12.699 9.404
0.006 -0.40400 7.00000 0.1184361652 1.3089207411    0.118 -1.822  3.4559  4.108    0  0.000  0.545     0.00     0.00 -1 -4.92e-15      0.00 7.349e-01 2.591e-01 1.079e-03 2.911e-04 2.640e-03 -1.000 6.000e-03 9.326 10.632 12.680 9.392
0.006 -0.40400 7.00000 0.1406672150 1.4420404434    0.140 -1.716  3.4671  4.122    0  0.000  0.545     0.00     0.00 -1 -5.67e-15      0.00 7.349e-01 2.591e-01 1.079e-03 2.911e-04 2.640e-03 -1.000 6.000e-03 9.060 10.262 12.152 9.048
0.006 -0.40400 7.00000 0.1501039267 1.4905279875    0.150 -1.675  3.4713  4.126    0  0.000  0.545     0.00     0.00 -1 -5.98e-15      0.00 7.349e-01 2.591e-01 1.079e-03 2.911e-04 2.640e-03 -1.000 6.000e-03 8.958 10.124 11.960 8.920
0.006 -0.40400 7.00000 0.1580127180 1.5282089710    0.158 -1.643  3.4745  4.129    0  0.000  0.545     0.00     0.00 -1 -6.22e-15      0.00 7.349e-01 2.591e-01 1.079e-03 2.911e-04 2.640e-03 -1.000 6.000e-03 8.879 10.017 11.813 8.821
0.006 -0.40400 7.00000 0.1634029001 1.5525128841    0.163 -1.621  3.4766  4.130    0  0.000  0.545     0.00     0.00 -1 -6.48e-15      0.00 7.349e-01 2.591e-01 1.079e-03 2.911e-04 2.640e-03 -1.000 6.000e-03 8.823 9.943 11.714 8.753
0.006 -0.40400 7.00000 0.1777146906 1.6122850180    0.177 -1.568  3.4820  4.134    0  0.000  0.545     0.00     0.00 -1 -7.01e-15      0.00 7.349e-01 2.591e-01 1.079e-03 2.911e-04 2.640e-03 -1.000 6.000e-03 8.689 9.764 11.469 8.587
0.006 -0.40400 7.00000 0.2036759704 1.7062029839    0.203 -1.483  3.4907  4.143    0  0.000  0.545     0.00     0.00 -1 -7.87e-15      0.00 7.349e-01 2.591e-01 1.079e-03 2.911e-04 2.640e-03 -1.000 6.000e-03 8.478 9.483 11.087 8.329
0.006 -0.40400 7.00000 0.2220828533 1.7638359070    0.221 -1.429  3.4960  4.148    0  0.000  0.545     0.00     0.00 -1 -8.48e-15      0.00 7.349e-01 2.591e-01 1.079e-03 2.911e-04 2.640e-03 -1.000 6.000e-03 8.344 9.310 10.860 8.169
0.006 -0.40400 7.00000 0.2400530428 1.8144042492    0.239 -1.383  3.5007  4.154    0  0.000  0.545     0.00     0.00 -1 -9.02e-15      0.00 7.349e-01 2.591e-01 1.079e-03 2.911e-04 2.640e-03 -1.000 6.000e-03 8.227 9.158 10.661 8.030
0.006 -0.40400 7.00000 0.2643868625 1.8755351305    0.263 -1.323  3.5074  4.162    0  0.000  0.545     0.00     0.00 -1 -9.78e-15      0.00 7.349e-01 2.591e-01 1.079e-03 2.911e-04 2.640e-03 -1.000 6.000e-03 8.076 8.960 10.400 7.849
0.006 -0.40400 7.00000 0.2840909064 1.9199090004    0.283 -1.277  3.5123  4.168    0  0.000  0.545     0.00     0.00 -1 -1.04e-14      0.00 7.349e-01 2.591e-01 1.079e-03 2.911e-04 2.640e-03 -1.000 6.000e-03 7.963 8.813 10.206 7.715
0.006 -0.40400 7.00000 0.2937672138 1.9402607679    0.293 -1.257  3.5146  4.172    0  0.000  0.545     0.00     0.00 -1 -1.07e-14      0.00 7.349e-01 2.591e-01 1.079e-03 2.911e-04 2.640e-03 -1.000 6.000e-03 7.913 8.748 10.122 7.656
0.006 -0.40400 7.00000 0.3303030431 2.0099005699    0.329 -1.185  3.5225  4.182    0  0.000  0.545     0.00     0.00 -1 -1.17e-14      0.00 7.349e-01 2.591e-01 1.079e-03 2.911e-04 2.640e-03 -1.000 6.000e-03 7.732 8.514 9.819 7.443
0.006 -0.40400 7.00000 0.3444439471 2.0342161655    0.344 -1.160  3.5252  4.187    0  0.000  0.545     0.00     0.00 -1 -1.21e-14      0.00 7.349e-01 2.591e-01 1.079e-03 2.911e-04 2.640e-03 -1.000 6.000e-03 7.669 8.434 9.718 7.371
0.006 -0.40400 7.00000 0.3765151799 2.0848522186    0.376 -1.105  3.5312  4.195    0  0.000  0.545     0.00     0.00 -1  -1.3e-14      0.00 7.349e-01 2.591e-01 1.079e-03 2.911e-04 2.640e-03 -1.000 6.000e-03 7.534 8.262 9.499 7.214
