# File generated by CMD 3.3 (http://stev.oapd.inaf.it/cmd) on Wed Apr 22 16:12:33 CEST 2020
# isochrones based on PARSEC release v1.2S +  COLIBRI S_35
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Photometric system: Gaia's DR2 G, G_BP and G_RP (Vegamags, Gaia passbands from Evans et al. 2018)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0 period1 pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Gmag    G_BPmag  G_RPmag
0.04 0.47971 6.00000 0.1000000015 1.1711064577    0.100 -1.266  3.4218  3.343    0  0.000  0.545     0.00     0.00 -1 -4.63e-14      0.00 6.390e-01 3.210e-01 7.193e-03 1.940e-03 1.760e-02 -1.000 4.000e-02 7.935 9.904 12.297 8.598
0.04 0.47971 6.00000 0.1199999973 1.3193154335    0.120 -1.107  3.4319  3.304    0  0.000  0.545     0.00     0.00 -1 -6.38e-14      0.00 6.390e-01 3.210e-01 7.193e-03 1.940e-03 1.760e-02 -1.000 4.000e-02 7.538 9.418 11.704 8.126
0.04 0.47971 6.00000 0.1400000006 1.4384527206    0.140 -0.979  3.4413  3.280    0  0.000  0.545     0.00     0.00 -1 -8.17e-14      0.00 6.390e-01 3.210e-01 7.193e-03 1.940e-03 1.760e-02 -1.000 4.000e-02 7.217 9.036 11.245 7.754
0.04 0.47971 6.00000 0.1587084830 1.5314062834    0.159 -0.871  3.4508  3.265    0  0.000  0.545     0.00     0.00 -1    -1e-13      0.00 6.390e-01 3.210e-01 7.193e-03 1.940e-03 1.760e-02 -1.000 4.000e-02 6.948 8.711 10.850 7.440
0.04 0.47971 6.00000 0.1614542753 1.5438485146    0.161 -0.864  3.4520  3.270    0  0.000  0.545     0.00     0.00 -1    -1e-13      0.00 6.390e-01 3.210e-01 7.193e-03 1.940e-03 1.760e-02 -1.000 4.000e-02 6.929 8.686 10.816 7.416
0.04 0.47971 6.00000 0.1665765941 1.5663405657    0.167 -0.855  3.4542  3.283    0  0.000  0.545     0.00     0.00 -1 -9.92e-14      0.00 6.390e-01 3.210e-01 7.193e-03 1.940e-03 1.760e-02 -1.000 4.000e-02 6.908 8.648 10.760 7.381
0.04 0.47971 6.00000 0.1707175076 1.5838760138    0.171 -0.840  3.4564  3.288    0  0.000  0.545     0.00     0.00 -1 -1.01e-13      0.00 6.390e-01 3.210e-01 7.193e-03 1.940e-03 1.760e-02 -1.000 4.000e-02 6.871 8.598 10.693 7.334
0.04 0.47971 6.00000 0.1754059792 1.6030745506    0.175 -0.817  3.4592  3.288    0  0.000  0.545     0.00     0.00 -1 -1.05e-13      0.00 6.390e-01 3.210e-01 7.193e-03 1.940e-03 1.760e-02 -1.000 4.000e-02 6.813 8.525 10.600 7.264
0.04 0.47971 6.00000 0.1817606390 1.6280566454    0.182 -0.778  3.4633  3.281    0  0.000  0.545     0.00     0.00 -1 -1.14e-13      0.00 6.390e-01 3.210e-01 7.193e-03 1.940e-03 1.760e-02 -1.000 4.000e-02 6.716 8.415 10.470 7.158
0.04 0.47971 6.00000 0.1923529953 1.6672723293    0.192 -0.710  3.4700  3.264    0  0.000  0.545     0.00     0.00 -1 -1.32e-13      0.00 6.390e-01 3.210e-01 7.193e-03 1.940e-03 1.760e-02 -1.000 4.000e-02 6.545 8.227 10.254 6.975
0.04 0.47971 6.00000 0.2051494569 1.7110619545    0.205 -0.669  3.4758  3.274    0  0.000  0.545     0.00     0.00 -1 -1.39e-13      0.00 6.390e-01 3.210e-01 7.193e-03 1.940e-03 1.760e-02 -1.000 4.000e-02 6.443 8.103 10.100 6.856
0.04 0.47971 6.00000 0.2132278383 1.7369182110    0.213 -0.671  3.4783  3.303    0  0.000  0.545     0.00     0.00 -1 -1.31e-13      0.00 6.390e-01 3.210e-01 7.193e-03 1.940e-03 1.760e-02 -1.000 4.000e-02 6.448 8.086 10.064 6.843
0.04 0.47971 6.00000 0.2212915570 1.7614877224    0.221 -0.664  3.4814  3.325    0  0.000  0.545     0.00     0.00 -1 -1.27e-13      0.00 6.390e-01 3.210e-01 7.193e-03 1.940e-03 1.760e-02 -1.000 4.000e-02 6.430 8.046 10.000 6.807
0.04 0.47971 6.00000 0.2292861044 1.7847236395    0.229 -0.646  3.4852  3.337    0  0.000  0.545     0.00     0.00 -1 -1.29e-13      0.00 6.390e-01 3.210e-01 7.193e-03 1.940e-03 1.760e-02 -1.000 4.000e-02 6.384 7.979 9.905 6.745
0.04 0.47971 6.00000 0.2371598780 1.8066014051    0.237 -0.614  3.4897  3.338    0  0.000  0.545     0.00     0.00 -1 -1.36e-13      0.00 6.390e-01 3.210e-01 7.193e-03 1.940e-03 1.760e-02 -1.000 4.000e-02 6.305 7.881 9.779 6.654
0.04 0.47971 6.00000 0.2448969334 1.8271982670    0.245 -0.572  3.4947  3.329    0  0.000  0.545     0.00     0.00 -1 -1.49e-13      0.00 6.390e-01 3.210e-01 7.193e-03 1.940e-03 1.760e-02 -1.000 4.000e-02 6.199 7.761 9.643 6.537
0.04 0.47971 6.00000 0.2508918643 1.8425843716    0.251 -0.537  3.4985  3.321    0  0.000  0.545     0.00     0.00 -1 -1.61e-13      0.00 6.390e-01 3.210e-01 7.193e-03 1.940e-03 1.760e-02 -1.000 4.000e-02 6.113 7.664 9.535 6.443
0.04 0.47971 6.00000 0.2634856999 1.8734035492    0.263 -0.519  3.5025  3.340    0  0.000  0.545     0.00     0.00 -1  -1.6e-13      0.00 6.390e-01 3.210e-01 7.193e-03 1.940e-03 1.760e-02 -1.000 4.000e-02 6.068 7.590 9.436 6.374
0.04 0.47971 6.00000 0.2761932611 1.9026184082    0.276 -0.512  3.5060  3.367    0  0.000  0.545     0.00     0.00 -1 -1.54e-13      0.00 6.390e-01 3.210e-01 7.193e-03 1.940e-03 1.760e-02 -1.000 4.000e-02 6.051 7.540 9.359 6.330
0.04 0.47971 6.00000 0.2888356149 1.9299991131    0.289 -0.503  3.5097  3.392    0  0.000  0.545     0.00     0.00 -1  -1.5e-13      0.00 6.390e-01 3.210e-01 7.193e-03 1.940e-03 1.760e-02 -1.000 4.000e-02 6.027 7.486 9.279 6.282
0.04 0.47971 6.00000 0.3083758652 1.9693897963    0.308 -0.471  3.5159  3.414    0  0.000  0.545     0.00     0.00 -1 -1.52e-13      0.00 6.390e-01 3.210e-01 7.193e-03 1.940e-03 1.760e-02 -1.000 4.000e-02 5.947 7.353 9.096 6.161
0.04 0.47971 6.00000 0.3276456296 2.0051796436    0.328 -0.440  3.5215  3.432    0  0.000  0.545     0.00     0.00 -1 -1.55e-13      0.00 6.390e-01 3.210e-01 7.193e-03 1.940e-03 1.760e-02 -1.000 4.000e-02 5.871 7.231 8.932 6.049
0.04 0.47971 6.00000 0.3473868370 2.0391137600    0.347 -0.418  3.5267  3.456    0  0.000  0.545     0.00     0.00 -1 -1.54e-13      0.00 6.390e-01 3.210e-01 7.193e-03 1.940e-03 1.760e-02 -1.000 4.000e-02 5.814 7.126 8.791 5.954
0.04 0.47971 6.00000 0.3532820642 2.0487642288    0.353 -0.410  3.5283  3.462    0  0.000  0.545     0.00     0.00 -1 -1.54e-13      0.00 6.390e-01 3.210e-01 7.193e-03 1.940e-03 1.760e-02 -1.000 4.000e-02 5.796 7.094 8.747 5.924
0.04 0.47971 6.00000 0.3822552860 2.0933241844    0.382 -0.364  3.5363  3.482    0  0.000  0.545     0.00     0.00 -1 -1.61e-13      0.00 6.390e-01 3.210e-01 7.193e-03 1.940e-03 1.760e-02 -1.000 4.000e-02 5.681 6.907 8.502 5.753
0.04 0.47971 6.00000 0.4037789702 2.1236774921    0.404 -0.336  3.5417  3.498    0  0.000  0.545     0.00     0.00 -1 -1.64e-13      0.00 6.390e-01 3.210e-01 7.193e-03 1.940e-03 1.760e-02 -1.000 4.000e-02 5.609 6.783 8.335 5.641
0.04 0.47971 6.00000 0.4433339536 2.1743237972    0.443 -0.277  3.5514  3.519    0  0.000  0.545     0.00     0.00 -1 -1.75e-13      0.00 6.390e-01 3.210e-01 7.193e-03 1.940e-03 1.760e-02 -1.000 4.000e-02 5.462 6.532 7.994 5.416
0.04 0.47971 6.00000 0.4500000179 2.1822810173    0.450 -0.268  3.5530  3.523    0  0.000  0.545     0.00     0.00 -1 -1.77e-13      0.00 6.390e-01 3.210e-01 7.193e-03 1.940e-03 1.760e-02 -1.000 4.000e-02 5.440 6.492 7.938 5.381
0.04 0.47971 6.00000 0.4697291553 2.2049612999    0.470 -0.240  3.5577  3.532    0  0.000  0.545     0.00     0.00 -1 -1.83e-13      0.00 6.390e-01 3.210e-01 7.193e-03 1.940e-03 1.760e-02 -1.000 4.000e-02 5.369 6.367 7.762 5.271
0.04 0.47971 6.00000 0.5000000596 2.2374544144    0.500 -0.198  3.5645  3.545    0  0.000  0.545     0.00     0.00 -1 -1.92e-13      0.00 6.390e-01 3.210e-01 7.193e-03 1.940e-03 1.760e-02 -1.000 4.000e-02 5.265 6.181 7.500 5.111
0.04 0.47971 6.00000 0.5201836824 2.2573359013    0.520 -0.171  3.5691  3.553    0  0.000  0.545     0.00     0.00 -1 -1.99e-13      0.00 6.390e-01 3.210e-01 7.193e-03 1.940e-03 1.760e-02 -1.000 4.000e-02 5.197 6.057 7.323 5.005
0.04 0.47971 6.00000 0.5500000119 2.2836582661    0.550 -0.133  3.5754  3.565    0  0.000  0.545     0.00     0.00 -1 -2.08e-13      0.00 6.390e-01 3.210e-01 7.193e-03 1.940e-03 1.760e-02 -1.000 4.000e-02 5.102 5.895 7.096 4.868
0.04 0.47971 6.00000 0.5700156689 2.2995631695    0.570 -0.107  3.5794  3.570    0  0.000  0.545     0.00     0.00 -1 -2.16e-13      0.00 6.390e-01 3.210e-01 7.193e-03 1.940e-03 1.760e-02 -1.000 4.000e-02 5.038 5.791 6.953 4.779
0.04 0.47971 6.00000 0.5917034745 2.3154075146    0.591 -0.080  3.5839  3.577    0  0.000  0.545     0.00     0.00 -1 -2.24e-13      0.00 6.390e-01 3.210e-01 7.193e-03 1.940e-03 1.760e-02 -1.000 4.000e-02 4.970 5.674 6.790 4.680
0.04 0.47971 6.00000 0.6000000238 2.3211214542    0.600 -0.070  3.5857  3.580    0  0.000  0.545     0.00     0.00 -1 -2.26e-13      0.00 6.390e-01 3.210e-01 7.193e-03 1.940e-03 1.760e-02 -1.000 4.000e-02 4.944 5.630 6.728 4.643
0.04 0.47971 6.00000 0.6196796298 2.3339741230    0.620 -0.046  3.5892  3.585    0  0.000  0.545     0.00     0.00 -1 -2.34e-13      0.00 6.390e-01 3.210e-01 7.193e-03 1.940e-03 1.760e-02 -1.000 4.000e-02 4.886 5.532 6.595 4.561
0.04 0.47971 6.00000 0.6434448957 2.3482964039    0.643 -0.018  3.5938  3.592    0  0.000  0.545     0.00     0.00 -1 -2.43e-13      0.00 6.390e-01 3.210e-01 7.193e-03 1.940e-03 1.760e-02 -1.000 4.000e-02 4.816 5.415 6.436 4.464
0.04 0.47971 6.00000 0.6499999762 2.3520355225    0.650 -0.011  3.5951  3.594    0  0.000  0.545     0.00     0.00 -1 -2.46e-13      0.00 6.390e-01 3.210e-01 7.193e-03 1.940e-03 1.760e-02 -1.000 4.000e-02 4.796 5.383 6.391 4.437
0.04 0.47971 6.00000 0.6598405838 2.3574886322    0.660 -0.000  3.5966  3.596    0  0.000  0.545     0.00     0.00 -1 -2.49e-13      0.00 6.390e-01 3.210e-01 7.193e-03 1.940e-03 1.760e-02 -1.000 4.000e-02 4.770 5.341 6.336 4.401
0.04 0.47971 6.00000 0.6840121150 2.3701205254    0.684  0.028  3.6008  3.601    0  0.000  0.545     0.00     0.00 -1 -2.59e-13      0.00 6.390e-01 3.210e-01 7.193e-03 1.940e-03 1.760e-02 -1.000 4.000e-02 4.701 5.231 6.190 4.309
0.04 0.47971 6.00000 0.6999999881 2.3779268265    0.700  0.046  3.6037  3.604    0  0.000  0.545     0.00     0.00 -1 -2.66e-13      0.00 6.390e-01 3.210e-01 7.193e-03 1.940e-03 1.760e-02 -1.000 4.000e-02 4.656 5.159 6.095 4.248
0.04 0.47971 6.00000 0.7093224525 2.3822922707    0.709  0.059  3.6072  3.611    0  0.000  0.544     0.00     0.00 -1 -2.71e-13      0.00 6.390e-01 3.210e-01 7.175e-03 1.940e-03 1.760e-02 -1.000 4.000e-02 4.622 5.093 6.001 4.195
0.04 0.47971 6.00000 0.7500000000 2.3998889923    0.750  0.125  3.6235  3.634    0  0.000  0.538     0.00     0.00 -1 -2.99e-13      0.00 6.390e-01 3.210e-01 7.098e-03 1.938e-03 1.760e-02 -1.000 4.000e-02 4.457 4.791 5.588 3.953
0.04 0.47971 6.00000 0.7579913735 2.4030916691    0.758  0.131  3.6243  3.636    0  0.000  0.538     0.00     0.00 -1 -3.01e-13      0.00 6.390e-01 3.210e-01 7.098e-03 1.938e-03 1.760e-02 -1.000 4.000e-02 4.442 4.769 5.561 3.934
0.04 0.47971 6.00000 0.7925270796 2.4160828590    0.792  0.161  3.6281  3.640    0  0.000  0.538     0.00     0.00 -1 -3.14e-13      0.00 6.390e-01 3.210e-01 7.098e-03 1.938e-03 1.760e-02 -1.000 4.000e-02 4.367 4.666 5.435 3.843
0.04 0.47971 6.00000 0.8000000119 2.4187245369    0.800  0.168  3.6289  3.640    0  0.000  0.538     0.00     0.00 -1 -3.17e-13      0.00 6.390e-01 3.210e-01 7.098e-03 1.938e-03 1.760e-02 -1.000 4.000e-02 4.350 4.642 5.407 3.822
0.04 0.47971 6.00000 0.8400786519 2.4319756031    0.840  0.201  3.6329  3.645    0  0.000  0.538     0.00     0.00 -1 -3.32e-13      0.00 6.390e-01 3.210e-01 7.098e-03 1.938e-03 1.760e-02 -1.000 4.000e-02 4.268 4.533 5.275 3.725
