# File generated by CMD 3.4 (http://stev.oapd.inaf.it/cmd) on Fri Jan 22 16:56:48 CET 2021
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# Photometric system: Gaia's DR2 G, G_BP and G_RP (Vegamags, Gaia passbands from Evans et al. 2018)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Gmag    G_BPmag  G_RPmag
0.016 0.03872 10.00000 0.8000000119 2.4187245369    0.800 -0.418  3.7084  4.544    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -2.86e-14      0.00 7.463e-01 2.396e-01 2.500e-03 6.837e-04 6.217e-03 -1.000 1.413e-02 5.814 5.768 6.229 5.158
0.016 0.03872 10.00000 0.8146212101 2.4237325191    0.814 -0.369  3.7148  4.529    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -3.23e-14      0.00 7.478e-01 2.382e-01 2.488e-03 6.803e-04 6.186e-03 -1.000 1.405e-02 5.693 5.632 6.076 5.037
0.016 0.03872 10.00000 0.8318102956 2.4293620586    0.831 -0.312  3.7220  4.510    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -3.73e-14      0.00 7.495e-01 2.364e-01 2.473e-03 6.762e-04 6.150e-03 -1.000 1.401e-02 5.550 5.474 5.899 4.895
0.016 0.03872 10.00000 0.8472316265 2.4341895580    0.846 -0.260  3.7283  4.491    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -4.25e-14      0.00 7.511e-01 2.350e-01 2.459e-03 6.727e-04 6.118e-03 -1.000 1.394e-02 5.421 5.333 5.744 4.768
0.016 0.03872 10.00000 0.8500000238 2.4350347519    0.849 -0.251  3.7294  4.488    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -4.35e-14      0.00 7.514e-01 2.347e-01 2.457e-03 6.720e-04 6.112e-03 -1.000 1.392e-02 5.397 5.308 5.716 4.745
0.016 0.03872 10.00000 0.8538196683 2.4361908436    0.853 -0.238  3.7309  4.483    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1  -4.5e-14      0.00 7.519e-01 2.342e-01 2.453e-03 6.709e-04 6.103e-03 -1.000 1.389e-02 5.365 5.273 5.678 4.713
0.016 0.03872 10.00000 0.8701552749 2.4410030842    0.869 -0.182  3.7369  4.459    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -5.21e-14      0.00 7.539e-01 2.323e-01 2.436e-03 6.663e-04 6.061e-03 -1.000 1.381e-02 5.225 5.123 5.512 4.577
0.016 0.03872 10.00000 0.8857819438 2.4454162121    0.885 -0.127  3.7424  4.434    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -6.02e-14      0.00 7.558e-01 2.305e-01 2.419e-03 6.620e-04 6.022e-03 -1.000 1.365e-02 5.089 4.979 5.355 4.446
0.016 0.03872 10.00000 0.8999999762 2.4492788315    0.899 -0.077  3.7470  4.409    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1  -6.9e-14      0.00 7.575e-01 2.289e-01 2.405e-03 6.580e-04 5.987e-03 -1.000 1.357e-02 4.962 4.848 5.212 4.326
0.016 0.03872 10.00000 0.9156050682 2.4533596039    0.915 -0.020  3.7516  4.377    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -8.08e-14      0.00 7.598e-01 2.267e-01 2.385e-03 6.527e-04 5.940e-03 -1.000 1.352e-02 4.820 4.701 5.054 4.189
0.016 0.03872 10.00000 0.9327569604 2.4576644897    0.932  0.043  3.7558  4.339    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -9.67e-14      0.00 7.623e-01 2.243e-01 2.364e-03 6.471e-04 5.890e-03 -1.000 1.343e-02 4.662 4.540 4.882 4.038
0.016 0.03872 10.00000 0.9482614398 2.4614019394    0.947  0.100  3.7586  4.301    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -1.14e-13      0.00 7.643e-01 2.225e-01 2.348e-03 6.428e-04 5.851e-03 -1.000 1.329e-02 4.520 4.396 4.731 3.901
0.016 0.03872 10.00000 0.9499999881 2.4618122578    0.949  0.107  3.7589  4.296    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -1.17e-13      0.00 7.642e-01 2.225e-01 2.348e-03 6.429e-04 5.852e-03 -1.000 1.329e-02 4.503 4.378 4.712 3.884
0.016 0.03872 10.00000 0.9601674080 2.4641780853    0.959  0.148  3.7605  4.266    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -1.32e-13      0.00 7.643e-01 2.224e-01 2.348e-03 6.428e-04 5.852e-03 -1.000 1.331e-02 4.400 4.274 4.604 3.784
0.016 0.03872 10.00000 0.9618761539 2.4645700455    0.961  0.155  3.7608  4.261    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -1.35e-13      0.00 7.643e-01 2.224e-01 2.349e-03 6.430e-04 5.853e-03 -1.000 1.331e-02 4.383 4.256 4.586 3.767
0.016 0.03872 10.00000 0.9715924263 2.4667685032    0.971  0.196  3.7616  4.227    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -1.54e-13      0.00 7.635e-01 2.231e-01 2.356e-03 6.452e-04 5.872e-03 -1.000 1.340e-02 4.279 4.152 4.480 3.665
0.016 0.03872 10.00000 0.9792350531 2.4684627056    0.978  0.230  3.7617  4.197    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -1.71e-13      0.00 7.627e-01 2.239e-01 2.366e-03 6.479e-04 5.897e-03 -1.000 1.342e-02 4.195 4.068 4.395 3.581
0.016 0.03872 10.00000 0.9879730344 2.4703626633    0.987  0.270  3.7610  4.159    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -1.95e-13      0.00 7.607e-01 2.258e-01 2.387e-03 6.536e-04 5.950e-03 -1.000 1.354e-02 4.096 3.970 4.298 3.482
0.016 0.03872 10.00000 0.9938287735 2.4716145992    0.993  0.297  3.7599  4.130    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -2.14e-13      0.00 7.590e-01 2.274e-01 2.406e-03 6.587e-04 5.996e-03 -1.000 1.359e-02 4.028 3.902 4.233 3.412
0.016 0.03872 10.00000 0.9957210422 2.4720153809    0.995  0.306  3.7594  4.119    2  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -2.22e-13      0.00 7.575e-01 2.288e-01 2.421e-03 6.629e-04 6.034e-03 -1.000 1.375e-02 4.005 3.880 4.212 3.389
0.016 0.03872 10.00000 1.0000000000 2.4729156494    0.999  0.326  3.7573  4.093    2  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -2.39e-13      0.00 7.541e-01 2.320e-01 2.453e-03 6.718e-04 6.116e-03 -1.000 1.392e-02 3.954 3.832 4.168 3.336
0.016 0.03872 10.00000 1.0034799576 2.4736411572    1.003  0.343  3.7556  4.070    2  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -2.52e-13      0.00 7.514e-01 2.346e-01 2.479e-03 6.789e-04 6.180e-03 -1.000 1.406e-02 3.913 3.791 4.131 3.292
0.016 0.03872 10.00000 1.0104285479 2.4750726223    1.009  0.373  3.7478  4.013    2  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -2.84e-13      0.00 7.426e-01 2.429e-01 2.557e-03 7.000e-04 6.370e-03 -1.000 1.448e-02 3.839 3.726 4.083 3.209
0.016 0.03872 10.00000 1.0147222281 2.4759459496    1.013  0.383  3.7385  3.967    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -3.06e-13      0.00 7.355e-01 2.497e-01 2.617e-03 7.162e-04 6.514e-03 -1.000 1.481e-02 3.811 3.710 4.087 3.174
0.016 0.03872 10.00000 1.0176346302 2.4765336514    1.016  0.384  3.7282  3.926    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1  -3.2e-13      0.00 7.298e-01 2.551e-01 2.664e-03 7.285e-04 6.625e-03 -1.000 1.508e-02 3.810 3.725 4.127 3.167
0.016 0.03872 10.00000 1.0196335316 2.4769346714    1.018  0.384  3.7185  3.888    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -3.33e-13      0.00 7.257e-01 2.591e-01 2.696e-03 7.371e-04 6.702e-03 -1.000 1.522e-02 3.810 3.743 4.167 3.165
0.016 0.03872 10.00000 1.0215111971 2.4773097038    1.020  0.395  3.7089  3.840    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -3.58e-13      0.00 7.219e-01 2.627e-01 2.724e-03 7.446e-04 6.768e-03 -1.000 1.540e-02 3.783 3.738 4.185 3.140
0.016 0.03872 10.00000 1.0233621597 2.4776778221    1.022  0.424  3.7008  3.779    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -4.08e-13      0.00 7.182e-01 2.662e-01 2.748e-03 7.510e-04 6.825e-03 -1.000 1.554e-02 3.710 3.685 4.152 3.069
0.016 0.03872 10.00000 1.0243691206 2.4778776169    1.023  0.448  3.6972  3.741    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1  -4.5e-13      0.00 7.162e-01 2.683e-01 2.760e-03 7.542e-04 6.853e-03 -1.000 1.558e-02 3.650 3.635 4.112 3.012
0.016 0.03872 10.00000 1.0258272886 2.4781658649    1.024  0.498  3.6938  3.677    3  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -5.41e-13      0.00 7.129e-01 2.714e-01 2.772e-03 7.581e-04 6.886e-03 -1.000 1.564e-02 3.524 3.519 4.004 2.888
0.016 0.03872 10.00000 1.0270943642 2.4784154892    1.026  0.550  3.6915  3.617    3  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1  -6.5e-13      0.00 7.097e-01 2.746e-01 2.772e-03 7.638e-04 6.909e-03 -1.000 1.570e-02 3.396 3.397 3.888 2.762
0.016 0.03872 10.00000 1.0280066729 2.4785950184    1.026  0.591  3.6901  3.571    3  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1 -7.54e-13      0.00 7.069e-01 2.774e-01 2.751e-03 7.808e-04 6.924e-03 -1.000 1.577e-02 3.292 3.297 3.791 2.659
0.016 0.03872 10.00000 1.0288827419 2.4787669182    1.027  0.634  3.6889  3.523    3  0.000  0.520     0.00     0.00     0.00     0.00     0.00 -1 -8.78e-13      0.00 7.041e-01 2.801e-01 2.707e-03 8.219e-04 6.937e-03 -1.000 1.580e-02 3.184 3.193 3.689 2.553
0.016 0.03872 10.00000 1.0297064781 2.4789283276    1.028  0.678  3.6878  3.475    3  0.000  0.507     0.00     0.00     0.00     0.00     0.00 -1 -1.03e-12      0.00 7.015e-01 2.827e-01 2.644e-03 8.929e-04 6.947e-03 -1.000 1.581e-02 3.074 3.087 3.586 2.445
0.016 0.03872 10.00000 1.0304735899 2.4790782928    1.029  0.722  3.6868  3.427    3  0.000  0.494     0.00     0.00     0.00     0.00     0.00 -1  -1.2e-12      0.00 6.990e-01 2.851e-01 2.577e-03 9.748e-04 6.955e-03 -1.000 1.584e-02 2.964 2.980 3.482 2.335
0.016 0.03872 10.00000 1.0311306715 2.4792065620    1.029  0.763  3.6858  3.383    3  0.000  0.483     0.00     0.00     0.00     0.00     0.00 -1 -1.38e-12      0.00 6.969e-01 2.872e-01 2.520e-03 1.047e-03 6.961e-03 -1.000 1.587e-02 2.862 2.881 3.386 2.234
0.016 0.03872 10.00000 1.0317568779 2.4793286324    1.030  0.805  3.6847  3.337    3  0.000  0.474     0.00     0.00     0.00     0.00     0.00 -1  -1.6e-12      0.00 6.952e-01 2.890e-01 2.478e-03 1.101e-03 6.965e-03 -1.000 1.587e-02 2.758 2.780 3.288 2.131
0.016 0.03872 10.00000 1.0323898792 2.4794518948    1.031  0.851  3.6835  3.286    3  0.000  0.468     0.00     0.00     0.00     0.00     0.00 -1 -1.89e-12      0.00 6.936e-01 2.905e-01 2.444e-03 1.145e-03 6.969e-03 -1.000 1.588e-02 2.643 2.669 3.180 2.017
0.016 0.03872 10.00000 1.0329253674 2.4795560837    1.031  0.893  3.6823  3.240    3  0.000  0.463     0.00     0.00     0.00     0.00     0.00 -1 -2.19e-12      0.00 6.925e-01 2.916e-01 2.421e-03 1.175e-03 6.972e-03 -1.000 1.590e-02 2.538 2.568 3.083 1.913
0.016 0.03872 10.00000 1.0334047079 2.4796490669    1.031  0.933  3.6810  3.194    3  0.000  0.460     0.00     0.00     0.00     0.00     0.00 -1 -2.53e-12      0.00 6.916e-01 2.925e-01 2.404e-03 1.197e-03 6.974e-03 -1.000 1.592e-02 2.437 2.471 2.989 1.813
0.016 0.03872 10.00000 1.0338495970 2.4797353745    1.032  0.973  3.6797  3.149    3  0.000  0.457     0.00     0.00     0.00     0.00     0.00 -1 -2.92e-12      0.00 6.909e-01 2.932e-01 2.391e-03 1.214e-03 6.976e-03 -1.000 1.590e-02 2.337 2.375 2.897 1.714
0.016 0.03872 10.00000 1.0342899561 2.4798207283    1.032  1.017  3.6782  3.099    3  0.000  0.455     0.00     0.00     0.00     0.00     0.00 -1 -3.41e-12      0.00 6.903e-01 2.938e-01 2.381e-03 1.227e-03 6.977e-03 -1.000 1.591e-02 2.228 2.271 2.798 1.607
0.016 0.03872 10.00000 1.0347689390 2.4799134731    1.033  1.069  3.6762  3.040    3  0.000  0.454     0.00     0.00     0.00     0.00     0.00 -1 -4.11e-12      0.00 6.899e-01 2.942e-01 2.375e-03 1.236e-03 6.978e-03 -1.000 1.593e-02 2.098 2.149 2.681 1.480
0.016 0.03872 10.00000 1.0351196527 2.4799811840    1.033  1.110  3.6746  2.992    3  0.000  0.453     0.00     0.00     0.00     0.00     0.00 -1 -4.79e-12      0.00 6.897e-01 2.944e-01 2.371e-03 1.240e-03 6.979e-03 -1.000 1.593e-02 1.994 2.050 2.587 1.378
0.016 0.03872 10.00000 1.0354288816 2.4800410271    1.033  1.150  3.6729  2.946    3  0.000  0.453     0.00     0.00     0.00     0.00     0.00 -1 -5.53e-12      0.00 6.896e-01 2.944e-01 2.369e-03 1.242e-03 6.979e-03 -1.000 1.593e-02 1.895 1.957 2.498 1.281
0.016 0.03872 10.00000 1.0357147455 2.4800963402    1.033  1.189  3.6712  2.900    3  0.000  0.452     0.00     0.00     0.00     0.00     0.00 -1 -6.37e-12      0.00 6.896e-01 2.945e-01 2.369e-03 1.243e-03 6.979e-03 -1.000 1.594e-02 1.797 1.865 2.411 1.185
0.016 0.03872 10.00000 1.0360581875 2.4801626205    1.034  1.241  3.6690  2.840    3  0.000  0.452     0.00     0.00     0.00     0.00     0.00 -1 -7.68e-12      0.00 6.896e-01 2.945e-01 2.368e-03 1.244e-03 6.980e-03 -1.000 1.594e-02 1.668 1.744 2.297 1.060
0.016 0.03872 10.00000 1.0363624096 2.4802212715    1.034  1.291  3.6667  2.780    3  0.000  0.452     0.00     0.00     0.00     0.00     0.00 -1 -9.22e-12      0.00 6.896e-01 2.945e-01 2.368e-03 1.244e-03 6.980e-03 -1.000 1.594e-02 1.543 1.628 2.188 0.939
0.016 0.03872 10.00000 1.0366411209 2.4802749157    1.034  1.341  3.6643  2.721    3  0.000  0.452     0.00     0.00     0.00     0.00     0.00 -1 -1.11e-11      0.00 6.896e-01 2.945e-01 2.367e-03 1.245e-03 6.980e-03 -1.000 1.594e-02 1.419 1.513 2.079 0.818
0.016 0.03872 10.00000 1.0369001627 2.4803247452    1.034  1.390  3.6618  2.661    3  0.000  0.452     0.00     0.00     0.00     0.00     0.00 -1 -1.33e-11      0.00 6.896e-01 2.945e-01 2.367e-03 1.245e-03 6.980e-03 -1.000 1.594e-02 1.294 1.398 1.972 0.697
0.016 0.03872 10.00000 1.0371372700 2.4803705215    1.034  1.438  3.6594  2.604    3  0.000  0.452     0.00     0.00     0.00     0.00     0.00 -1 -1.58e-11      0.00 6.895e-01 2.945e-01 2.367e-03 1.246e-03 6.980e-03 -1.000 1.594e-02 1.176 1.288 1.870 0.582
0.016 0.03872 10.00000 1.0373802185 2.4804172516    1.034  1.483  3.6570  2.550    3  0.000  0.452     0.00     0.00     0.00     0.00     0.00 -1 -1.87e-11      0.00 6.895e-01 2.945e-01 2.367e-03 1.246e-03 6.980e-03 -1.000 1.594e-02 1.064 1.186 1.775 0.475
0.016 0.03872 10.00000 1.0376288891 2.4804651737    1.035  1.516  3.6553  2.510    3  0.000  0.452     0.00     0.00     0.00     0.00     0.00 -1 -2.13e-11      0.00 6.895e-01 2.945e-01 2.366e-03 1.247e-03 6.980e-03 -1.000 1.594e-02 0.979 1.109 1.703 0.394
0.016 0.03872 10.00000 1.0378191471 2.4805016518    1.035  1.488  3.6573  2.546    3  0.000  0.452     0.00     0.00     0.00     0.00     0.00 -1 -1.94e-11      0.00 6.895e-01 2.945e-01 2.366e-03 1.247e-03 6.980e-03 -1.000 1.594e-02 1.049 1.171 1.758 0.460
