# File generated by CMD 3.3 (http://stev.oapd.inaf.it/cmd) on Wed Apr 22 15:28:16 CEST 2020
# isochrones based on PARSEC release v1.2S +  COLIBRI S_35
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Photometric system: Gaia's DR2 G, G_BP and G_RP (Vegamags, Gaia passbands from Evans et al. 2018)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0 period1 pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Gmag    G_BPmag  G_RPmag
0.05 0.59589 5.00000 0.1000000015 1.1711064577    0.100 -0.731  3.4064  2.747    0  0.000  0.545     0.00     0.00 -1 -3.16e-13      0.00 6.087e-01 3.403e-01 9.173e-03 2.474e-03 2.244e-02 -1.000 5.101e-02 6.598 8.691 11.145 7.376
0.05 0.59589 5.00000 0.1152705699 1.2873222828    0.115 -0.661  3.4189  2.788    0  0.000  0.545     0.00     0.00 -1  -3.3e-13      0.00 6.087e-01 3.403e-01 9.173e-03 2.474e-03 2.244e-02 -1.000 5.101e-02 6.421 8.495 10.929 7.182
0.05 0.59589 5.00000 0.1199999973 1.3193154335    0.120 -0.640  3.4227  2.800    0  0.000  0.545     0.00     0.00 -1 -3.35e-13      0.00 6.087e-01 3.403e-01 9.173e-03 2.474e-03 2.244e-02 -1.000 5.101e-02 6.370 8.422 10.828 7.112
0.05 0.59589 5.00000 0.1237985864 1.3438475132    0.124 -0.616  3.4267  2.806    0  0.000  0.545     0.00     0.00 -1 -3.46e-13      0.00 6.087e-01 3.403e-01 9.173e-03 2.474e-03 2.244e-02 -1.000 5.101e-02 6.311 8.338 10.711 7.033
0.05 0.59589 5.00000 0.1404622197 1.4409404993    0.140 -0.512  3.4441  2.825    0  0.000  0.545     0.00     0.00 -1 -4.04e-13      0.00 6.087e-01 3.403e-01 9.173e-03 2.474e-03 2.244e-02 -1.000 5.101e-02 6.049 8.009 10.275 6.717
0.05 0.59589 5.00000 0.1535061896 1.5070469379    0.153 -0.435  3.4576  2.841    0  0.000  0.545     0.00     0.00 -1 -4.52e-13      0.00 6.087e-01 3.403e-01 9.173e-03 2.474e-03 2.244e-02 -1.000 5.101e-02 5.858 7.779 9.972 6.498
0.05 0.59589 5.00000 0.1635932922 1.5533522367    0.164 -0.379  3.4672  2.852    0  0.000  0.545     0.00     0.00 -1 -4.92e-13      0.00 6.087e-01 3.403e-01 9.173e-03 2.474e-03 2.244e-02 -1.000 5.101e-02 5.718 7.614 9.763 6.339
0.05 0.59589 5.00000 0.1751993746 1.6022427082    0.175 -0.321  3.4768  2.862    0  0.000  0.545     0.00     0.00 -1 -5.37e-13      0.00 6.087e-01 3.403e-01 9.173e-03 2.474e-03 2.244e-02 -1.000 5.101e-02 5.573 7.443 9.550 6.175
0.05 0.59589 5.00000 0.1877518594 1.6505913734    0.188 -0.262  3.4865  2.871    0  0.000  0.545     0.00     0.00 -1 -5.88e-13      0.00 6.087e-01 3.403e-01 9.173e-03 2.474e-03 2.244e-02 -1.000 5.101e-02 5.425 7.266 9.320 6.007
0.05 0.59589 5.00000 0.2100839913 1.7270095348    0.210 -0.166  3.5010  2.882    0  0.000  0.545     0.00     0.00 -1 -6.85e-13      0.00 6.087e-01 3.403e-01 9.173e-03 2.474e-03 2.244e-02 -1.000 5.101e-02 5.185 6.939 8.917 5.696
