# File generated by CMD 3.3 (http://stev.oapd.inaf.it/cmd) on Tue Apr 21 16:18:35 CEST 2020
# isochrones based on PARSEC release v1.2S +  COLIBRI S_35
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Photometric system: Gaia's DR2 G, G_BP and G_RP (Vegamags, Gaia passbands from Evans et al. 2018)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0 period1 pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Gmag    G_BPmag  G_RPmag
0.004 -0.58336 8.00000 0.0900000036 1.0816895962    0.090 -2.681  3.4572  4.855    0  0.000  0.545     0.00     0.00 -1  -3.3e-16      0.00 7.399e-01 2.561e-01 7.193e-04 1.940e-04 1.760e-03 -1.000 4.000e-03 11.473 12.720 14.878 11.465
0.004 -0.58336 8.00000 0.0932790637 1.1123777628    0.093 -2.656  3.4607  4.858    0  0.000  0.545     0.00     0.00 -1 -3.43e-16      0.00 7.399e-01 2.561e-01 7.193e-04 1.940e-04 1.760e-03 -1.000 4.000e-03 11.409 12.625 14.722 11.379
0.004 -0.58336 8.00000 0.0994995013 1.1669119596    0.099 -2.606  3.4675  4.864    0  0.000  0.545     0.00     0.00 -1 -3.69e-16      0.00 7.399e-01 2.561e-01 7.193e-04 1.940e-04 1.760e-03 -1.000 4.000e-03 11.286 12.442 14.427 11.214
0.004 -0.58336 8.00000 0.1000000015 1.1711064577    0.100 -2.602  3.4681  4.865    0  0.000  0.545     0.00     0.00 -1 -3.71e-16      0.00 7.399e-01 2.561e-01 7.193e-04 1.940e-04 1.760e-03 -1.000 4.000e-03 11.276 12.428 14.403 11.201
0.004 -0.58336 8.00000 0.1010868475 1.1801216602    0.101 -2.595  3.4689  4.866    0  0.000  0.545     0.00     0.00 -1 -3.75e-16      0.00 7.399e-01 2.561e-01 7.193e-04 1.940e-04 1.760e-03 -1.000 4.000e-03 11.258 12.402 14.363 11.178
0.004 -0.58336 8.00000 0.1106481329 1.2543596029    0.111 -2.530  3.4768  4.871    0  0.000  0.545     0.00     0.00 -1 -4.14e-16      0.00 7.399e-01 2.561e-01 7.193e-04 1.940e-04 1.760e-03 -1.000 4.000e-03 11.095 12.171 14.008 10.969
0.004 -0.58336 8.00000 0.1199999973 1.3193154335    0.120 -2.469  3.4846  4.877    0  0.000  0.545     0.00     0.00 -1 -4.54e-16      0.00 7.399e-01 2.561e-01 7.193e-04 1.940e-04 1.760e-03 -1.000 4.000e-03 10.944 11.951 13.669 10.773
0.004 -0.58336 8.00000 0.1381898671 1.4286063910    0.138 -2.369  3.4958  4.882    0  0.000  0.545     0.00     0.00 -1  -5.3e-16      0.00 7.399e-01 2.561e-01 7.193e-04 1.940e-04 1.760e-03 -1.000 4.000e-03 10.692 11.606 13.171 10.464
0.004 -0.58336 8.00000 0.1400000006 1.4384527206    0.140 -2.360  3.4969  4.883    0  0.000  0.545     0.00     0.00 -1 -5.38e-16      0.00 7.399e-01 2.561e-01 7.193e-04 1.940e-04 1.760e-03 -1.000 4.000e-03 10.669 11.574 13.125 10.435
0.004 -0.58336 8.00000 0.1499346197 1.4896932840    0.150 -2.313  3.5020  4.887    0  0.000  0.545     0.00     0.00 -1 -5.76e-16      0.00 7.399e-01 2.561e-01 7.193e-04 1.940e-04 1.760e-03 -1.000 4.000e-03 10.552 11.418 12.910 10.294
0.004 -0.58336 8.00000 0.1599999964 1.5372931957    0.160 -2.266  3.5070  4.888    0  0.000  0.545     0.00     0.00 -1  -6.2e-16      0.00 7.399e-01 2.561e-01 7.193e-04 1.940e-04 1.760e-03 -1.000 4.000e-03 10.435 11.265 12.701 10.156
0.004 -0.58336 8.00000 0.1767247170 1.6083546877    0.177 -2.199  3.5139  4.891    0  0.000  0.545     0.00     0.00 -1 -6.86e-16      0.00 7.399e-01 2.561e-01 7.193e-04 1.940e-04 1.760e-03 -1.000 4.000e-03 10.266 11.045 12.410 9.957
0.004 -0.58336 8.00000 0.1999999881 1.6938791275    0.200 -2.111  3.5226  4.892    0  0.000  0.545     0.00     0.00 -1 -7.89e-16      0.00 7.399e-01 2.561e-01 7.193e-04 1.940e-04 1.760e-03 -1.000 4.000e-03 10.047 10.765 12.047 9.703
0.004 -0.58336 8.00000 0.2305540293 1.7883120775    0.231 -2.016  3.5310  4.892    0  0.000  0.545     0.00     0.00 -1 -9.14e-16      0.00 7.399e-01 2.561e-01 7.193e-04 1.940e-04 1.760e-03 -1.000 4.000e-03 9.809 10.475 11.689 9.436
0.004 -0.58336 8.00000 0.2500000000 1.8403258324    0.250 -1.961  3.5358  4.892    0  0.000  0.545     0.00     0.00 -1 -9.97e-16      0.00 7.399e-01 2.561e-01 7.193e-04 1.940e-04 1.760e-03 -1.000 4.000e-03 9.672 10.309 11.487 9.283
0.004 -0.58336 8.00000 0.2829101980 1.9173640013    0.283 -1.872  3.5428  4.885    0  0.000  0.545     0.00     0.00 -1 -1.16e-15      0.00 7.399e-01 2.561e-01 7.193e-04 1.940e-04 1.760e-03 -1.000 4.000e-03 9.451 10.047 11.176 9.040
0.004 -0.58336 8.00000 0.3000000119 1.9529139996    0.300 -1.830  3.5461  4.881    0  0.000  0.545     0.00     0.00 -1 -1.25e-15      0.00 7.399e-01 2.561e-01 7.193e-04 1.940e-04 1.760e-03 -1.000 4.000e-03 9.344 9.922 11.028 8.924
0.004 -0.58336 8.00000 0.3411238492 2.0286252499    0.341 -1.726  3.5547  4.867    0  0.000  0.545     0.00     0.00 -1 -1.51e-15      0.00 7.399e-01 2.561e-01 7.193e-04 1.940e-04 1.760e-03 -1.000 4.000e-03 9.084 9.615 10.666 8.639
0.004 -0.58336 8.00000 0.3499999642 2.0434174538    0.350 -1.704  3.5564  4.864    0  0.000  0.545     0.00     0.00 -1 -1.57e-15      0.00 7.399e-01 2.561e-01 7.193e-04 1.940e-04 1.760e-03 -1.000 4.000e-03 9.030 9.551 10.591 8.580
0.004 -0.58336 8.00000 0.3741487563 2.0813105106    0.374 -1.635  3.5627  4.849    0  0.000  0.545     0.00     0.00 -1  -1.8e-15      0.00 7.399e-01 2.561e-01 7.193e-04 1.940e-04 1.760e-03 -1.000 4.000e-03 8.859 9.347 10.349 8.392
0.004 -0.58336 8.00000 0.3999999762 2.1185023785    0.400 -1.561  3.5691  4.830    0  0.000  0.545     0.00     0.00 -1 -2.12e-15      0.00 7.399e-01 2.561e-01 7.193e-04 1.940e-04 1.760e-03 -1.000 4.000e-03 8.673 9.129 10.096 8.192
0.004 -0.58336 8.00000 0.4499999881 2.1822810173    0.450 -1.398  3.5859  4.785    0  0.000  0.545     0.00     0.00 -1 -3.05e-15      0.00 7.399e-01 2.561e-01 7.193e-04 1.940e-04 1.760e-03 -1.000 4.000e-03 8.265 8.646 9.530 7.749
0.004 -0.58336 8.00000 0.4870596826 2.2238855362    0.487 -1.258  3.6063  4.761    0  0.000  0.545     0.00     0.00 -1 -4.16e-15      0.00 7.399e-01 2.561e-01 7.193e-04 1.940e-04 1.760e-03 -1.000 4.000e-03 7.916 8.217 9.015 7.367
0.004 -0.58336 8.00000 0.4999999702 2.2374541759    0.500 -1.217  3.6122  4.755    0  0.000  0.545     0.00     0.00 -1 -4.56e-15      0.00 7.399e-01 2.561e-01 7.193e-04 1.940e-04 1.760e-03 -1.000 4.000e-03 7.812 8.092 8.866 7.256
0.004 -0.58336 8.00000 0.5270731449 2.2637228966    0.527 -1.134  3.6283  4.759    0  0.000  0.545     0.00     0.00 -1 -5.36e-15      0.00 7.400e-01 2.560e-01 7.191e-04 1.940e-04 1.759e-03 -1.000 4.000e-03 7.605 7.830 8.540 7.032
0.004 -0.58336 8.00000 0.5500000119 2.2836582661    0.550 -1.086  3.6359  4.759    0  0.000  0.545     0.00     0.00 -1 -5.85e-15      0.00 7.401e-01 2.559e-01 7.188e-04 1.939e-04 1.759e-03 -1.000 4.000e-03 7.484 7.682 8.361 6.904
0.004 -0.58336 8.00000 0.5862032175 2.3115167618    0.586 -0.994  3.6491  4.748    0  0.000  0.545     0.00     0.00 -1 -7.06e-15      0.00 7.401e-01 2.559e-01 7.188e-04 1.939e-04 1.759e-03 -1.000 4.000e-03 7.254 7.403 8.026 6.662
0.004 -0.58336 8.00000 0.5984541178 2.3200705051    0.598 -0.953  3.6557  4.742    0  0.000  0.545     0.00     0.00 -1 -7.72e-15      0.00 7.401e-01 2.559e-01 7.187e-04 1.939e-04 1.759e-03 -1.000 4.000e-03 7.152 7.276 7.873 6.555
0.004 -0.58336 8.00000 0.5999999642 2.3211214542    0.600 -0.948  3.6565  4.742    0  0.000  0.545     0.00     0.00 -1 -7.81e-15      0.00 7.401e-01 2.559e-01 7.187e-04 1.939e-04 1.759e-03 -1.000 4.000e-03 7.140 7.261 7.854 6.541
0.004 -0.58336 8.00000 0.6499999166 2.3520352840    0.650 -0.784  3.6839  4.723    0  0.000  0.545     0.00     0.00 -1 -1.12e-14      0.00 7.402e-01 2.558e-01 7.185e-04 1.938e-04 1.758e-03 -1.000 4.000e-03 6.730 6.761 7.259 6.115
0.004 -0.58336 8.00000 0.6999999881 2.3779268265    0.700 -0.630  3.7092  4.702    0  0.000  0.545     0.00     0.00 -1 -1.57e-14      0.00 7.403e-01 2.557e-01 7.184e-04 1.938e-04 1.758e-03 -1.000 3.947e-03 6.344 6.312 6.739 5.725
0.004 -0.58336 8.00000 0.7416775823 2.3964691162    0.742 -0.510  3.7288  4.686    0  0.000  0.539     0.00     0.00 -1 -2.05e-14      0.00 7.403e-01 2.557e-01 7.103e-04 1.935e-04 1.758e-03 -1.000 3.984e-03 6.046 5.982 6.361 5.436
0.004 -0.58336 8.00000 0.7477272749 2.3989636898    0.748 -0.494  3.7316  4.684    0  0.000  0.538     0.00     0.00 -1 -2.12e-14      0.00 7.403e-01 2.557e-01 7.092e-04 1.935e-04 1.758e-03 -1.000 3.996e-03 6.005 5.937 6.310 5.397
0.004 -0.58336 8.00000 0.7954545617 2.4171245098    0.795 -0.370  3.7505  4.662    0  0.000  0.538     0.00     0.00 -1 -2.81e-14      0.00 7.405e-01 2.555e-01 7.085e-04 1.935e-04 1.757e-03 -1.000 3.996e-03 5.694 5.609 5.941 5.109
0.004 -0.58336 8.00000 0.8431818485 2.4329414368    0.843 -0.253  3.7667  4.635    0  0.000  0.538     0.00     0.00 -1 -3.68e-14      0.00 7.406e-01 2.554e-01 7.082e-04 1.934e-04 1.756e-03 -1.000 3.992e-03 5.401 5.310 5.607 4.844
