# File generated by CMD 3.3 (http://stev.oapd.inaf.it/cmd) on Tue Apr  7 15:57:47 CEST 2020
# isochrones based on PARSEC release v1.2S +  COLIBRI S_35
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Photometric system: Gaia's DR2 G, G_BP and G_RP (Vegamags, Gaia passbands from Evans et al. 2018)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0 period1 pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Gmag    G_BPmag  G_RPmag
0.008 -0.27576 10.00000 0.0900000036 1.0816895962    0.090 -3.368  3.3871  5.261    1  0.000  0.545     0.00     0.00 -1 -4.21e-17      0.00 7.277e-01 2.643e-01 1.439e-03 3.881e-04 3.520e-03 -1.000 8.000e-03 13.190 14.972 18.044 13.616
0.008 -0.27576 10.00000 0.1000000015 1.1711064577    0.100 -3.168  3.4163  5.223    1  0.000  0.545     0.00     0.00 -1 -6.61e-17      0.00 7.271e-01 2.649e-01 1.439e-03 3.881e-04 3.520e-03 -1.000 8.000e-03 12.689 14.463 17.505 13.110
0.008 -0.27576 10.00000 0.1200000048 1.3193155527    0.120 -2.904  3.4487  5.168    1  0.000  0.545     0.00     0.00 -1 -1.18e-16      0.00 7.260e-01 2.660e-01 1.439e-03 3.881e-04 3.520e-03 -1.000 8.000e-03 12.030 13.476 15.888 12.186
0.008 -0.27576 10.00000 0.1400000006 1.4384527206    0.140 -2.720  3.4683  5.129    1  0.000  0.545     0.00     0.00 -1 -1.75e-16      0.00 7.252e-01 2.668e-01 1.439e-03 3.881e-04 3.520e-03 -1.000 8.000e-03 11.569 12.816 14.865 11.577
0.008 -0.27576 10.00000 0.1599999964 1.5372931957    0.160 -2.576  3.4819  5.098    1  0.000  0.545     0.00     0.00 -1 -2.36e-16      0.00 7.243e-01 2.677e-01 1.439e-03 3.881e-04 3.520e-03 -1.000 8.000e-03 11.211 12.326 14.151 11.126
0.008 -0.27576 10.00000 0.1875328273 1.6497840881    0.187 -2.420  3.4947  5.062    1  0.000  0.545     0.00     0.00 -1 -3.26e-16      0.00 7.234e-01 2.686e-01 1.439e-03 3.881e-04 3.520e-03 -1.000 8.000e-03 10.819 11.813 13.446 10.654
0.008 -0.27576 10.00000 0.2000000030 1.6938791275    0.200 -2.356  3.4999  5.047    1  0.000  0.545     0.00     0.00 -1 -3.71e-16      0.00 7.230e-01 2.690e-01 1.439e-03 3.881e-04 3.520e-03 -1.000 8.000e-03 10.660 11.610 13.175 10.467
0.008 -0.27576 10.00000 0.2500000000 1.8403258324    0.250 -2.145  3.5147  4.992    1  0.000  0.545     0.00     0.00 -1 -5.74e-16      0.00 7.222e-01 2.698e-01 1.439e-03 3.881e-04 3.520e-03 -1.000 8.000e-03 10.132 10.965 12.365 9.867
0.008 -0.27576 10.00000 0.3000000119 1.9529139996    0.300 -1.979  3.5250  4.945    1  0.000  0.545     0.00     0.00 -1  -8.1e-16      0.00 7.220e-01 2.700e-01 1.438e-03 3.881e-04 3.520e-03 -1.000 8.000e-03 9.716 10.477 11.781 9.408
0.008 -0.27576 10.00000 0.3500000238 2.0434176922    0.350 -1.833  3.5337  4.902    1  0.000  0.545     0.00     0.00 -1 -9.31e-16      0.00 7.287e-01 2.633e-01 1.439e-03 3.881e-04 3.520e-03 -1.000 8.000e-03 9.353 10.060 11.295 9.013
0.008 -0.27576 10.00000 0.4000000358 2.1185026169    0.400 -1.683  3.5449  4.855    1  0.000  0.545     0.00     0.00 -1 -1.54e-15      0.00 7.289e-01 2.631e-01 1.439e-03 3.881e-04 3.520e-03 -1.000 8.000e-03 8.978 9.619 10.774 8.602
0.008 -0.27576 10.00000 0.4500000179 2.1822810173    0.450 -1.522  3.5588  4.800    1  0.000  0.545     0.00     0.00 -1 -2.25e-15      0.00 7.289e-01 2.631e-01 1.439e-03 3.881e-04 3.520e-03 -1.000 8.000e-03 8.574 9.136 10.201 8.155
0.008 -0.27576 10.00000 0.4589992464 2.1927835941    0.459 -1.489  3.5623  4.790    1  0.000  0.545     0.00     0.00 -1 -2.43e-15      0.00 7.289e-01 2.631e-01 1.439e-03 3.881e-04 3.520e-03 -1.000 8.000e-03 8.492 9.035 10.079 8.064
0.008 -0.27576 10.00000 0.5000000000 2.2374541759    0.500 -1.348  3.5771  4.746    1  0.000  0.545     0.00     0.00 -1 -3.38e-15      0.00 7.289e-01 2.631e-01 1.439e-03 3.881e-04 3.520e-03 -1.000 8.000e-03 8.140 8.604 9.565 7.671
0.008 -0.27576 10.00000 0.5173988938 2.2546987534    0.517 -1.278  3.5858  4.725    1  0.000  0.545     0.00     0.00 -1 -3.99e-15      0.00 7.381e-01 2.541e-01 1.393e-03 3.759e-04 3.410e-03 -1.000 7.748e-03 7.966 8.388 9.305 7.476
0.008 -0.27576 10.00000 0.5500000119 2.2836582661    0.550 -1.155  3.6012  4.690    1  0.000  0.544     0.00     0.00 -1 -5.36e-15      0.00 7.537e-01 2.390e-01 1.316e-03 3.552e-04 3.223e-03 -1.000 7.307e-03 7.657 8.013 8.862 7.137
0.008 -0.27576 10.00000 0.5763050914 2.3042993546    0.576 -1.054  3.6169  4.672    1  0.000  0.544     0.00     0.00 -1 -6.73e-15      0.00 7.557e-01 2.371e-01 1.307e-03 3.529e-04 3.202e-03 -1.000 7.278e-03 7.406 7.700 8.483 6.861
0.008 -0.27576 10.00000 0.6000000238 2.3211214542    0.600 -0.967  3.6305  4.657    1  0.000  0.544     0.00     0.00 -1  -8.2e-15      0.00 7.574e-01 2.354e-01 1.299e-03 3.508e-04 3.183e-03 -1.000 7.242e-03 7.189 7.428 8.155 6.623
0.008 -0.27576 10.00000 0.6093278527 2.3273324966    0.609 -0.931  3.6369  4.654    1  0.000  0.544     0.00     0.00 -1 -8.88e-15      0.00 7.580e-01 2.348e-01 1.296e-03 3.500e-04 3.176e-03 -1.000 7.220e-03 7.098 7.310 8.008 6.523
