# File generated by CMD 3.3 (http://stev.oapd.inaf.it/cmd) on Wed Apr 22 15:28:29 CEST 2020
# isochrones based on PARSEC release v1.2S +  COLIBRI S_35
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Photometric system: Gaia's DR2 G, G_BP and G_RP (Vegamags, Gaia passbands from Evans et al. 2018)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0 period1 pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Gmag    G_BPmag  G_RPmag
0.06 0.69525 5.00000 0.1000000015 1.1711064577    0.100 -0.716  3.3988  2.702    0  0.000  0.545     0.00     0.00 -1 -3.45e-13      0.00 5.840e-01 3.560e-01 1.079e-02 2.911e-03 2.640e-02 -1.000 6.000e-02 6.560 8.664 11.120 7.348
0.06 0.69525 5.00000 0.1167458668 1.2974827290    0.117 -0.660  3.4164  2.782    0  0.000  0.545     0.00     0.00 -1 -3.31e-13      0.00 5.840e-01 3.560e-01 1.079e-02 2.911e-03 2.640e-02 -1.000 6.000e-02 6.420 8.502 10.947 7.188
0.06 0.69525 5.00000 0.1199999973 1.3193154335    0.120 -0.650  3.4197  2.798    0  0.000  0.545     0.00     0.00 -1 -3.28e-13      0.00 5.840e-01 3.560e-01 1.079e-02 2.911e-03 2.640e-02 -1.000 6.000e-02 6.395 8.464 10.894 7.151
0.06 0.69525 5.00000 0.1251099259 1.3520901203    0.125 -0.615  3.4261  2.806    0  0.000  0.545     0.00     0.00 -1 -3.45e-13      0.00 5.840e-01 3.560e-01 1.079e-02 2.911e-03 2.640e-02 -1.000 6.000e-02 6.308 8.338 10.716 7.032
0.06 0.69525 5.00000 0.1421954036 1.4501749277    0.142 -0.499  3.4470  2.830    0  0.000  0.545     0.00     0.00 -1  -4.1e-13      0.00 5.840e-01 3.560e-01 1.079e-02 2.911e-03 2.640e-02 -1.000 6.000e-02 6.018 7.969 10.219 6.679
0.06 0.69525 5.00000 0.1560606658 1.5191400051    0.156 -0.415  3.4621  2.847    0  0.000  0.545     0.00     0.00 -1 -4.66e-13      0.00 5.840e-01 3.560e-01 1.079e-02 2.911e-03 2.640e-02 -1.000 6.000e-02 5.808 7.716 9.886 6.438
0.06 0.69525 5.00000 0.1661327183 1.5644273758    0.166 -0.360  3.4717  2.857    0  0.000  0.545     0.00     0.00 -1 -5.08e-13      0.00 5.840e-01 3.560e-01 1.079e-02 2.911e-03 2.640e-02 -1.000 6.000e-02 5.670 7.553 9.683 6.281
0.06 0.69525 5.00000 0.1784806401 1.6153063774    0.178 -0.299  3.4818  2.867    0  0.000  0.545     0.00     0.00 -1 -5.57e-13      0.00 5.840e-01 3.560e-01 1.079e-02 2.911e-03 2.640e-02 -1.000 6.000e-02 5.517 7.372 9.454 6.108
0.06 0.69525 5.00000 0.1918778569 1.6655739546    0.192 -0.236  3.4917  2.876    0  0.000  0.545     0.00     0.00 -1 -6.14e-13      0.00 5.840e-01 3.560e-01 1.079e-02 2.911e-03 2.640e-02 -1.000 6.000e-02 5.361 7.179 9.204 5.926
0.06 0.69525 5.00000 0.2144772112 1.7408033609    0.214 -0.143  3.5055  2.886    0  0.000  0.545     0.00     0.00 -1 -7.12e-13      0.00 5.840e-01 3.560e-01 1.079e-02 2.911e-03 2.640e-02 -1.000 6.000e-02 5.127 6.838 8.781 5.603
0.06 0.69525 5.00000 0.2292660475 1.7846666574    0.229 -0.094  3.5131  2.897    0  0.000  0.545     0.00     0.00 -1 -7.62e-13      0.00 5.840e-01 3.560e-01 1.079e-02 2.911e-03 2.640e-02 -1.000 6.000e-02 5.005 6.634 8.508 5.413
0.06 0.69525 5.00000 0.2448041290 1.8269562721    0.245 -0.042  3.5204  2.902    0  0.000  0.545     0.00     0.00 -1 -8.26e-13      0.00 5.840e-01 3.560e-01 1.079e-02 2.911e-03 2.640e-02 -1.000 6.000e-02 4.874 6.414 8.212 5.210
0.06 0.69525 5.00000 0.2711998820 1.8913511038    0.271  0.041  3.5310  2.907    0  0.000  0.545     0.00     0.00 -1 -9.44e-13      0.00 5.840e-01 3.560e-01 1.079e-02 2.911e-03 2.640e-02 -1.000 6.000e-02 4.669 6.078 7.800 4.894
