# File generated by CMD 3.3 (http://stev.oapd.inaf.it/cmd) on Tue Apr  7 15:56:26 CEST 2020
# isochrones based on PARSEC release v1.2S +  COLIBRI S_35
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Photometric system: Gaia's DR2 G, G_BP and G_RP (Vegamags, Gaia passbands from Evans et al. 2018)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0 period1 pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Gmag    G_BPmag  G_RPmag
0.06 0.69525 10.00000 0.1000000015 1.1711064577    0.100 -3.261  3.3619  5.099    1  0.000  0.545     0.00     0.00 -1 -6.15e-17      0.00 5.824e-01 3.576e-01 1.079e-02 2.911e-03 2.640e-02 -1.000 6.000e-02 12.923 14.988 17.849 13.634
0.06 0.69525 10.00000 0.1116581112 1.2617129087    0.112 -3.135  3.3752  5.074    1  0.000  0.545     0.00     0.00 -1    -8e-17      0.00 5.822e-01 3.578e-01 1.079e-02 2.911e-03 2.640e-02 -1.000 6.000e-02 12.609 14.673 17.525 13.320
0.06 0.69525 10.00000 0.1199999973 1.3193154335    0.120 -3.053  3.3839  5.058    1  0.000  0.545     0.00     0.00 -1 -9.49e-17      0.00 5.820e-01 3.580e-01 1.079e-02 2.911e-03 2.640e-02 -1.000 6.000e-02 12.403 14.467 17.314 13.115
0.06 0.69525 10.00000 0.1400000006 1.4384527206    0.140 -2.893  3.3996  5.027    1  0.000  0.545     0.00     0.00 -1 -3.47e-18      0.00 5.814e-01 3.586e-01 1.079e-02 2.911e-03 2.640e-02 -1.000 6.000e-02 12.002 14.065 16.901 12.713
0.06 0.69525 10.00000 0.1599999964 1.5372931957    0.160 -2.762  3.4114  5.001    1  0.000  0.545     0.00     0.00 -1 -9.55e-17      0.00 5.810e-01 3.590e-01 1.079e-02 2.911e-03 2.640e-02 -1.000 6.000e-02 11.674 13.736 16.564 12.385
0.06 0.69525 10.00000 0.2000000030 1.6938791275    0.200 -2.549  3.4293  4.957    1  0.000  0.545     0.00     0.00 -1 -2.64e-16      0.00 5.803e-01 3.597e-01 1.079e-02 2.911e-03 2.640e-02 -1.000 6.000e-02 11.142 13.040 15.628 11.715
0.06 0.69525 10.00000 0.2500000000 1.8403258324    0.250 -2.320  3.4504  4.910    1  0.000  0.545     0.00     0.00 -1 -1.72e-17      0.00 5.797e-01 3.603e-01 1.079e-02 2.911e-03 2.640e-02 -1.000 6.001e-02 10.571 12.206 14.448 10.925
0.06 0.69525 10.00000 0.3000000417 1.9529141188    0.300 -2.149  3.4635  4.869    1  0.000  0.545     0.00     0.00 -1 -5.98e-16      0.00 5.795e-01 3.604e-01 1.079e-02 2.911e-03 2.640e-02 -1.000 6.007e-02 10.141 11.627 13.675 10.377
0.06 0.69525 10.00000 0.3499999940 2.0434174538    0.350 -1.996  3.4762  4.835    1  0.000  0.545     0.00     0.00 -1  -8.2e-16      0.00 5.836e-01 3.564e-01 1.079e-02 2.911e-03 2.640e-02 -1.000 6.000e-02 9.759 11.115 13.003 9.893
0.06 0.69525 10.00000 0.3522445261 2.0470809937    0.352 -1.989  3.4769  4.833    1  0.000  0.545     0.00     0.00 -1 -8.32e-16      0.00 5.837e-01 3.563e-01 1.079e-02 2.911e-03 2.640e-02 -1.000 6.000e-02 9.741 11.090 12.970 9.870
