# File generated by CMD 3.3 (http://stev.oapd.inaf.it/cmd) on Wed Apr 22 16:41:56 CEST 2020
# isochrones based on PARSEC release v1.2S +  COLIBRI S_35
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Photometric system: Gaia's DR2 G, G_BP and G_RP (Vegamags, Gaia passbands from Evans et al. 2018)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0 period1 pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Gmag    G_BPmag  G_RPmag
0.06 0.69525 7.00000 0.1000000015 1.1711064577    0.100 -2.094  3.3542  3.901    0  0.000  0.545     0.00     0.00 -1 -3.63e-15      0.00 5.840e-01 3.560e-01 1.079e-02 2.911e-03 2.640e-02 -1.000 6.000e-02 10.005 12.016 14.532 10.695
0.06 0.69525 7.00000 0.1199999973 1.3193154335    0.120 -1.981  3.3670  3.918    0  0.000  0.545     0.00     0.00 -1 -4.21e-15      0.00 5.840e-01 3.560e-01 1.079e-02 2.911e-03 2.640e-02 -1.000 6.000e-02 9.723 11.734 14.253 10.413
0.06 0.69525 7.00000 0.1304601133 1.3845913410    0.130 -1.927  3.3736  3.927    0  0.000  0.545     0.00     0.00 -1 -4.53e-15      0.00 5.840e-01 3.560e-01 1.079e-02 2.911e-03 2.640e-02 -1.000 6.000e-02 9.588 11.599 14.120 10.278
0.06 0.69525 7.00000 0.1400000006 1.4384527206    0.140 -1.881  3.3792  3.934    0  0.000  0.545     0.00     0.00 -1 -4.82e-15      0.00 5.840e-01 3.560e-01 1.079e-02 2.911e-03 2.640e-02 -1.000 6.000e-02 9.473 11.485 14.008 10.164
0.06 0.69525 7.00000 0.1497581601 1.4888219833    0.150 -1.837  3.3851  3.943    0  0.000  0.545     0.00     0.00 -1  -5.1e-15      0.00 5.840e-01 3.560e-01 1.079e-02 2.911e-03 2.640e-02 -1.000 6.000e-02 9.363 11.376 13.899 10.054
0.06 0.69525 7.00000 0.1634146571 1.5525647402    0.163 -1.780  3.3930  3.956    0  0.000  0.545     0.00     0.00 -1 -5.49e-15      0.00 5.840e-01 3.560e-01 1.079e-02 2.911e-03 2.640e-02 -1.000 6.000e-02 9.221 11.234 13.760 9.912
0.06 0.69525 7.00000 0.1752277166 1.6023569107    0.175 -1.730  3.4008  3.967    0  0.000  0.545     0.00     0.00 -1 -5.86e-15      0.00 5.840e-01 3.560e-01 1.079e-02 2.911e-03 2.640e-02 -1.000 6.000e-02 9.095 11.108 13.636 9.786
0.06 0.69525 7.00000 0.1806311458 1.6237000227    0.181 -1.709  3.4041  3.972    0  0.000  0.545     0.00     0.00 -1 -6.02e-15      0.00 5.840e-01 3.560e-01 1.079e-02 2.911e-03 2.640e-02 -1.000 6.000e-02 9.043 11.055 13.585 9.733
0.06 0.69525 7.00000 0.1956644803 1.6789600849    0.196 -1.660  3.4112  3.986    0  0.000  0.545     0.00     0.00 -1 -6.39e-15      0.00 5.840e-01 3.560e-01 1.079e-02 2.911e-03 2.640e-02 -1.000 6.000e-02 8.920 10.933 13.465 9.610
0.06 0.69525 7.00000 0.2137194723 1.7384505272    0.214 -1.600  3.4206  4.002    0  0.000  0.545     0.00     0.00 -1 -6.89e-15      0.00 5.840e-01 3.560e-01 1.079e-02 2.911e-03 2.640e-02 -1.000 6.000e-02 8.770 10.744 13.233 9.427
0.06 0.69525 7.00000 0.2293667644 1.7849527597    0.229 -1.550  3.4287  4.015    0  0.000  0.545     0.00     0.00 -1 -7.35e-15      0.00 5.840e-01 3.560e-01 1.079e-02 2.911e-03 2.640e-02 -1.000 6.000e-02 8.645 10.518 12.891 9.216
0.06 0.69525 7.00000 0.2460772246 1.8302659988    0.246 -1.504  3.4360  4.029    0  0.000  0.545     0.00     0.00 -1 -7.77e-15      0.00 5.840e-01 3.560e-01 1.079e-02 2.911e-03 2.640e-02 -1.000 6.000e-02 8.529 10.322 12.605 9.032
0.06 0.69525 7.00000 0.2705398798 1.8898416758    0.271 -1.441  3.4459  4.047    0  0.000  0.545     0.00     0.00 -1 -8.38e-15      0.00 5.840e-01 3.560e-01 1.079e-02 2.911e-03 2.640e-02 -1.000 6.000e-02 8.374 10.062 12.229 8.789
0.06 0.69525 7.00000 0.2928335071 1.9383351803    0.293 -1.387  3.4547  4.062    0  0.000  0.545     0.00     0.00 -1 -8.96e-15      0.00 5.840e-01 3.560e-01 1.079e-02 2.911e-03 2.640e-02 -1.000 6.000e-02 8.238 9.838 11.905 8.581
0.06 0.69525 7.00000 0.3072372079 1.9671844244    0.307 -1.355  3.4600  4.072    0  0.000  0.545     0.00     0.00 -1 -9.31e-15      0.00 5.840e-01 3.560e-01 1.079e-02 2.911e-03 2.640e-02 -1.000 6.000e-02 8.158 9.706 11.714 8.459
0.06 0.69525 7.00000 0.3352085948 2.0184864998    0.335 -1.294  3.4699  4.089    0  0.000  0.545     0.00     0.00 -1 -1.01e-14      0.00 5.840e-01 3.560e-01 1.079e-02 2.911e-03 2.640e-02 -1.000 6.000e-02 8.006 9.472 11.394 8.242
0.06 0.69525 7.00000 0.3499999940 2.0434174538    0.350 -1.264  3.4749  4.097    0  0.000  0.545     0.00     0.00 -1 -1.05e-14      0.00 5.840e-01 3.560e-01 1.079e-02 2.911e-03 2.640e-02 -1.000 6.000e-02 7.929 9.358 11.238 8.135
0.06 0.69525 7.00000 0.3769574165 2.0855109692    0.377 -1.211  3.4836  4.112    0  0.000  0.545     0.00     0.00 -1 -1.12e-14      0.00 5.840e-01 3.560e-01 1.079e-02 2.911e-03 2.640e-02 -1.000 6.000e-02 7.798 9.159 10.965 7.951
0.06 0.69525 7.00000 0.4000000060 2.1185026169    0.400 -1.166  3.4911  4.123    0  0.000  0.545     0.00     0.00 -1 -1.19e-14      0.00 5.840e-01 3.560e-01 1.079e-02 2.911e-03 2.640e-02 -1.000 6.000e-02 7.686 8.992 10.737 7.799
0.06 0.69525 7.00000 0.4243145287 2.1507377625    0.424 -1.124  3.4981  4.134    0  0.000  0.545     0.00     0.00 -1 -1.26e-14      0.00 5.840e-01 3.560e-01 1.079e-02 2.911e-03 2.640e-02 -1.000 6.000e-02 7.580 8.845 10.548 7.661
0.06 0.69525 7.00000 0.4500000179 2.1822810173    0.450 -1.080  3.5053  4.144    0  0.000  0.545     0.00     0.00 -1 -1.33e-14      0.00 5.840e-01 3.560e-01 1.079e-02 2.911e-03 2.640e-02 -1.000 6.000e-02 7.470 8.689 10.346 7.516
0.06 0.69525 7.00000 0.4904032648 2.2274360657    0.490 -1.015  3.5164  4.161    0  0.000  0.545     0.00     0.00 -1 -1.46e-14      0.00 5.840e-01 3.560e-01 1.079e-02 2.911e-03 2.640e-02 -1.000 6.000e-02 7.307 8.453 10.033 7.300
