# File generated by CMD 3.3 (http://stev.oapd.inaf.it/cmd) on Wed Apr 22 15:26:21 CEST 2020
# isochrones based on PARSEC release v1.2S +  COLIBRI S_35
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Photometric system: Gaia's DR2 G, G_BP and G_RP (Vegamags, Gaia passbands from Evans et al. 2018)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0 period1 pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Gmag    G_BPmag  G_RPmag
0.004 -0.58336 5.00000 0.0900000036 1.0816895962    0.090 -0.677  3.5011  3.026    0  0.000  0.545     0.00     0.00 -1 -2.74e-13      0.00 7.400e-01 2.560e-01 7.193e-04 1.940e-04 1.760e-03 -1.000 4.000e-03 6.463 7.448 8.984 6.311
0.004 -0.58336 5.00000 0.1000000015 1.1711064577    0.100 -0.604  3.5057  3.017    0  0.000  0.545     0.00     0.00 -1  -3.1e-13      0.00 7.400e-01 2.560e-01 7.193e-04 1.940e-04 1.760e-03 -1.000 4.000e-03 6.281 7.239 8.733 6.113
0.004 -0.58336 5.00000 0.1170929745 1.2998490334    0.117 -0.496  3.5137  3.009    0  0.000  0.545     0.00     0.00 -1 -3.71e-13      0.00 7.400e-01 2.560e-01 7.193e-04 1.940e-04 1.760e-03 -1.000 4.000e-03 6.009 6.919 8.337 5.815
0.004 -0.58336 5.00000 0.1199999973 1.3193154335    0.120 -0.478  3.5150  3.007    0  0.000  0.545     0.00     0.00 -1 -3.83e-13      0.00 7.400e-01 2.560e-01 7.193e-04 1.940e-04 1.760e-03 -1.000 4.000e-03 5.965 6.867 8.272 5.767
0.004 -0.58336 5.00000 0.1300837249 1.3823618889    0.130 -0.425  3.5194  3.007    0  0.000  0.545     0.00     0.00 -1 -4.16e-13      0.00 7.400e-01 2.560e-01 7.193e-04 1.940e-04 1.760e-03 -1.000 4.000e-03 5.833 6.708 8.071 5.620
0.004 -0.58336 5.00000 0.1400000006 1.4384527206    0.140 -0.374  3.5237  3.005    0  0.000  0.545     0.00     0.00 -1 -4.51e-13      0.00 7.400e-01 2.560e-01 7.193e-04 1.940e-04 1.760e-03 -1.000 4.000e-03 5.706 6.555 7.878 5.480
0.004 -0.58336 5.00000 0.1524065286 1.5017602444    0.152 -0.318  3.5288  3.006    0  0.000  0.545     0.00     0.00 -1 -4.92e-13      0.00 7.400e-01 2.560e-01 7.193e-04 1.940e-04 1.760e-03 -1.000 4.000e-03 5.565 6.383 7.658 5.323
0.004 -0.58336 5.00000 0.1731134653 1.5937715769    0.173 -0.233  3.5377  3.012    0  0.000  0.545     0.00     0.00 -1 -5.57e-13      0.00 7.400e-01 2.560e-01 7.193e-04 1.940e-04 1.760e-03 -1.000 4.000e-03 5.353 6.129 7.341 5.092
0.004 -0.58336 5.00000 0.1880580932 1.6517180204    0.188 -0.176  3.5443  3.018    0  0.000  0.545     0.00     0.00 -1 -6.05e-13      0.00 7.400e-01 2.560e-01 7.193e-04 1.940e-04 1.760e-03 -1.000 4.000e-03 5.211 5.954 7.119 4.934
0.004 -0.58336 5.00000 0.2048023492 1.7099214792    0.205 -0.112  3.5514  3.019    0  0.000  0.545     0.00     0.00 -1 -6.71e-13      0.00 7.400e-01 2.560e-01 7.193e-04 1.940e-04 1.760e-03 -1.000 4.000e-03 5.050 5.756 6.867 4.757
0.004 -0.58336 5.00000 0.2239376009 1.7692975998    0.224 -0.051  3.5589  3.027    0  0.000  0.545     0.00     0.00 -1 -7.33e-13      0.00 7.400e-01 2.560e-01 7.193e-04 1.940e-04 1.760e-03 -1.000 4.000e-03 4.897 5.552 6.601 4.581
0.004 -0.58336 5.00000 0.2450765222 1.8276662827    0.245  0.015  3.5671  3.033    0  0.000  0.545     0.00     0.00 -1 -8.09e-13      0.00 7.400e-01 2.560e-01 7.193e-04 1.940e-04 1.760e-03 -1.000 4.000e-03 4.733 5.324 6.300 4.385
0.004 -0.58336 5.00000 0.2638355494 1.8742321730    0.264  0.076  3.5742  3.032    0  0.000  0.545     0.00     0.00 -1 -8.99e-13      0.00 7.400e-01 2.560e-01 7.193e-04 1.940e-04 1.760e-03 -1.000 4.000e-03 4.579 5.118 6.041 4.206
0.004 -0.58336 5.00000 0.2965527773 1.9459584951    0.296  0.164  3.5854  3.039    0  0.000  0.545     0.00     0.00 -1 -1.03e-12      0.00 7.400e-01 2.560e-01 7.193e-04 1.940e-04 1.760e-03 -1.000 4.000e-03 4.360 4.823 5.677 3.945
0.004 -0.58336 5.00000 0.3000000119 1.9529139996    0.300  0.171  3.5864  3.042    0  0.000  0.545     0.00     0.00 -1 -1.04e-12      0.00 7.400e-01 2.560e-01 7.193e-04 1.940e-04 1.760e-03 -1.000 4.000e-03 4.343 4.799 5.647 3.924
0.004 -0.58336 5.00000 0.3101902902 1.9728822708    0.310  0.195  3.5898  3.046    0  0.000  0.545     0.00     0.00 -1 -1.07e-12      0.00 7.400e-01 2.560e-01 7.193e-04 1.940e-04 1.760e-03 -1.000 4.000e-03 4.282 4.716 5.544 3.851
0.004 -0.58336 5.00000 0.3499999642 2.0434174538    0.350  0.294  3.6022  3.049    0  0.000  0.545     0.00     0.00 -1 -1.26e-12      0.00 7.400e-01 2.560e-01 7.193e-04 1.940e-04 1.760e-03 -1.000 4.000e-03 4.036 4.402 5.171 3.570
0.004 -0.58336 5.00000 0.3681636751 2.0722215176    0.368  0.343  3.6074  3.043    0  0.000  0.545     0.00     0.00 -1 -1.39e-12      0.00 7.400e-01 2.560e-01 7.193e-04 1.940e-04 1.760e-03 -1.000 4.000e-03 3.914 4.253 4.998 3.434
0.004 -0.58336 5.00000 0.3999999762 2.1185023785    0.400  0.414  3.6157  3.041    0  0.000  0.545     0.00     0.00 -1 -1.57e-12      0.00 7.400e-01 2.560e-01 7.193e-04 1.940e-04 1.760e-03 -1.000 4.000e-03 3.735 4.033 4.743 3.236
0.004 -0.58336 5.00000 0.4217942059 2.1475093365    0.422  0.467  3.6208  3.031    0  0.000  0.545     0.00     0.00 -1 -1.75e-12      0.00 7.400e-01 2.560e-01 7.193e-04 1.940e-04 1.760e-03 -1.000 4.000e-03 3.602 3.877 4.565 3.094
0.004 -0.58336 5.00000 0.4499999881 2.1822810173    0.450  0.536  3.6270  3.015    0  0.000  0.545     0.00     0.00 -1 -2.03e-12      0.00 7.400e-01 2.560e-01 7.193e-04 1.940e-04 1.760e-03 -1.000 4.000e-03 3.429 3.679 4.341 2.911
0.004 -0.58336 5.00000 0.4999999702 2.2374541759    0.500  0.624  3.6361  3.009    0  0.000  0.545     0.00     0.00 -1 -2.37e-12      0.00 7.400e-01 2.560e-01 7.193e-04 1.940e-04 1.760e-03 -1.000 4.000e-03 3.210 3.422 4.048 2.678
0.004 -0.58336 5.00000 0.5288863778 2.2653720379    0.529  0.666  3.6404  3.009    0  0.000  0.545     0.00     0.00 -1 -2.53e-12      0.00 7.400e-01 2.560e-01 7.193e-04 1.940e-04 1.760e-03 -1.000 4.000e-03 3.105 3.299 3.909 2.567
